title,author,date,supervisor,faculty,abstract,keywords
The Love Caught in Between:,"Dung, Y.A.",2012-08-29,['Aupers'],"Erasmus School of History, Culture and Communication","In the understanding of love relationships, social scientists have proposed mainly two divergent arguments. Some sociologists claimed that contemporary love has reached the phase of ‘pure relationships’ in which the continuity of relationships relies on reflexive self-monitoring and management. However, numerous media studies indicate that the mass media have continuously formulated individuals’ idealistic and romanticized view of relationships and marriage. Without acknowledging one and another, a blind spot in the theoretical discussion is noticed. This paper empirically examines these two opposing theoretical claims. Based on 20 in-depth interviews with Dutch individuals, this study analyzes how two seemingly incompatible discourses interact with each other in Dutch love relationships. Results show that both the intimacy discourse and the romance discourse are actively practiced by the Dutch. Consequently, Dutch love relationships turn out to be characterized by an ongoing struggle and negotiation in between the two discourses. Meanwhile, these two discourses are also mutually reinforcing one and another. The
2
discourses are strategically utilized by the Dutch in order to build the most ideal relationship environment according to one’s personal adoption of a combination of these discourses.","['media en journalistiek', 'Love', 'Romantic Relationship', 'Intimacy', 'Discourse', 'Dutch']"
Explaining the 'Yuck factor':,"Olie, F.",2012-08-29,['Achterberg'],"Erasmus School of History, Culture and Communication","This paper explores the phenomenon of the 'Yuck factor', or that people who are not informed or aware about a new technology, are likely to reject it, this is important as it can harm technological development. The paper attempts to propose an alternative to existing explanations of 'Yuck' that often dismiss it as intuition. It does this, using multiple regression and (partial) correlations to establish the main relationships between variables. Even though its composition differs greatly from previous research, this dataset supports the existence of a 'Yuck factor' in the Netherlands. It is found that a highly educated public is more likely to be more aware, which leads them to value the positive sides of a new technology more than the negative. The negative association found between gender role traditionalism and awareness, is hypothesized to be because of the selection of media outlets, where news selection based on existing values reinforces these values. A similar (negative) relationship was found between awareness and anomia, where additional correlations revealed a picture of the anomic individual using media as an escape. Finally, controlling for gender role traditionalism did not cause the interaction effect of religiosity and awareness to become no longer significant. Anomia however did and could be used to explain why people, when they do not know about a new technology, regardless of cultural predispositions, do not accept it.","['media en journalistiek', 'Anomia', 'Gender Role Traditionalism', 'Yuck factor', 'Public support for Technology']"
De kracht van aandacht,"Deursen, C. van",2012-08-28,"['Prof. Dr. M.J.W. van Twist', 'Dr. Ir. M.B. Kort']",Erasmus School of Social and Behavioural Sciences,,"['relatiemanagement', 'relaties', 'netwerken', 'waterschap', 'accountmanagement']"
Ontgrensde begrenzing,"Smulders, L.",2012-08-28,"['Prof. dr. M. van Twist', 'Dr. ir. M. Kort']",Erasmus School of Social and Behavioural Sciences,,
What Determines the Participation in the Policy-Making Process?,"Rahadini, A.",2012-08-24,"['Prof Dr. Steven van de Walle', 'Dr. Frans van Nispen']",Erasmus School of Social and Behavioural Sciences,"This thesis researches the determinants of participation in the policy-making process in the light of the implementation of the European Union’s Interactive Policy Making, in particular, its online consultation tool. In order to answer the research question, five indicators are proposed, namely; time, GDP per capita, competence, cost-benefit analysis, and level of trust. Findings show that there are significant relations between time required to participate, level of competence, cost-benefit analysis performed by the participant, and level of trust in EU, with the level of participation. However, there is no highly-significant relation between the levels of GDP per capita, with the level of participation. The finding shows that the most active countries, although coming from rich countries, are not necessarily the richest ones. Among the twenty seven countries of EU, the most active countries are countries with GDP per capita level placed somewhat in the middle, not on top of the list. The conclusion of the research’s findings shows some agreements and disagreements with the general literatures, and that some indicators are not useful in the development of consultations.",
The Liberalized Postal Service,"Bervoets, A.",2012-08-24,"['Jacko van Ast', 'Sandra Groeneveld']",Erasmus School of Social and Behavioural Sciences,"This thesis researches the effect of liberalization on postal sector employment and working conditions between 1990 and 2010 in ten EU member states.  Three indicators have been used to determine the extent of liberalization, namely entry regulation, the presence of postal competitors and state ownership. Moreover, two control variables have been introduced in order to avoid automatically associating any difference to liberalization. This research has shown that all assessed variables cannot explain the developments in employment and working conditions in the postal sector. Indeed, also countries without liberalization present in the postal sector showed increased precariousness in employment and working conditions. Also correlation between the control variables and postal sector employment and working conditions could not be proven. Based on the results and arguments presented in this research, it is likely that liberalization has not had a significant effect on employment and working conditions in the postal sector.",
Useful Methodologies for Impact Evaluation of Aid for Trade,"Scanlan, B.",2012-08-24,"['Prof. G. Dijkstra', 'Prof. M. Haverland']",Erasmus School of Social and Behavioural Sciences,"Choosing the appropriate methodology can make the difference between answering the question of the evaluation and not.  Evaluation needs to solve the challenge of identifying comparison or control groups, handling heterogeneous impact, establishing attribution, and gathering the necessary data within a manageable budget.  The research presented in this paper offers insight to help guide the choice of methodology for impact evaluation and ways to handle these challenges to increase our knowledge in this field and encourage further discussion, research, and improvements.",
De Anatomie van Gentrification,"Versloot, E. (Ewout)",2012-08-01,"['Uitermark Prof.dr. J. (Justus)', 'Snel Dr. F.G. (Erik)']",Erasmus School of Social and Behavioural Sciences,,"['gentrification', 'Rotterdam', 'verval', 'Smith', 'Ley', 'Uitermark']"
"Alles begint thuis, echt waar. Maar hoe?","Seelaar, E. (Ellen)",2012-08-01,"['Veld Dr. T.W.M. (Theo)', 'Braster Prof.dr. J.F.A. (Sjaak)']",Erasmus School of Social and Behavioural Sciences,,"['ouderbetrokkenheid', 'kwalitatief onderzoek', 'sociologie', 'laaggeletterden']"
"Gender and safety in public transportation : an explorative study in Lagos Metropolis, Nigeria","Odufuwa, B.O.",2012-08-01,['Geerlings H.'],Institute for Housing and Urban Development Studies,"Given the importance of the topic, it is surprising that apart from studies from developed countries; hardly any literature explores the gender perspective of criminal activities in public transport in most developing countries. This study was conducted in Lagos Metropolis (South Western part of Nigeria). Questionnaire, field observations and informal interview formed major research instruments. Data for the study were obtained through primary and secondary sources. The study addressed and discussed the question of how women are affected by unsafe or insecure public transportation services. Safety in the context of the thesis goes beyond freedom from accidents and impact of emissions, but it entails injuries, harassment, rape, assaults experienced by women when using public transport. The study was rooted within four objectives that include: (i) to theoretically examine the concept of gender, safety and sustainable public transport, (ii) examine the travel environment of women in the study area; (iii) identify types of crime experienced by women in public transport, and (iv) analyze the need for integrating a gender sensitive transport policy in Lagos.  The study was conducted in four Local Government Areas of Lagos Metropolis. The area was stratified into high, middle and low income density, based on the existing stratification status of the residents and population densities. Stratified random sampling and purposive sampling techniques were used to sample 95 female users of public transport _ respondents; 15 males were chosen as a control group. Data collected were analyzed using simple descriptive statistics such as, frequency distribution, cross tabulation, percentages and ratios. In addition, more scientific evaluations such as correlation, regression and factor analyses were done to test the study hypotheses and draw valuable inferences from the analysis. Findings show that more women than men are afraid of crime when using public transport and above 70% of women sampled were victims of crime with serious impact or high intensity, when compared to men. Physical harassment assaults, sexual harassment, raping, pick pocketing, kidnapping, robbery etc., were common crimes revealed in the study. It is disturbing to note that women compared with men are mostly affected by all types of crime ranging from pick-pocketing to rape or sexual harassments. Findings also show that public transport has ""led to death of innocent ladies who are victims of rituals"". One other implication is that high rate of crime in public transport is grossly affecting the level of patronage of the service, thus hindering interactions and leads to loss of valuable properties. Most criminal activities occur while waiting for buses, ""okada"" (commercial motorcycles) etc. This finding highlights inadequacy in the design, location and management of bus stops in the study areas. Criminal activities in public transport have continuously affected the travel pattern and livelihoods of women. From the study; current situation of crime and fear of crime in public transport is a pointer to the urgent need for solutions to curtail or minimize this ""wicked"" mobility problem facing most users, specifically women in the study area, and other cities in the country. Based on the empirical analysis some public transportation planning and management implications and policy recommendations for future directions were given. These include improving the performance of public transport service in Lagos and Nigerian cities as a whole as part of regional development policy; the effective design, location and management of bus stops; the establishment of Public Transport Police; partnering with private sector in design and maintenance of bus stops and the provision of other transport elements, integrating gender dimensions of the transportation planning and management should be accorded consideration in transport and nation development. Keywords: Gender, Crime, Sustainable transport, Livelihoods, and public transport","['gender', 'crime', 'transport', 'public transport']"
"Oog om oog, tand om tand","Adrichem, M. van (Maroeschka)",2012-08-01,"['Koster Dr. F. (Ferry)', 'Jetten Drs. L.F.J. (Bert)']",Erasmus School of Social and Behavioural Sciences,"In deze scriptie is onderzocht of verschillende vormen van schending van het psychologische contract door leidinggevenden, verschillende gevolgen hebben voor het deviante gedrag van werknemers. De drie typen schending die gebruikt zijn, zijn schending door een misverstand, schending op basis van overmacht en een bewuste schending. Het onderscheid hiertussen is gebaseerd op het motief van de leidinggevende. Er is een positief effect gevonden van schending op deviant gedrag. Ook bleek de mate van deviant gedrag te verschillen per type schending. Het verwachte positieve interactie-effect van frequentie op relatie tussen een schending van het psychologische contract en deviant gedrag werd niet gevonden. De uitkomsten van dit onderzoek dragen bij aan de theorie dat de schending van het psychologische contract door de leidinggevende, leidt tot deviant gedrag op de werkvloer.","['psychologisch contract', 'schending', 'deviant gedrag']"
CO2-reductie van het woon-werkverkeer en de binnenlandse dienstreizen van het Rijk,"Abdoelkhan, R.S.",2012-08-01,"['Dr. H.J.M. Fenger', 'Prof. Dr. H. Geerlings']",Erasmus School of Social and Behavioural Sciences,,
Oorzaken van kwaliteit Leader Member Exchange,"Schurer, H.",2012-07-30,['Dr. L. Tummers'],Erasmus School of Social and Behavioural Sciences,"Dit onderzoek draagt bij aan de kennis over de factoren die de kwaliteit van de LMX beïnvloeden in een publieke organisatie. Via een theoretisch model zijn er demografische kenmerken als variabelen genomen. De invloed op de kwaliteit van de LMX is daarom onderzocht voor demografische kenmerken als geslacht, leeftijd en opleiding, én voor de afstand tot iemand zijn supervisor op de werkplek. Dit is gedaan bij 542 medewerkers in 5 verschillende publieke organisaties in Nederland. Hypothesen zijn getest en er is voor de publieke sector geen significant verband gevonden voor de invloed op de kwaliteit van de LMX door: overeenkomst in leeftijd van ondergeschikte en leider, een hogere leeftijd van de leider, overeenkomst in geslacht, een hogere opleiding van de leider, en de afstand van de ondergeschikte tot zijn supervisor op de werkplek. Dit onderzoek heeft een begin gemaakt met dit soort onderzoek in de publieke sector en onderstreept het belang van verder onderzoek.",
DE EFFECTEN VAN TRANSFORMATIONEEL LEIDERSCHAP OP PROFESSIONALS EN NIET-PROFESSIONALS,"Legerstee, T.",2012-07-30,['Dr. L. Tummers'],Erasmus School of Social and Behavioural Sciences,"De laatste jaren heeft het concept transformationeel leiderschap (ook wel charismatisch leiderschap) steeds meer volgers gekregen. Deze manier van inspirerend leidinggeven met aandacht voor het individu moet ervoor zorgen dat mensen boven zichzelf uitstijgen. Deze leiderschapsstijl wordt door vele onderzoeken en praktijkervaringen positief beoordeeld en geldt vaak als voorbeeld voor een goede leiderschapsstijl. Echter is er bij leidinggeven geen ‘’one-best-way’’ waarin leiders hun volgers benaderen. Professionals vergen volgens sommige onderzoeken vaak andere stijlen dan niet-professionals. Het doel van dit onderzoek is om uit te zoeken of de effecten van transformationeel leiderschap bij deze groep hetzelfde zijn als bij niet-professionals en welke dimensies belangrijk zijn.
Ook in dit onderzoek worden de positieve resultaten van transformationeel leiderschap op motivatie, tevredenheid en effectiviteit bevestigd. Na een lineaire regressie blijkt inderdaad dat de effecten op tevredenheid en motivatie van transformationeel leiderschap bij professionals minder sterk zijn dan bij niet-professionals. Het is wel belangrijk dat leiders een geschikt rolmodel zijn en samenwerking stimuleren, maar het stellen van hoge verwachtingen, geven van individuele ondersteuning en zorgen voor intellectuele stimulatie heeft op professionals minder invloed. De effecten van transformationeel leiderschap verschillen niet significant bij effectiviteit.",
Een ZORGelijk verschil?,"Gielen, L.",2012-07-30,['Dr. L. Tummers'],Erasmus School of Social and Behavioural Sciences,,
Dimensies van autonomie en persoonlijke effectiviteit,"Euser, K.",2012-07-30,['Dr. L. Tummers'],Erasmus School of Social and Behavioural Sciences,,
"Het hoe en wat, van de invloed van de steun van de leidinggevende; een cross-validatie.","Steen, P. van de",2012-07-30,['Dr. L. Tummers'],Erasmus School of Social and Behavioural Sciences,,
Tevreden ondanks de hoge werkdruk,"Heiligenberg, G. van den",2012-07-19,"['Jetten B.', 'Braster S.']",Erasmus School of Social and Behavioural Sciences,"Speelt de arbeidsoriëntatie van leraren een modererende rol in de relatie tussen werkdruk en regelmogelijkheden enerzijds en de intrinsieke en extrinsieke arbeidstevredenheid anderzijds? Deze vraag is onderzocht op basis van een online survey binnen de stichting voor Katholiek Primair Onderwijs Roosendaal (N=221). Op grond van veronderstellingen afgeleid van het JD-C model (Karasek, 1979) werd een interactie effect tussen werkdruk en regelmogelijkheden verwacht. Dit veronderstelde effect werd niet gevonden, daarentegen werd een
positief direct verband tussen regelmogelijkheden en intrinsieke en
extrinsieke arbeidstevredenheid aangetoond. Het verwachte moderatie
effect van de arbeidsoriëntatie werd binnen deze studie eveneens niet gevonden. De arbeidsoriëntatie versterkt het positieve effect van regelmogelijkheden op de relatie tussen werkdruk en arbeidstevredenheid niet. Met dit onderzoek is bevestigd dat werkkenmerken de belangrijkste voorspellers zijn voor de arbeidstevredenheid.","['werkdruk', 'regelmogelijkheden', 'arbeidstevredenheid', 'arbeidsorientatie']"
Werkbeleving en Klanttevredenheid,"Westerveld, S.
     and 
    
  


Hannink, D.",2012-07-19,"['Jetten B.', 'Sjaak Braster']",Erasmus School of Social and Behavioural Sciences,,"['medewerkerstevredenheid', 'organisatiebetrokkenheid', 'klanttevredenheid', 'klantbeleving', 'klantloyaliteit', 'value profit chain']"
Baanonzekerheid en het welbevinden van werknemers,"Hogendoorn, M. (Maarten)",2012-07-02,"['Koster Dr. F. (Ferry', 'Jetten Drs. L.F.J. (Bert)']",Erasmus School of Social and Behavioural Sciences,,"['baanonzekerheid', 'welbevinden', 'sociaal kapitaal', 'sociale steun', 'sociaal netwerk']"
"Als ik mezelf voorbij loop, moet ik niet vergeten te zwaaien!","Suijkerbuijk, S.",2012-07-01,"['Jetten B.', 'Achterberg P.']",Erasmus School of Social and Behavioural Sciences,,"['Werkdruk', 'Pensioengerechtigde leeftijd', 'Hoger onderwijs']"
Business Models van iBooks,"Bermudez Sulcas, A.M.",2012-06-22,['Brandellero A.'],"Erasmus School of History, Culture and Communication","This dissertation investigates the experiences of female disc jockeys (DJs) in the DJ industry of The Netherlands, which is dominated by men in numbers. It starts off by setting the context in which the research is embedded by presenting a brief history of disc jockeying, proceeding to also present the most relevant developments in the Dutch DJ industry. This research is is based on theoretical contributions pertaining to gendered discourses, particularly gendered practices in the music industry, that have been observed to be unfavorable to women who want to partake in specific sectors of the music industry. For that matter, it tests the notion of the glass ceiling among female DJs in order to explore the kind of obstacles they encounter throughout their career trajectories, aiming to find the affect of female gender in to their experiences in a male dominated industry. The research method applied to help answer the thesis question regarding female DJs experiences is the qualitative interview. 10 interviews were carried out with different female DJs in various cities of The Netherlands, out of which 2 were done on Skype. During interviews, female DJs shared their experiences regarding formal education, entering the disc jockeying scene, obstacles and opportunities they encountered, and they also opened up to surprising extents on their personal experiences as women in particular in the DJ business, revealing some of the threats female DJs must be aware of when traveling abroad for gigs, and also how they must be cautious of the way in which they interact with men in the industry. Although there are a few gender-related obstacles female DJs face when entering the industry, the results and analysis of the interviews show that female DJs experience being a gender minority as overwhelmingly positive, although they are not too concerned with gendered practices in the DJ industry themselves. The advantages of being a woman in the DJ industry override the disadvantages. Namely, the scarcity of female DJs makes them exclusive, and it appears that they are moreover even changing the industry by delivering a more eye-catching show and subtly sexualizing their performance through their music and looks. Existing research on the DJ industry is relatively scarce, and this dissertation serves as a well-founded building block for future research pertaining to gendered discourses in the DJ industry, as well as it provides deep personal insights that are unknown to the general public. This research is however limited in that it is not holistic, as it addresses the DJ industry only from the perspectives of female DJs. For that reason, further research that addresses the perspectives from other agents in the business is encouraged, and especially when investigating the obstacles that women encounter in their career trajectories it is perhaps useful to also address the experiences of women who have not yet “made it” in the industry.","['media en journalistiek', 'female disc jockey', 'DJ industry', 'gender', 'discourse', 'glass ceilling']"
DE (ON)ZICHTBARE GEMEENTESECRETARIS,"Metin, M (Mattalip)
     and 
    
  


Simsek, I (Ismail)",2012-06-15,"['Cachet Dr. A. (Lex)', 'Edwards Dr. A.R. (Arthur)']",Erasmus School of Social and Behavioural Sciences,,
"Leiderschap in zelforganiserende teams, Een paradox?","Baljon, E.",2012-06-15,"['Kuipers Dr. B.', 'Lasse Gerrits']",Erasmus School of Social and Behavioural Sciences,,
Systeemcomplexiteit en de Fenixloodsen,"Verbree, W.",2012-06-15,"['Eshuis Dr. Ir. J.', 'Lasse Gerrits']",Erasmus School of Social and Behavioural Sciences,,"['complexiteit', 'governance', 'systeemcomplexiteit', 'Fenixloodsen', 'adaptive governance']"
De prijs van hard werken,"Sorgen, M. van",2012-06-14,"['Dr. Justus Uitermark', 'Snel Dr. E.']",Erasmus School of Social and Behavioural Sciences,"Spangen is een voorbeeld van een stadswijk die in naam van stedelijke vernieuwing aantrekkelijk is gemaakt voor investeringen van projectontwikkeaars en middeninkomensgroepen. Dit is een verbetering voor de fysieke leefomgeving, maar of dat ook geldt voor de sociale leefomgeving wordt in dit onderzoek verkend. Het proces van gentrification wordt beschreven en in deze casus wordt 'gedwongen gentrification' geconstateerd. Mensen moeten kopen in een omgeving waarop zij meer en meer op zichzelf zijn teruggeworpen. Hierdoor trekken zij zich terug in hun eigen woning en ontstaat en een 'ijle zone' in de publieke ruimte, waar de vraag rijst wie in deze context het publike belang nog dient?","['gentrification', 'gemeenschapsvorming', 'Spangen', 'netwerken', 'collectieve identificaties', 'symbolische grenzen']"
De discretionaire ruimte van ambulanceverpleegkundigen onder druk?,"Boers, L.",2012-06-01,"['prof. dr. R. van der Veen', 'drs. B. Jetten']",Erasmus School of Social and Behavioural Sciences,,"['discretionaire ruimte', 'ambulanceverpleegkundigen', 'protocollering', 'wettelijke bepalingen', 'ervaring']"
Social exclusion of the residents of the City of Rotterdam,"Julicher, A.M.D.",2012-06-01,"['Dr. Erik Snel', 'Dr. Jeroen van der Waal']",Erasmus School of Social and Behavioural Sciences,"While most previous studies focused on social exclusion of the population of a Western country in general, the focus in this study is mainly on the city-level, as the socially excluded position of the residents of the city of Rotterdam is investigated. In this study the concept of social exclusion of the residents of the city of Rotterdam has been defined. Besides, some aspects of the concept of social exclusion have been measured in separate indices, as it was not possible to measure the concept of social exclusion of the residents of the city of Rotterdam in a general index for social exclusion. Moreover the concept of ‘insufficient social-cultural integration’, which is one of the aspects of social exclusion, is explained with help of several individual-level characteristics.  The study is being carried out by the Erasmus University Rotterdam at the request of the Municipality of the city of Rotterdam. The results of the study are based on an extensive literature review about social exclusion in general and on a secondary analysis of the “Rotterdam Neighbourhood Survey 2011”, which includes information of 7.144 residents of the city of Rotterdam. The dataset has been made representative for the residents of the city of Rotterdam by applying weight factors based on age, ethnicity and neighbourhood.","['social exclusion', 'city of Rotterdam', 'general index for social exclusion', 'index for insufficient social-cultural integration', 'risk-factors']"
De strijd van het kleine meisje. Een filosofie van anorexia,"Driel, S. van",2012-05-30,['Oosterling A.H.F.'],Erasmus School of Philosophy,,"['anorexia', 'subjectiviteit', 'deleuze', 'guattari']"
De herverdeling van krachten.,"Melis, J.",2012-05-21,['Sie M.M.S.K.'],Erasmus School of Philosophy,,"['Human Condition', 'Arendt', 'vita activa']"
"Drogredenen: Een filosofische recensie van Fallacies, van Charles Leonard Hamblin","Roermund, F.J.A.M. van",2012-05-21,['Schaeffer F.H.H.'],Erasmus School of Philosophy,,"['C.L. Hamblin', 'Fallacies', 'drogreden']"
De rol van regels: Foucault en Wittgenstein vergeleken,"Chin-A-Fat, K.K.",2012-05-10,['Mul J. de'],Erasmus School of Philosophy,,"['Wittgenstein', 'Foucault']"
Sportjournalisten en sociale media,"Engelen, D.M.",2012-05-08,['Kester Dr. B.C.M.'],"Erasmus School of History, Culture and Communication","Sociale media als Facebook en Twitter brengen mensen gemakkelijker met elkaar in contact. Hierdoor worden informatie en nieuws ook eenvoudiger uitgewisseld. Dit leidt tot een andere positie van de journalist. Om de invloed van het gebruik van sociale media op de praktijk van sportjournalisten te onderzoeken is literatuur- en publieksonderzoek onder een klein gedeelte van het publiek verricht en zijn interviews gehouden met journalisten. 

Uit dit onderzoek blijkt dat het toegenomen gebruik van sociale media de praktijk van sportjournalisten van dagbladen op een aantal vlakken beïnvloedt. Voor het volgen van sportnieuws door het publiek spelen sociale media nog een sterk ondergeschikte rol ten opzichte van de traditionele media. Televisie blijft voor het publiek verreweg het belangrijkste medium voor sportnieuws, internet is tegenwoordig een goede tweede. De krant heeft aan importantie als sportnieuwsmedium terrein prijs moeten geven.  Omdat sociale media slechts een geringe rol spelen in het volgen van sportnieuws, leidt een toename in het gebruik hiervan volgens dit onderzoek niet tot grotere inbreng van het publiek in de sportnieuws. 

Sociale media worden door de journalisten vrijwel altijd aangevuld en/of gecontroleerd met andere media. Door het gebruik van sociale media neemt de hoeveelheid bronnen waaruit de journalist kan putten toe en ontstaan soms nieuwe ideeën. De journalist is meer tijd kwijt met het continu in de gaten houden van meer bronnen waardoor de druk waaronder hij werkt kan toenemen en de balans tussen werk en vrije tijd van de journalist verstoord wordt. De journalist als privépersoon bestaat in sociale media eigenlijk niet. Eigenlijk worden sociale media dus op een professionele manier gebruikt in het journalistieke proces. Via sociale media heeft het publiek meer mogelijkheden invloed op het nieuws uit te oefenen. Zowel op de onderwerpen die aan de orde komen als op de inhoud van de berichten. 

Ook sporters hebben meer invloed omdat zij zich via sociale media sporters rechtstreeks kunnen richten tot het publiek. Dit doen sporters in toenemende mate. De sportjournalist staat in deze communicatie niet meer centraal en is dus minder in staat te bepalen welke onderwerpen op welke manier aan de orde komen. Doordat het gebruik van sociale media een sterkere invloed lijkt te hebben op de berichten op websites dan op kranten, wordt de tendens dat de website en de krant qua berichtgeving afwijken versterkt. Door de toegenomen concurrentie en de afname van het aantal mensen dat een krant leest, staat de positie van de nieuwsorganisaties en de journalisten die hiervoor werken onder druk. 

De sportjournalisten vinden dat zij een belangrijke functie blijven vervullen. Hun functie verschuift nog meer van het signaleren en brengen van nieuws naar het bieden van duiding, het leggen van verbanden en het aangeven van prioriteiten. De privépersoon en de journalist in sociale media worden door het publiek niet van elkaar onderscheiden. Hierdoor heeft wat de sportjournalist in sociale media naar buiten brengt ook zijn weerslag op de organisatie waar hij voor werkt. Doordat via sociale media sporter en publiek gemakkelijker met elkaar in contact kunnen treden heeft de journalist minder de exclusieve toegang tot de sporter. Hierdoor verliest de journalist enig aanzien.","['media en journalistiek', 'Sportjournalistiek', 'sociale media', 'twitter', 'sportnieuws', 'nieuws']"
Zelfredzaamheidsbevordering in Rotterdam,"Daans, M.R.E.",2012-04-26,"['dr. A. Edwards', 'dr. M. Fenger']",Erasmus School of Social and Behavioural Sciences,,"['Zelfredzaamheidsbevordering', 'Armoedebestrijding', 'Bijstand', 'Netwerksamenleving', 'Rotterdam', 'Discours']"
Samenwerken voor een duurzamere Rijksoverheid,"Kurt, M.",2012-04-13,"['J. Grandia', 'F. Boons']",Erasmus School of Social and Behavioural Sciences,,"['samenwerken', 'metselaar', 'programma DBR', 'Rijksalliantie']"
Samenwerking tussen artsen en verpleegkundigen.,"Witte, L. de",2012-04-13,"['Dhr. dr. B.S. Kuipers', 'Dhr. Prof. dr. J.F. Lange']",Erasmus School of Social and Behavioural Sciences,,"['samenwerking artsen en verpleegkundigen', 'patiëntveiligheid']"
De Ideale I-deal,"Meij, K. van der",2012-04-01,"['Matthijs Bal', 'Bert Jetten']",Erasmus School of Social and Behavioural Sciences,Idiosyncratic deals (I-deals) zijn persoonlijke en vrijwillige regelingen die individuele werknemers onderhandelen met hun werkgever. De huidige studie onderzocht de invloed van verschillende typen I-deals op Organizational Citizenship Behavior (OCB) van werknemers. Daarnaast is ook de mogelijk interacterende invloed van het soort uitwisselingsrelatie onderzocht. Hypothesen zijn getest aan de hand van data verzameld onder 210 werknemers werkzaam bij verschillende organisaties. Resultaten laten zien dat de invloed van I-deals op het OCB gedrag van werknemers afhangt van het type I-deal. De I-deal dimensies taak en werkverantwoordelijkheden en schema flexibiliteit zijn direct gerelateerd aan OCB. Een sociale uitwisselingsrelatie zorgt voor een sterke positieve relatie van schema flexibiliteit en locatie flexibiliteit met OCB. Financiële I-deals hebben een sterke positieve relatie op het OCB gedrag van werknemers met een economische uitwisselingsrelatie.,"['Idiosyncratic deals', 'Organizational citizenship behavior', 'sociale en economische uitwisseling']"
Zorgen over het werken in de zorg,"Bharosa, H.",2012-04-01,"['dr. P. Achterberg', 'dr. B. Peper']",Erasmus School of Social and Behavioural Sciences,Turkse en Marokkaanse vrouwen die ondervertegenwoordigd zijn in de zorgsector. Er is gekeken naar welke redenen daartoe zijn voor de ondervertegenwoordiging.Welke aspecten belemmeren deze vrouwen om in de zorgsector te werken?,"['Allochtone', 'ondervertegenwoordiging', 'participatie', 'zorgsector']"
Waarom leiderschap verschilt,"Brabander, K.J.T. de",2012-04-01,"['P. Dérogée', 'B. Jetten']",Erasmus School of Social and Behavioural Sciences,,"['leiderschap', 'transformationeel leiderschap', 'situationeel leiderschap', 'professionele dienstverlenende organisatie', 'industriële organisatie']"
WikiLeaks; vriend of vijand?,"Kaiser, V.C.",2012-03-22,"['Dr. Justus Uitermark', 'Dr. Th. Veld']",Erasmus School of Social and Behavioural Sciences,,"['Wikileaks', 'vloeibare netwerksamenleving', 'symbolische macht', 'framing', 'media invloed']"
De aard en zelfwaardering van de huisvesting van arbeidsmigranten uit Midden- en Oost-Europa,"Opree, H.",2012-03-21,"['prof. dr. G.B.M. Engbersen', 'dr. A. Leerkes']",Erasmus School of Social and Behavioural Sciences,,"['huisvesting', 'arbeidsmigranten', 'Midden- en Oost-Europa', 'migratieprofielen']"
"Een klangericht Europe for Citizens Point, de weg naar een actief Europees burgerschap?","Metz, G.",2012-02-17,"['Edwards', 'Daemen']",Erasmus School of Social and Behavioural Sciences,,"['klantgerichte overheid', 'Europees burgerschap']"
Economic Policy Reform Following Sovereign Debt Crises,"Heida, A.P.",2012-02-17,"['Dr. F.K.M. van Nispen', 'Prof. dr. C.W.A.M. van Paridon']",Erasmus School of Social and Behavioural Sciences,,
"Resultaatsturing op z'n Rotterdams: Een onderzoek naar resultaatafspraken, leiderschap en arbeidsmotivatie bij de gemeente Rotterdam","Bronkhorst, B.",2012-02-17,"['Prof. dr. Bram Steijn', 'Dr. Sandra Groeneveld']",Erasmus School of Social and Behavioural Sciences,,"['arbeidsmotivatie', 'transformationeel leiderschap', 'goal-setting', 'resultaatsturing', 'resultaatafspraken', 'Het Nieuwe Werken']"
De vormgeving van het mobiliteitscentrum,"Ova, M.A.",2012-02-17,"['Dr. L. den Dulk', 'Prof. dr. A.J. Steijn']",Erasmus School of Social and Behavioural Sciences,,"['loopbaancentrum', 'mobiliteitscentrum', 'SSC', 'shared service center', 'Regio West-Brabant']"
'Je moet je gewoon aanpassen aan de wet',"Bagci, L.",2012-02-16,"['Dr. Semin Suvarierol', 'Dr. Willem Schinkel']",Erasmus School of Social and Behavioural Sciences,,"['Inburgergering', 'man-vrouw gelijkheid', 'homoacceptatie', 'integratie', 'street-level bureaucratie', 'liberalisme']"
