title,author,date,supervisor,faculty,abstract,keywords
Aandachtspunt voor de lokale overheid van de toekomst,"Dijk, T. van",2010-05-17,"['Thiel Dr. S. van', 'Twist Prof.Dr. M.J.W.van']",Erasmus School of Social and Behavioural Sciences,,"['aansturing', 'lokale overheid']"
Samenwerken tegen agressie en geweld,"Prinsen, C.G.J.",2010-05-17,"['Duin Dr. M.J.van', 'Cachet Dr. A.']",Erasmus School of Social and Behavioural Sciences,"Het doel van dit onderzoek was om te komen tot aanbevelingen ter verbetering van het integraal beleid op het gebied van agressie en geweld tegen werknemers met een publieke taak in Zeeland. De hoofdvraag van dit onderzoek was: Op welke wijze kan het integraal beleid ten aanzien van agressie en geweld tegen werknemers met een publieke taak in Zeeland worden verbeterd?
Uit het onderzoek is gebleken dat agressie en geweld tegen personeel niet door alle werkgevers met een publieke taak als dringend probleem wordt ervaren. Tevens is gebleken dat veel werkgevers zelf nog weinig ondernomen hebben om het probleem aan te pakken. Echter, veel werkgevers blijken het wenselijk te vinden om een integraal beleid te formuleren, omdat zij van mening zijn dat agressie en geweld tegen werknemers op deze wijze effectiever kan worden aangepakt. Druk vanuit de landelijke politiek om te komen tot een integraal beleid voelen de werkgevers echter vrijwel geen van allen. Uit de evaluatie van het huidig beleid op het gebied van agressie en geweld tegen werknemers met een publieke taak in Zeeland, is voorts gebleken dat van een integraal beleid geen sprake is. Er heeft vrijwel geen afstemming plaatsgevonden tussen de betrokken organisaties en er zijn vrijwel geen afspraken gemaakt. De afspraken die de ene organisaties stelt te hebben gemaakt, zijn niet bekend bij de andere organisatie en zijn ook nergens in een document terug te vinden. Tevens vindt er geen structureel overleg plaats en wordt er geen informatie uitgewisseld tussen de betrokken organisaties.

Als gevolg van het feit dat agressie en geweld tegen werknemers met een publieke taak niet door alle betrokken organisaties als dringend probleem wordt beschouwd, een integraal beleid niet door alle betrokken organisaties als wenselijke oplossing wordt beschouwd en niet door iedere organisatie politieke druk wordt gevoeld om tot een integraal beleid te komen, kan niet simpelweg worden aangevangen met het ontwikkelen van de keten. In plaats daarvan dient allereerst de omvang van het probleem in kaart en onder de aandacht te worden gebracht. Tevens dient de politieke druk te worden opgevoerd en de noodzakelijkheid van een integraal beleid te worden benadrukt. Hierdoor kan er een policy window ontstaan, waarna concrete afspraken moeten worden gemaakt tussen de betrokken organisaties.","['agressie', 'geweld']"
Een rijk(s) netwerk,"Waasdorp, M.",2010-05-01,"['Thiel Dr. S. van', 'Klijn Prof.Dr. E.H.']",Erasmus School of Social and Behavioural Sciences,,"['Europees Sociaal Fonds', 'netwerk', 'beleidsnetwerk']"
Sneller en Beter in de Watersector,"Ruijven, Joris van",2010-05-01,['Teisman Prof.Dr.Ing.G.R.'],Erasmus School of Social and Behavioural Sciences,"De commissie Elverding doet aanbevelingen hoe besluitvorming sneller en beter kan. Deze studie
doet onderzoek naar de betekenis voor de snelheid en kwaliteit van besluitvorming wanneer de
aanbevelingen van de commissie Elverding worden toegepast. De studie richt zich hierbij op
projecten in de watersector. Het theoretisch gedeelte van dit onderzoek laat zien dat het niet
mogelijk is de begrippen snelheid en kwaliteit afzonderlijk van elkaar te typeren. Het sturen op
snelheid in een besluitvormingsproces gaat ten koste van de kwaliteit, terwijl de nadruk op
kwaliteit vaak juist leidt tot vertraging. Beide begrippen moeten dus in samenhang met elkaar
worden beschouwd. Elverding doet dit door aanbevelingen die zorgen voor snelheid te koppelen
aan aanbevelingen die zorgen voor kwaliteit.
De betekenis van de aanbevelingen van Elverding voor snelle en goede besluitvorming is in een
empirische studie onderzocht in een drietal cases. De dijkteruglegging Lent, de Zandmotor voor
de Zuid Hollandse kust en het Urban Flood Management in Dordrecht. Een aantal aanbevelingen
van Elverding draagt in een aantal cases bij aan snelle en goede besluitvorming. Er zijn echter
geen aanbevelingen te herkennen die in alle gevallen bijdragen aan snelheid en kwaliteit. In alle
drie de cases zijn andere factoren dominant voor de snelheid en kwaliteit van het
besluitvormingsproces. Dominante factoren voor snelle en goede besluitvorming die in de cases
worden herkend, zijn bijvoorbeeld een sterke politieke voorkeur voor een specifieke oplossing
(Lent) of het samenwerkend vermogen op bestuurlijk niveau (Zandmotor, Urban Flood
Management). Het bovenstaande doet concluderen dat de context waarin een proces zich afspeelt,
cruciaal is voor het procesarrangement of het sturingsmechanisme dat wordt gekozen. Een
vastomlijnd procesarrangement zoals dat van Elverding laat zich moeilijk aanpassen aan de
context. De bijdrage van Elverding aan snelle en goede besluitvorming is dus afhankelijk van de
context waarin Elverding wordt toegepast.
De contextspecifieke factoren van de watersector zorgen ervoor dat sommige aanbevelingen
(zoals gebiedsgerichte benadering) van Elverding in het algemeen meer zullen bijdragen dan andere aanbevelingen (zoals inkorten van de inspraaktermijnen).","['Elverding', 'commissie Elverding', 'besluitvorming watersector']"
Verbonden met de buurt,"Osenbruggen, Astrid van",2010-04-27,"['Snel Prof.Dr. E.', 'Braster Prof.Dr. J.F.A.']",Erasmus School of Social and Behavioural Sciences,,"['sociale cohesie', 'Lombok', 'buurt', 'gevestigden en buitenstaanders', 'homogene en heterogene straten']"
Omgaan met onzekerheid in een (intergemeentelijk) samenwerkingsproces,"Bergen Bravenboer, Tim van",2010-04-26,"['Gerrits Dr. L.M.', 'Buuren Dr. M.W. van']",Erasmus School of Social and Behavioural Sciences,,"['K-5 samenwerkingsproces', 'omgang met onzekerheid']"
Keuzecrisis bij het volwasssen worden?,"Koevoets, D.J.",2010-04-26,['Jetten Drs. L.F.J.'],Erasmus School of Social and Behavioural Sciences,"De fase tussen adolescentie en volwassenheid is tegenwoordig uitgerekt en heeft plaats gemaakt voor een nieuwe tussenfase. Hierdoor is zowel de identiteit als de sociale positie van twintigers onduidelijk geworden. Op deze manier kunnen twintigers problemen ervaren bij het volwassen worden en terecht komen in een quarterlife crisis. Ook vinden twintigers het lastig om een juiste keuze te maken. Enerzijds is een verkeerde keuze snel gemaakt en dat leidt tot stress (Wijnants, 2008). Anderzijds denken twintigers vaak dat de beslissingen die ze nu nemen, hun toekomst beïnvloeden (Robbins en Wilner, 2001). Dit onderzoek gaat na of de quarterlife crisis onder alle twintigers kan bestaan of alleen voorkomt onder een specifieke groep die moeite heeft met keuzes maken. Hiertoe heeft dit onderzoek twaalf diepte-interviews afgenomen onder Nederlandse, hoogopgeleide, werkende vrouwen vanaf 23 tot en met 33 jaar.","['Quaterlife crisis', 'keuzestress', 'twintigers', 'keuzes', 'volwassenheid', 'generatie Y']"
Social Shaling of Twitter,"Samsom, A.F.",2010-04-22,['Jansz prof.dr.J.'],"Erasmus School of History, Culture and Communication","In this thesis the use of Twitter by American and Dutch book publishers is analyzed. A
total of 617 tweets posted by sixteen American and Dutch book publishers were
subjected to a content analysis to find differences and similarities in the use of the
service. After that, interviews were held with eight Dutch book publishers to explain the
differences and similarities in the use of Twitter. The theory of social shaping of
technologies was used to explain the differences in use in the two distinctive local
contexts.
American book publishers appeared to make a more diverse use of Twitter by combining
participating and producing roles. The use of Twitter by Dutch publishers can mainly be
considered as an act of producing. The different shaping of the use of Twitter in both
contexts can be ascribed to the level of domestication of the technology in both
societies.","['media en journalistiek', 'Microblogging', 'Twitter', '', 'Participative web', '', 'Social shaping of technologies', '']"
Hoe Californië samen werkt met water; de Sacramento-San Joaquin Delta,"Kruchten, Suzan van",2010-04-22,"['Edelenbos Prof.Dr.J.', 'Buuren Dr. M.W. van']",Erasmus School of Social and Behavioural Sciences,"Samenvatting
Sinds de orkaan Katrina is binnen de staat Californië duidelijk geworden hoe belangrijk het is om te investeren in hoogwaterbescherming en veiligheid. De ramp die voornamelijk de stad New Orleans heeft getroffen, heeft ook andere staten doen inzien wat de catastrofale gevolgen kunnen zijn van dijkdoorbraken.
De Sacramento-San Joaquin Delta is een kwetsbaar gebied in Californië. In deze delta is de conditie van de waterkeringen twijfelachtig. De gevolgen van klimaatverandering vergroten hierbij niet alleen het overstromingsrisico in deze delta, maar hebben ook grote invloed op de ecologie, zoetwatervoorziening, recreatie en de agrarische sector. Dit zorgt voor een complex systeem, met veel verschillende functies en belangen. Voor bestuurders een uitdaging om deze delta tot een duurzame, klimaatbestendige delta om te vormen.
Ook in Nederland is het thema klimaatverandering actueel, zo is er in 2008 door de commissie Veerman een rapport uitgebracht m.b.t. het watermanagement in de toekomst en het aangaan van de uitdagingen die de klimaatverandering met zich meebrengt.
In dit onderzoek zal er dieper ingegaan worden op de Californische benadering van dit ruimtelijk, complex probleem. Hoe werken kennisinstellingen, bedrijven, overheden in Californië samen om tot een set van innovatieve, duurzame en klimaatbestendige oplossingen te komen?
Hierbij zal de aandacht ook gelegd worden op de institutionele context waarbinnen deze instituten handelen, aangezien deze kan verklaren waarom de Californische watersector anders opereert dan bijvoorbeeld de Nederlandse.
Door middel van het triple-helix model, dat de relatie tussen institutionele context en de drie instituten legt, worden deze samenwerkingen geanalyseerd. Dit model maakt onder andere duidelijk dat deze instituten opereren binnen een eigen institionele context. Het model beweert hierbij dat wanneer deze context het meest met elkaar overeenkomt, de kans op een succesvolle samenwerkingen tussen de instituten toeneemt. Door middel van theorieën vanuit het historisch en sociologisch institutionalisme zullen de belangrijkste instituties worden geïdentificeerd en hun invloed op het functioneren van deze samenwerkingen.
Aan de hand van een kwalitatief onderzoek, waarbij interviews, documentenanalyses en observaties zijn gebruikt als bronnen, zijn de belangrijkste instituties en samenwerkingen geanalyseerd. Hierbij worden niet alleen tripartiete samenwerkingen geanalyseerd, maar ook de onderlinge samenwerkingen binnen de drie verschillende instituten en de bilaterale samenwerkingen om zodoende een inzicht te krijgen in de belangrijkste instituties die invloed hebben op het functioneren van de samenwerkingen.
Uit de resultaten blijkt dat voornamelijk vanuit de kennisinstellingen expliciet aandacht is voor samenwerkingen door een politieke betrokkenheid vanuit de wetenschappers en aandacht voor de communicatie met de andere twee instituten. Een grote interesse in interdisciplinair onderzoek leidt uiteindelijk ook tot veel nieuwe, integrale inzichten met betrekking tot klimaatverandering en duurzaamheid. Bij de overheden is de implementatie van duurzame, innovatieve oplossingen nog moeizaam. Dit is te herleiden op de gefragmenteerde structuur van lokale, gespecialiseerde overheden van waaruit voornamelijk korte termijn
5
oplossingen kunnen worden geïmplementeerd, maar een integrale, regionale visie vaak ontbreekt. Pogingen om vanuit de staat en federale staat integrale, regionale plannen in te voeren, lijken te stranden op gebrek aan draagvlak, dat belangrijk is op het moment dat een voorstel naar een referendum wordt gebracht. Deze situatie leidt uiteindelijk tot een politieke impasse. Een rol voor een regionaal bestuursorgaan of het verder verkennen van integrated regional water management (een systeem waarbij lokale overheden subsidie kunnen aanvragen bij de staatsoverheid voor projecten met een integraal, regionaal plan) lijken hierbij kansen te bieden voor het overkomen van deze politieke deadlock.
Verder blijkt de slechte conjunctuur waarin de Staat Californië op het moment in verkeerd een negatief effect te hebben op de bedrijven; projecten worden uitgesteld en in vergelijking met voorgaande jaren zijn er minder nieuwe projecten.","['innovatie', 'water', 'klimaat', 'internationaal']"
Softwareproductie en autonomie,"Bongers, Willem",2010-04-22,"['Pruijt Dr. H.D.', 'Jetten drs. L.F.J.']",Erasmus School of Social and Behavioural Sciences,,"['autonomie', 'kwaliteit van arbeid', 'software', 'softwareontwikkeling', 'structuratietheorie']"
Interne communicatie bij organisatieveranderingen,"Vliege, Sylvia",2010-04-22,"['Jetten Drs. L.F.J.', 'Braster Prof.Dr. J.F.A.']",Erasmus School of Social and Behavioural Sciences,,"['organisatieverandering', 'interne communicatie']"
Telewerken binnen de gehandicaptenzorgsector is nog lang niet geintegreerd.,"Leeuwen, M.J.F. van",2010-03-29,"['Tijdens Prof. Dr. K.G.', 'Jetten drs. L.F.J.']",Erasmus School of Social and Behavioural Sciences,,"['telewerken', 'gezondheidszorg']"
Drugs & Dance,"Schenkeveld,A.",2010-03-25,['Jansz prof.dr. J.'],"Erasmus School of History, Culture and Communication","Creating images is a cultural process. Media are part of this process. The media images reflect the cultural values of a society. The creation of images in the media is not only influenced by culture, but also by journalists, editorial staff, businesses, and institutions. The media sometimes spread negative, exaggerated stories about a subject or event, to create a moral panic. The subject or event is framed by the media to create a negative image. In the nineties of the twentieth century moral panic was created by the media about the dance scene and the drug ecstasy. Both the dance music and ecstasy were relatively new aspects of society and the risks of the drug were still unknown to most people. Currently the novelty has gone. Dance has made its way from underground subculture to popular culture and ecstasy turned out to be not so dangerous. Still, drugs are an unaccepted part of society. Although the moral panics about dance and drugs are gone, drugs still have a negative image.  

In this master thesis research has been done about the images of Dutch dance festivals in the media in Holland. The research question is: What images are created about the four largest dance festivals by the five largest newspapers between 2004 and 2008 and what image in particular is created about drugs in these articles? The results show that most research units are about the creativity of the festivals; the music, the artists, the decors. Another large part of the research units are about the commercial part of the festivals. Only few research units are about the atmosphere or about drugs. The greater part of the research units about all the topics, except for drugs, are positive. The creativity of dance festivals is the most positive topic, almost no research units about creativity is negative. However, more than half of the research units about drugs were negative. So the significant findings of the research are: overall, newspapers are positive about dance festivals and not too much attention is given to drugs in the articles. Although, the attention that the newspapers did pay to drugs, is mostly negative. This corresponds with the theoretical part of the thesis. The images created by the media reveal the cultural values of a society. Given that dance is part of popular culture, but drugs is still unaccepted by society, it was to be expected that most images found of dance festivals are positive, but the image of drugs is mostly negative.","['media en journalistiek', 'drugs', 'dance', 'images', 'framing']"
Gas,"Vreeze, W. de",2010-03-25,['Klemann prof.dr. H.'],"Erasmus School of History, Culture and Communication","In de Eerste Wereldoorlog werd de mensheid geconfronteerd met een ogenschijnlijk nieuw fenomeen, dat nog niet eerder op zo’n grote schaal was gebruikt, het chemische wapen. Hoewel al voordat Franz Ferdinand werd geliquideerd pogingen waren ondernomen om het gebruik van gifgassen aan banden te leggen, kwam een en ander na 1918 in een stroomversnelling. In 1922 spraken vijf gezaghebbende mogendheden in Washington af om geen strijdgassen te gebruiken en riepen alle overige naties op zich hierbij aan te sluiten. Dit Verdrag werd echter nooit geratificeerd. Drie jaar later lukte het in Volkenbondsverband wel om een chemische verbodsbepaling overeen te komen. Het Protocol nopens de Chemische en Bacteriologische oorlog van 1925 werd door menig land, ook door Nederland, direct ondertekend. Het Gasprotocol zat echter zo vol hiaten dat vrijwel alle landen, Nederland incluis, reserves inbouwden die de vrijheid voorbehield om toch voorraden chemische strijdmiddelen op te bouwen. De Ontwapeningsconferentie van 1932, waar het gaswapen hoog op de agenda stond, bood de mogelijkheid deze hiaten weg te nemen, maar deze langverwachte conferentie stierf door de opgelopen internationale spanningen een stille dood.
Ook Nederland nam deel aan deze chemische ontwapeningsonderhandelingen. Tot de Ontwapeningsconferentie van 1932 hielden de Nederlandse delegaties zich op de vlakte, omdat de militaire experts nog niet wisten of een gasverbod wenselijk was voor het land. Vanuit Vesting Holland kon een defensieve gasaanval immers best opportuun voorkomen. Pas toen duidelijk werd dat Nederland in een gasoorlog met een door de wol geverfde tegenstander volstrekt kansloos zou zijn en onderzoek uitwees dat de Nederlandse chemische industrie onvoldoende capaciteit had om de krijgsmacht van voldoende strijdgassen te voorzien, kreeg de delegatie direct de instructie om te streven naar zoveel mogelijk waarborgen om een chemische oorlog te voorkomen. Toen deze pogingen ijdel bleken, zag de regering zich geconfronteerd met het probleem dat er niet afdoende maatregelen waren getroffen om de bevolking te beschermen tegen strijdgassen en dat het Gasprotocol van 1925 nog altijd niet was geratificeerd. 
Vanuit het parlement was hier diverse keren op aangedrongen. In het parlement was door het in het interbellum opgebloeide pacifisme en anti-militarisme een tweedeling ontstaan. Aan de ene zijde stond het kamp dat vond dat Nederland moest ontwapenen, omdat dat de enige manier was buiten toekomstige oorlogen te blijven. Lijnrecht hiertegenover stonden diegenen die meenden dat het land zich, met het opgeven van de krijgsmacht, aan onderwerping overgaf. Van de winter van 1921 tot de zomer van 1930 kruisten beide kampen meermaals de degens over het onderwerp chemische oorlogsvoering.
Op het gebied van Nederlandse chemische wapenproliferatie valt een trendbreuk waar te nemen. Deze breuk ligt echter niet bij de Eerste Wereldoorlog, maar op het moment dat duidelijk werd wat voor Nederland de meest opportune keuze was. Nederland ging zich, mogelijk tegen wil en dank meer actiever met de internationale (chemische wapen-) problematiek bezig houden en moest dat ook wel gezien het lidmaatschap van de Volkenbond. Zoals altijd echter, zonder een van de grote mogendheden voor het hoofd te willen stoten.","['chemische oorlogsvoering', '\uf02dgifgas', '\uf02dchemische wapenverdragen', '\uf02dVolkenbond', '\uf02dbuitenlands beleid']"
