title,author,date,supervisor,faculty,abstract,keywords
Landlord and Tenant Profiles and Informal Rental Arrangements,"Gokhale, S. (Sneha)",2016-09-01,['Dijk T. van (Tara)'],Institute for Housing and Urban Development Studies,"Given the number of people who rent informal housing, its marginalization in policies and projects is concerning. It is estimated that, number of renters will soon out number the private owners in many slums of developing countries. Informal settlements cater to such needs and it is estimated that 60% to 90% of affordable rental stocks in Asia is available in informal settlements. 25% of housing stock in India comes from the informal rentals in settlements. With this alarming increase, the informal rental sector continues to be an understudied area. This study was conceived to further the knowledge about the informal rental markets.
The research aims to understand how socio-economic characteristics of the landlords and tenants affect the rental arrangements, present in the same settlement. Authors like Kumar (2001), Gilbert (2016) claim that informal rentals offer the tenant with housing at an affordable price with flexibility to live and proximity to livelihood opportunities. These are perceived as the positive attributes of the sector. However, Gulyani (2008), Desai (2013) and Chattraj (2015) question these same attributes shaping the theory debate surrounding the rental market. The research seeks to understand the inclusion and exclusionary tendencies of the rental market based on the socio-economic profiles of the landlords and tenants.
This research employed case study method as the research strategy with qualitative analysis. For which, semi-structured interviews were conducted. These interviews covered tenants, landlords and brokers in the informal settlement. Hence, the first step was to note the types of rental arrangements and types of landlords and tenants. The next step, was to draw out links between the rental arrangements and the types of landlords and tenants. Further steps included, interpreting qualitatively the strength of the relationship between these variables.
It is clear from the findings, that the rental arrangements are varying and certain characteristics of the tenants and landlords are contributing for the change. The family structure of the tenants and the type of landlords influence the rental arrangement chosen. Furthermore, these alterations are more biased towards the landlords, leaving most tenants on the weaker side of the bargain and not always offering flexibility to tenants. Moreover, the rental arrangements can be linked with the domestic strategies of financial management opted by both the actors. The research leaves us with further questions, which are relevant to housing policy and further the knowledge of informal markets in developing economies.","['informal rental housing', 'rental arrangement', 'landlords', 'tenants']"
Impact of FDI on income inequality in Africa,"Kaur, R. (Rupinder)",2016-09-01,"['Fransen J. (Jan)', 'Wall R. (Ronald)']",Institute for Housing and Urban Development Studies,"FDI is considered as a channel of growth and economic development for the country therefore, many developing countries have gone through economic reforms adopting liberalisation policies towards FDI for achieving higher economic development. There have been contradicting views about the impact of FDI on the economies of recipient countries. Also, there are contradictory evidences in the literature explaining the relationship between FDI and income inequality therefore, present research aims to explain the relationship between FDI and income inequality using dependency theory. It also attempts to identify the factors which determine this relationship in African countries.
The study confirms the argument of dependency theory that the relationship between FDI and income inequality is not direct rather it is determined by local factors such as absorptive capacity, human capital, technology and innovation and institutional environment. It is found that all these factors influence the impact of total and sectoral FDI on income inequality(Li and Liu 2005) but absorptive capacity is the most important factor that positively determine the relationship between FDI and income inequality(Wu and Hsu 2012). In general, a higher absorptive capacity in the country is associated with lower income inequality that is countries with higher absorptive capacity have lower income inequality.
Further the present study found that role of FDI is also sector specific where FDI in hi-tech and manufacturing sector reduces income inequality in African countries while inward FDI in other sectors does not make a significant impact in the host countries. At regional level, there is no significant relationship between FDI and income inequality because of lack of heterogeneity in the sample of countries.","['Income inequality', 'Greenfield Foreign Direct Investment', 'hi-tech sector', 'manufacturing sector', 'service sector', 'resource absorptive capacity', 'technology diffusion', 'human capital', 'quality of institutions']"
"Influence of institutional arrangements on stakeholder’s participation for
effective urban river management","Wawira Kareithi, M. (Millicent)",2016-09-01,['Ast J. van (Jacko)'],Institute for Housing and Urban Development Studies,"Water is vital and a key element of any sustainable growth. However availability is
constantly threatened due to increased demand arising from population growth, urbanization
and climatic changes among others. Kenya is not an exception to this. Although a fast
growing agricultural economy at a rate of 5.5%, the country has been labelled a water scarce
country. Therefore water sector reforms introduced the need for stakeholder’s participation
under the Water Act 2002. In this light the legal framework supported participation of
multiple actors; stakeholders including government, non-governmental organizations and
community to help in management of the dwindling resources.
Through decentralization, hydrological basins and sub basins were established to get closer to
the people in management of water resources. One mechanism sought for engagement was
through establishment of Water Resources Users Associations (WRUAs) along the delineated
sub catchments as platform for engagement with multiple actors. One such WRUA that was
established is lower Rupingazi. It manages one of the sub basins with urban and rural
characteristics covering the current Embu town, headquarter of Embu County.
Based on reviewed literature that emphasized that institutionalization encourages
participation, the researcher sought to carry out an explanatory research. The aim was to
explain the influence of institutional arrangement on participation of stakeholders in Lower
Rupingazi WRUA, Embu Kenya.
The researcher employed a qualitative type of research design and carried out a case study.
Using semi structured questions, the researcher conducted interviews to gain an in-depth
understanding on the subject of institutional arrangement and participation. The data
collected from the interviews was triangulated through the secondary data including the
legislations, government reports and plans. Using atlas ti the outputs generated were used to
analyze data to establish the institutional arrangement that affect the stakeholder’s
participation in this sub catchment.
The major findings were that there are various legislations that are related to water resource
management. However there are duplications that lead to conflicts and at times impacted on
the implementation of the activities on the ground. Equally there were overlapping mandates
and unclear roles of some of the stakeholders depicted in the legislations. Further a gap in
coordination mechanisms and weak enforcement of the legislations was noted.
Also it was noted that although the legal framework support provision of financing for water
resources management activities through the WRUA, it was inadequate and inconsistent.
Equally, participation of the stakeholders was high whenever there were activities to be done.
This was mostly when funds were available to implement the activities.
The issue of enforcement came out strongly as the element of the institutional arrangement
that was lacking watering down the intended goodwill of the legislations. The current
legislations however are undergoing review to align to the Constitution of Kenya (COK)
2010. Therefore an opportunity exists to correct the anomalies given the two levels of
government to avoid further complexity in duplication of activities and overlapping roles.
Further enable clear coordination mechanisms to enhance participation of various actors.","['Institutional arrangement', 'stakeholder’s participation', 'Lower Rupingazi river system', 'Water', 'Resource Users Association']"
Willingness to pay for Ecosystem  Services provided by a Green Infrastructure project in Santiago de Cali,"Guatemala, D.G.E. (Diego)",2016-09-01,"['Grafakos S. (Stelios)', 'Tsatsou A. (Alexandra)']",Institute for Housing and Urban Development Studies,"The transformation human interaction has enforced on nature is primarily for the growth and development of cities with production and consumption activities that demand 75 percent of the world's energy and produce 80 percent of its greenhouse gasses. Consequently, the responsibility and the key for changing the current trajectory lies in cities, with an economic development that is less resource intensive. Cities can be very rich in biological diversity that provide ecosystem services. Green infrastructure planning can create frameworks for future development while ensuring the preservation of natural resources that provide ES. Urban Ecosystem services are a key component to building urban resilience and reduced vulnerability through mitigation and adaptation measurement. Cities need not only resilient ecosystem services, but to generate them as well.
This paper examined the value of urban ecosystem services provided by a green infrastructure project “Corredor Ambiental Urbano Río Cañaveralejo” in Santiago de Cali, by means of a contingent valuation method (CVM) applying a survey/questioner and damage cost avoided method (DCA) and emphasises in the need for context-specific classification of ecosystem services provided by project. Within this context, the project will provide the city among other benefits with regulating services and cultural services and the WTP for this services is $35.00 per year with a medium range of $25.00 to $44.00.
The study also reveals citizens positive attitude towards nature and the environment and the importance of including natural solution in city planning.
Past events analysis applying damages cost avoided exposed that an average cumulative value of $92,220.37 dollars (insurance value) per year could be utilized for alternative flood prevention methods. Which relates to the project's objective regarding adaptation and mitigation measures for flood events.
A broader and more generalizable result could be obtained if similar studies where performed in the other rivers that course thoroug Cali.
Valuation of ecosystem services serves an intrinsic purpose to guide city planner, decision and policy makers, with understanding comes change.","['Urban Ecosystem Services', 'Green Infrastructure', 'Willingness to Pay', 'Contingent Valuation Method', 'Damages Cost Avoided']"
Development & Revocation of undeveloped plots,"Singano, J.M. (Jabiri Musa)",2016-09-01,['Fika O. (Oreoluwa)'],Institute for Housing and Urban Development Studies,"Dar es Salaam like any other city is face with a high demand of serviced plot as compared to ability of the government to supply due to increasing population and urbanization. The situation was manageable in 1960 because plots for different use were produced and supplied proportionately with the demand but the situation changed from 1972 when the government decided to decentralize the administration machinery to the regional level. Having realized the situation, the government initiated the first biggest project for land delivery for residential purposes in 1978 covering some neighbourhoods of Dar es Salaam city known as Site and Service Project. Initiatives extended further to produce serviced plots in Dar es Salaam city in the year 2001/2002 MLHHSD decided to launch a project famously known as the 20,000 Plots Project. These projects were successfully achieved and allocated to citizen through recouping capital invested. Almost all plots are owned but most of them remained undeveloped for a long time as opposed to anticipation of the authorities and neither the Ministry of Lands, Housing and Human Settlement Development nor the three Dar es Salaam Municipalities took initiatives to enforce development of the allocated plots. Land Act No.4 of 1999 have expressly prescribed that allocated plots to be developed within 36 month after the commencement of the right of occupancy. Furthermore, the law has set a fine of 1% of land value for not conforming to 36 months and if the breach is serious the law has given the president power to revoke the right of occupancy in the public interest. However the enforcement of the regulations is feeble.
This research was conducted in Dar es Salaam with the main objective of revealing and explaining factors that limit development of allocated plots in the 20,000 plots project in Dar es Salaam city and explaining why revocation of the right of occupancy of undeveloped plots beyond 36 month in 20000 plots project in Dar es Salaam city is not effectively enforced. To establish these objectives the main research question that guided the entire study process read; “Which factors hinders the development and revocation of undeveloped plots allocated in the 20,000 plots project in Dar es Salaam city?” The study surveyed Mwongozo and Kibada as neighbourhood study areas.
To ascertain factors hindering the development and revocation of undeveloped plots allocated in the 20,000 plots project, it was first discovered that distance to the CBD and work places is not the accessibility factors that has impact on the development of the plots since it is 15km to Kibada and 20 Km to Mwongozo. However accessibility factors that affect development of plots in Kibada and Mwongozo is the means of transport. On top of that, study found that mobility factors that constrained development of plot in Mwongozo and kibada are commute cost and time. Furthermore, it was discovered that level of services is not satisfactory since in all most all of these areas there is no public water connection, electricity is far from the neighbourhood only found along main roads to Kibada and Mwongozo. Most of roads are weathered roads that are made by the dwellers themselves during the construction time. The study also discovered that there is no clear and convenience fiscal incentive that are provided by the government to encourage the development of plots in Kibada and Mwongozo since most of the system which is available do not benefit the targeted people. On the issue of regulatory incentive study found that there is neither permit procedures reduction and waivers nor building rule waiver. In addition to that the study found that no incremental building practices is allowed from the municipality. Moreover, study found that staff, set up, role and responsibility and politics impede effective revocation, revocation law and procedures are okay since they seems to protect individual land right before revocation. Lastly, study found that resources for revocation are unevenly distributed between the local and nation government and hence finance is the serious challenge at the municipality level.
In conclusion the project objective was clear to plan, survey provide infrastructure then allocate the plots to Dar es Salaam land seekers but problem occur because of the bad implementation of the law.","['Urban land development', 'Revocation', 'undeveloped plots. 20', '000 Plots project']"
"An Analysis on Governance in Watersheds
The Case of Ipo Watershed, Philippines","Corsame, M.E.S. (Maria Edrose Salvania)",2016-09-01,['Ast J. van (Jacko)'],Institute for Housing and Urban Development Studies,"This study seeks to understand the role of institutional arrangement, in the context of watersheds, as a tool to encourage coordination among actors. Assessing institutional arrangement and understanding how institution affects the level of coordination are instrumental in identifying appropriate strategies to address the prevailing problems in water resources management. The results are vital in developing watershed management framework, defining policies and programs implementation. This research also highlights the importance of clear, integrated and comprehensive institutional arrangement as a governance tool to encourage the culture of coordination, partnership, and accountability.
The concepts that were used in this research include academic theories on institutional arrangement, governance, and coordination. Related literature revealed that institutional arrangements are instrumental in linking local, provincial, and national level of government and non-government organizations (Mattingly, 2007). Furthermore, it is viewed at a macro and formal perspective, formalized in forms of legal framework, policies and administrative arrangements (Saleth and Dinar, 2000, Mireku, Acheampong, et al., 2014). In the context of governance, the institutional arrangement is deliberated as the basis of management and governance (Montgomery, Stren, et al., 2003). It is considered as a platform to guide, specify incentives or constrainsts and install mechanisms to enhance management (Nansam-Aggrey, 2015). Organisation for Economic Cooperation and Development (OECD) highlights the importance of defined roles and responsabilities among public authorities in order to avoid fragmented policies in water resources management, unharmonized programs, and lack of wholistic performance measurements (Organisation for Economic Cooperation and Development, 2011). On the other hand, coordination is rationalized as a result of institutionalized norms, rules, and logics (Sehested and Groth, 2012, Orton and Weick, 1990). It was stated that coordination processes are more or less institutionalized governance of different government levels in a political system that came about due to their interdependence, transformative politics and selective interconnectivity. (Sehested and Groth, 2012). Through the lens of these academic literature, empirical information of Ipo Watershed was processed, analyzed and correlated.
The study area was selected because of the role it plays in the provision of water supply to 13 million population of Metro Manila, Philippines. Despite its ecological importance, this watershed degraded down to 30% forest cover as of 2009. The data for this study were collected through semi-structured interview, observation, and secondary data research. Target institutions were pre-selected based on existing laws, regulations, policies and researched articles. Respondents to the interview were identified based on their position in their respective agencies and the role they play in the management of Ipo Watershed. The interviews were carried out with five (5) sectors namely: Environment, Water, Local Government Units, Indigenous Peoples and Non-Government Organization, with a total of thirteen (13) respondents.
Thorough evaluation and analysis revealed that the actors have a high understanding of their roles and responsibilities in the management of Ipo Watershed. However, gaps were observed on the clear delineation of roles and responsibilities and documented processes for iii
administration, planning, implementation and monitoring. Consequently, coordination among these actors resulted to None to Low ratings which means that it is “not existing” and” existing but not all-encompassing”. Although it is notable that efforts had been made to collaborate, such tend to be inconsistent and fell into a per-need-basis due to lack of clear and documented institutional arrangement. The nature of coordination among the actors in Ipo Watershed was defined by the legislations that created the agencies and/or defined their role in the management of the study area. The same goes for the level of coordination among the stakeholders. Needless to say, the quality of institutional arrangement therefore, influences how the actors coordinate with each other.","['Watersheds', 'River Basins', 'Catchment Areas', 'Institutional Arrangements', 'Governance', 'Coordination', 'Integrated Water Resources Management', 'Integrated River Basin Management']"
"Exploring Connectivity of Urban networks and their influence in determining Neighborhood Satisfaction, for the city of Rotterdam","Vinay, N. (Nidhi)",2016-09-01,"['D’Acci L. (Luca)', 'Salimgareeva M. (Marina)']",Institute for Housing and Urban Development Studies,"The research aims to analyse the extent to which connectivity of urban networks influences Neighbourhood Satisfaction. To achieve this requires that the two concepts be understood independently. Neighbourhood satisfaction is seen to be an important subset of Quality of Urban life (QOUL), hence the research begins with a brief theoretical explanation of QOUL subsequently narrowing down to exploring neighbourhood satisfaction and the features that constitute it i.e. neighbourhood features. Analysing the scope of neighbourhood features provides a vivid description of their influence on other domains of life, and methods of measuring them.
It is further observed that each feature can be assessed through objective and subjective measures and, through theory identified that both forms of measure are significant in determining neighbourhood satisfaction.
The second section of the research explores connectivity of urban networks and its effects in shaping urban structure. In reference to theory by professor and urbanist Bill Hillier urban networks has been defined as the physical network of streets, roads and pedestrian walkways, and connectivity of these networks is seen to influence distribution and development of different parts of the city. The scope of this research is to analyse if connectivity of these networks contributes to the quality of neighbourhood development by comparing it with the people’s satisfaction with their neighbourhood. With the help of spatial analysis tools like Space Syntax this section identifies 2 relevant spatial measures that best represent street connectivity. Together with spatial measures and measures of neighbourhood features an ordinary least square analysis is implemented, with dependent variable Y being neighbourhood satisfaction and independent variables being neighbourhood features and two measures of connectivity. The result of this analysis is a reflection of different relationships between these two concepts.
The results indicated no significant relationship between connectivity of urban networks and neighbourhood satisfaction. It was surprisingly observed to have a negative effect on the level of neighbourhood satisfaction. However connectivity of urban networks were seen to influence neighbourhood features and satisfaction with neighbourhood features, albeit negatively. Nevertheless this indirect measure was considered to test for mediating effects, but the coefficient of influence indicated weak relationships. The research further observed profound effects from control measures ethnic composition and population density.","['Quality of Urban life', 'Neighbourhood satisfaction', 'Neighbourhood features', 'Connectivity of Urban Networks', 'Urban Morphology', 'Space Syntax', 'Street-integration', 'multiple linear regression']"
"BRT in Makassar (BRT Trans Mamminasata), Indonesia","Fahma, M.R. (Muhammad Rizqi)",2016-09-01,['Beenakker I. (Ivo)'],Institute for Housing and Urban Development Studies,"BRT is one of the best alternative systems to address transportation issues in big cities. A lot of cities have been implementing the system and some of those cities are notable as successful BRT systems. As one of the biggest cities in Indonesia, and with >1.7 million of inhabitants, Makassar and the adjacent cities (Mamminasata) have been suffering from transportation issues, including traffic jam. The central government has issuing a policy to urge every capital city in Indonesia to implement BRT in order to address transportation issues along with other issues attached to it. Thus, BRT Trans Mamminasata was launched several years ago by the Indonesian Ministry of Transportation, and it is operated by Perum Damri. Despite all the efforts done by the government and other parties, the BRT is still lacking of passengers. That is the main problem which indicates that it is likely that the performance of the BRT has not satisfying its users yet.
This research aims to explain the effect of current BRT Trans Mamminasata performance to user’s satisfaction, thus the research questions are figuring out to what extent the current BRT Trans Mamminasata performance (service, accessibility, availability, and time) affect the user’s satisfaction, and the sub questions are trying to figure out: first, the current performance of the BRT, second is figuring out how different SES perceive the current performance of the BRT, and lastly is figuring out which dependent variable is more significant compared to the others in term of satisfying the BRT users.
Methodology used in this research is relying on qualitative method, in which it is related to the fact that it has only a small unit of research, and that outcomes are not obviously measurable and quantifiable. Instruments used in this research are interview and online questionnaire, where the interview is conducted with 10 key informants, and the online questionnaire is using random sampling. Moreover, single case study is used as research strategy in this research.
The analysis are conducted using Atlas ti to analyse the interview transcripts, while SPSS is used to analyse the online questionnaire output. Factor analysis, reliability test, and multi regression analysis conducted on the SPSS.
The main findings of this research is that the current performance of BRT Trans Mamminasata does affect its user’s satisfaction, and generally users are satisfied enough with the current performance, although there are a few aspects need to improve. The result regarding to correlation between SES with the satisfaction variable shows a positive relation.","['BRT Trans Mamminasata', 'performance', 'user’s satisfaction', 'socio-economic status (SES)']"
Impact of Land Use Regulation on Land Values,"Pramana, A.Y.E. (Yunastiawan Eka)",2016-09-01,['Samsura D.A.A. (Ary Adriansyah)'],Institute for Housing and Urban Development Studies,"In Indonesia, the implementation of National Law no. 28/2009 has given local government great challenge to provide public infrastructure and also a great opportunity to find a suitable alternative for generating revenue. Land value capture policy could become an alternative for local government to generate revenue to be used for providing public service. In the condition where rapid urbanization happens, increment value of land also becomes inevitable. This increment value of land, which in many cases occurs as a result of public investment on infrastructure development and land use regulation, could be captured back to be used for financing public infrastructure.
The problem is that it is sometimes difficult to separate which part of that increment is resulted from public action, and which one is resulted from the investment of either individual land owners or private developer. If the effect of public infrastructure development, especially transportation infrastructure, into land value is more or less clear, the effect of public action in term of land use regulation is still debatable. This research is then conducted to gives contribution into the debate about the impact of land use regulation into land value and to figure out the impact of land use regulation imposed within the context of Indonesian city into land value.
This research used Ngaglik district as case study area. It is located in Sleman, a regency in Yogyakarta Province who has enacted a new spatial plan, called RTRW Sleman 2011-2031 in 2012. This new spatial plan put a clear distinction between urban and rural area, which gives several advantages into area designated as urban in term of intensity of social-economic activity in the future, possibility of development, and availability of public infrastructure. This regulation has the possibility to affect land value, thus making this case as an interesting example to be investigated.
This research utilized primary data collection using Global Positioning System (GPS) tool and GIS Software analysis. This primary data collection method could deal with the problem of lack of official data about land transaction in the case study area. It also utilized secondary data resources from newspaper advertisement to figure out the fluctuation of land value in the case study area before and after the enactment of the new spatial plan. Finally, this research has demonstrated the usefulness of statistical modelling using Multi Linear Regression to isolate the impact of land use regulation from other factors that may determine land value in the case study area.
The result shows that despite there was a significant land value uplift in the designated urban area after the enactment of RTRW Sleman 2011-2031, this uplift could not be attributed into the enactment of the new spatial plan. There might be another factor that creates this significant land value uplift in the designated urban area, such as the existence of big development that occurs in the designated urban area after the new spatial plan has been enacted. The insignificant effect might also due to the lack of consistency and stringency on the enforcement of the new spatial plan. The statistical modelling shows that public action in term of transportation infrastructure development and change land status into development land are considered as giving more significant effect on land value rather than the enactment of RTRW Sleman 2011-2031.","['Land value capture', 'land use regulation', 'land value']"
Determinants of Foreign Direct Investment into Africa’s Knowledge-based Industries,"McAweeney, C. (Colin)",2016-09-01,"['Wall R. Ronald', 'Salimgareeva M. (Marina)']",Institute for Housing and Urban Development Studies,"First and foremost, I would like to thank my loving parents and sister for their encouragement during my graduate degree. Also, without their support during the period prior to pursuing a career in urban planning I would not be where I am today. It is with a strong bond that a family can stay close while being far apart.
I would like to thank the entire Urban Competitive and Resilience team at IHS. Monserrat Budding-Polo, Dorcas Nthoki, Marina Salimgareeva, and Ronald Wall provided an excellent specialization period during my studies. All of them played a part in completing my thesis, but especially Dorcas, who was instrumental in providing guidance during the data collection period.
Lastly, thank you to all of the friends I have made over the past year in Rotterdam. Academically and personally, many of you helped me continue down the path towards graduation. Leaving our homes and families to pursue a graduate degree is a difficult task, but all the support I was missing was quickly replaced by your friendship and care.","['Knowledge-based Economy', 'Knowledge-based Industry', 'Foreign Direct Investment', 'Multinational Enterprise', 'Foreign Direct Investment into Knowledge-based Economies', 'Sub-Saharan Africa', 'Gross Domestic Product', 'Gross Value Added', 'Institute for Housing and Urban Development']"
The influence of residential license on household access to formal loans in Dar es Salaam City,"Nichodemas Mgalula, A. (Anna)",2016-09-01,['Skinner J.M. (Julia)'],Institute for Housing and Urban Development Studies,"This research was done in Temeke Municipality in Dar es Salaam City. Its focus was on *Comprehensive Property Register for Economic Empowerment project which fell under the flagship of poverty reduction programme implemented by the Government of Tanzania starting year 2004. In this programme, the Government aimed at formally registering all properties in informal settlements in order to turn the properties from being “dead assets” to “active assets” because it was theorized that an asset that lacks formal registration and legal ownership has no potential to engage in active land and finance markets. In addition to this objective, the Government also aimed at increasing its tax base because once formalized, owners of these properties would be subject to paying tax to the Government. Towards implementation of this project, properties in informal settlements were formally registered and households were issued with residential licenses as a form of tenure security for their properties. The residential licenses were also expected to be used as collateral in commercial banks for accessing formal loans and credit for the purpose of expanding business enterprises hence improving livelihood of the residents and finding a way out of poverty.
The relationship that had been established between residential license and how it influences access to formal loans and credit is what formed the base for this research. This research therefore, was tailored to study and explain the influence that the issued residential licenses have had on household access to formal loans and what has been the experience of households in Temeke Municipality. In addition to that, through academic literature, other factors have been established to have influence on household access to formal loans. These factors include household vulnerability, need for formal loans and loan conditionality. Together with residential license possession, these factors have been studied as intervening variables to check the extent they influence access to formal loans.","['Residential license', 'De Soto', 'Loan', 'Vulnerability', 'Dar es Salaam']"
Implementing mixed use developments,"Okaisu, A.A. (Achom Ann)",2016-09-01,['Krabben E. van der (Erwin)'],Institute for Housing and Urban Development Studies,"Understanding the existing property rights regime in Uganda, in which the development right was ‘nationalized’ for the purpose of implementing physical development plans and sustainable management of land in the country, was important to contribute to the topical issue under study that is; the influence of property rights regimes on spatial forms. Although the development right was nationalized in Uganda, in fact to prevent a so-called tragedy of the anti-commons, through the enactment of the Physical Planning Law in 2010, unsustainable urban development in Kampala continues. The aforementioned urban policy reform aimed to reverse the negative effects of fragmented, individualized property rights (introduced by law since 2008) on sustainable use of land and urban development. Policy and newspaper reports noted that Kampala continues to grow in a manner that doesn’t reflect the provisions of its mixed use master plan, as seen from the existence of single use developments that dominate the city’s centre space. Questions were being asked as to why the city authority was not able to utilize its explicit right to issue development permission to effect the master plan goals of mixed use developments; which formed the motivation for the study. Specifically the study aimed to; i) identifying the relevant criteria that would be used to assess the property rights institution in which the development right had been nationalized; ii) identifying the obligations and rights that are accrued to the proprietors managing and using the resource iii) finding out how these obligations and rights manifest themselves in practice and; iv) finding out how the process of granting and seeking the development rights has influenced the spatial structure of Kampala since 2010, after the enactment of the Physical Planning Act. A congruence case study was chosen as the appropriate research approach, with Kampala Capital City Authority selected as the unit of analysis. Secondary data sources and qualitative primary data collection formed the main data collection methods. For analysis of field data collected, ATLAS ti and a fuzzy set ideal type analysis tools were used. 4 cases of development proposals, submitted to the city authority for the purpose of acquiring the development right, were closely followed and studied to help build the case by unravelling the events, strategies, practices and choices made by the different appropriators involved in the development permission process. The aim was to gain an in-depth understanding and insight that would ultimately provide explanations to the phenomenon of spatial segregation, inspite of the city authority’s explicit right to issue development permission and a mixed use master plan and the; in the local context.
The results show that the necessary conditions required for the efficient allocation of the existing property rights in Kampala were absent which led to ambiguity in the allocation of rights and obligations amongst appropriators. This was manifested in the fact that appropriators were found to have misunderstood, misinterpreted or violated the rules of the game because of the ambiguity in the rights and obligations allocated to them. Consequently, conflict and inefficiencies were typical of the plan approval system, processes and procedures. The analysis of private property architectural designs and development proposals submitted and approved by the city authority, showed a greater number of approved plans were of single land use category and a lesser number were of mixed use development, moreover at low densities. In conclusion, the nationalization of development rights so far has not been successful in preventing single use developments. The results of my research show that, although the legal, formal framework provided for the institution of the necessary planning conditions to prevent unsustainable urban development were in place, the city of Kampala has not been sufficiently able yet to promote sustainable mixed-use urban developments.","['Property rights', 'development rights', 'spatial segregation', 'densities', 'tragedy of the anti-commons', 'urban commons', 'sustainable land use']"
Customers’ trust and the perception of public drinking water quality in Amman.,"Almomani, A. (Abeer)",2016-09-01,['Brilhante O. (Ogenis)'],Institute for Housing and Urban Development Studies,"This research addresses the challenges that the Jordanian Water Authority and the public water utility in facing in regaining customers’ trust, and improving the perceived quality of public drinking water. In Amman, even though the drinking water quality fully complies with required standards, the public perceive the quality as poor and regard the water as unsafe. Sector officials relate this negative perception to the decline of customers’ trust in public water institutions after a contamination incident in one of Amman’s major water treatment plant twenty years ago.
Based on earlier studies on trust in customer relationships, customers trust in the service provider was unbundled to three elements. Those elements are a) process-based trust which relates to customers’ confidence service provider’s competency in service delivery, b) goodwill-based trust which relates to customers’ belief in services provider’s show of good faith and integrity in dealing with its customers and c) system-based trust which relates to the confidence in efficiency of regulatory system governing the service delivery in enforcing service standards. In this research the extent of each element’s influence on perceive quality was investigated and explained. Understanding the extent of each elements influence can provide a helpful insight to the policy makers to develop strategies in targeting the most influential element thus effectively improve those perceptions. Therefore, the research questions are: What is the level of customers’ trust in Miyahuna measured across the three elements? What is the current perceived quality of tap water in Amman? And, to what extent does each element of trust influence the perceived quality?
This research is quantitative, it employed survey as a research strategy and questionnaires as the main data collection instrument. The survey covered 216 households within Miyahuna service area which serves 617,000 households in Amman.
The level of process-based, goodwill-based and system based trust were measured and the results showed that customers had generally a fair level of trust across the three elements. The perceived quality of water which was assessed based on colour, odour, taste, biological, chemical and radiological safety. The results showed that water colour, odour and taste were perceived as being good. The views about water safety however, were different. The results confirmed the concerns about water biological and chemical safety and the presence of radioactive matter in their water.
Data analysis showed that all three elements of trust had significant influence on the perceived quality. However, the magnitude of the influence varied between the elements. System-based trust is the element of trust that had the biggest influence on perceived quality. Process-based trust had the second biggest influence and good-will based trust had the least influence on perceived quality. Which indicates that people regard having an efficient regulatory system that is monitoring Miyahuna’s performance and ensuring the quality of water thus minimizing health risks is more important than just relying on competency and goodwill of Miyahuna to deliver good quality water. Based on the findings of this research, the authorities have to focus on improving the public trust in the regulatory system governing water quality monitoring since it is the most influential element of trust as demonstrated by the results of this research.","['Perceived quality', 'trust', 'water quality', 'perceived risk', 'customer', 'service provider']"
Policy Effectiveness on Foreign Direct Investment in Chinese Real Estate Sector between 2000 and 2014,"Min, L. (Li)",2016-09-01,['Haaren J. van (Jeroen)'],Institute for Housing and Urban Development Studies,"Foreign Direct Investment in real estate (FDIRE) market has raised researchers attention when discuss economy and urban development. In China, FDIRE policy intervention closely follows the cycles of the real estate market in most countries. However, researchers stand on two opposite sides on policy effectiveness on foreign investment. This research is focused on whether FDIRE policies released by Chinese government really affected FDIRE inflow from 2000 to 2014. Firstly, according to review of FDIRE policy files, there were 17 restriction policies and 1 stimulation policy released in China between 2000 and 2014. Secondly, through P2 distance policy index, implementation degree of each policy is computed. Thirdly, policy index and control variables in panel data regressions of 25 provincial data show that FDIRE policies really influenced FDIRE inflow, and high policy implementation degree has negative effect on oversea capital inflow, because most policies are restriction rules. Thirdly, according to the regressions adding spatial dummy variables representing eastern, central and western China, eastern regions attracted more FDIRE than central and western provinces. However, policy effectiveness did not show significant difference among these three regions. Data limitation may be one reasons for this insignificant spatial result, therefore, more researches should be done to explore into this field in the future.","['Foreign Direct Investment', 'Real Estate Market', 'Policy Index', 'Policy Effectiveness', 'Spatial Difference']"
