title,author,date,supervisor,faculty,abstract,keywords
Policy gaps in Universal Primary Education that contribute to school dropout in Uganda,"Galimaka, Lucie",2008,['Okwany Auma'],International Institute of Social Studies,"Uganda is among the first Sub Saharan African countries that implemented
Universal Primary Education (UPE) programme in 1997 with the main goal of
providing basic education to all children of school going age. Prior to UPE,
primary education was faced with the problem of high dropout and on that
basis; it was the expectation of many educational stakeholders that with free
education, the problem of school dropout would come to an end. Despite that,
many have been disappointed as the rate of school dropout persists to date.
Though in principle, factors such as socio-economical, political and
policy lead to school dropout, this study seeks to find out how the policy gaps
contribute to school dropout.","['Universal primary education', 'school dropout', 'Uganda']"
Samenwerking werkgroep 'Verzuip jij je toekomst?!',"Smit, A.M.",2008,"['Edelenbos J.', 'Thiel S. van']",Erasmus School of Social and Behavioural Sciences,,['netwerkbenadering']
Zwarte Piet: Colonial Past  and Contemporary Race Relations: Meanings of  ZwArte Prnt for School Children in The Hague,"Musgrave, George Benjamin Elono",2007-12-31,['Zarkov Dubravka'],International Institute of Social Studies,"This research is concerned with meanings of Zwarte Piet for school children in The Hague, in the
context of racist, colonial and multicultural traditions of Dutch society and more specifically, the
ways these traditions appear in children's textual and visual narratives of Sinterklaas and Zwarte
Piet in three schools. The existence of a character such as Zwarte Piet contradicts the Dutch selfperception
of tolerance with the denial of racism in its defence symptomatic of a systemic denial
of racism within the Netherlands that is reinforced through policy makers and homogenous
systems of research dominated by white Dutch males. Thus, racism is reworked as discrimination
and everyone that does not fit the necessary criteria of Dutch ness is labelled, in a process of
'other- ing', as being 'allochtoon'. Zwarte Piet in turn appears to be symptomatic of this 'othering'
process in which he as a black subordinated character reinforces Sinterklaas's identity as a
white Master in the process implying mis recognition of black people within Dutch society that is
reinforced through a denial of racism. Children are the focus of this paper because they are
responsible for transmitting the tradition from to the next generation and the findings show that the
children's parental background influences the meanings that the children derive from the festival.
Any progress of the festival requires self- examination from Dutch people rather than a banning of
the character so that one day Dutch society may wake up sick of the pain and invent a new
tradition that fits the diversity within the society better.",
"""BEYOND THE GOVERNMENT AND THE PARTY; EXPLAINING CONSTITUTION F AlLURES IN ZAMBIA""",Nalukui Milapo,2007-12-31,['Knio. K.'],International Institute of Social Studies,,
Gender and Production of Subject Positions: How Community Health Workers in the Philippines Locate Themselves in their Social Worlds,"Fortin, Paelta Dechavez",2007-12-31,['Zarkov Dubravka'],International Institute of Social Studies,,
Realizing the Interface Between Universal Primary Education and Child Labour In Uganda: A case study of Soroti District,"Emmanuel, Okaja",2007-12-30,['Cameron John'],International Institute of Social Studies,"Uganda is among a few Sub Saharan African countries claimed to have successfully
implemented the Universal Primary Education (UPE) programme. On this premise, the paper
attempts to establish the extent to which the UPE programme has contributed to the reduction
of child labour in Uganda. It argues that despite the ""free"" UPE programme, issues related to
the quality of primary education and the increasing costs borne by parents have not yet been
addressed thus justifying parents to take decisions for their children to drop out/non
attendance from school in favour of involvement in child labour.
The paper further explores the forms of risks, vulnerabilities and problems encountered
by parents in educating their children in primary school and attempts to dig out the coping
mechanism they apply to counter the risks. As the debate between abolishing or regulating
child labour heats up, the research collects perceptions of the UPE beneficiaries and attempts
to determine the possible school of thought favourable for child labour reduction in this
community. In accomplishing the tasks above, the human capital theory and the sustainable
rural livelihood analysis formed the conceptual and analytical basis but backed by primary
and secondary data.",
"Difficulties in policy implementation:
local self-governance policy in Nepal, 1990-2005","Karki, Shiva Kumar",2007-12-21,['Bjorkman James Warner'],International Institute of Social Studies,,"['policy implementation', 'self-governance', 'Nepal', 'local']"
An impact evaluation of the girls' stipend program in Pakistan and its spill-over effects,"Muhammad, Saleem",2007-12-14,['Arjus S. Bedi'],International Institute of Social Studies,,
Onderzoek naar aanpak van hangjongerenproblematiek in Barendrecht,"Demiryürek, F.",2007-12-14,"['Daemen H.', 'Beukenholdt T.']",Erasmus School of Social and Behavioural Sciences,"Ik heb het thema van de afstudeeropdracht de ‘aanpak van hangjongerenproblematiek in Barendrecht’ gekozen. Dit onderwerp is actueel zowel in grote gemeenten alsook in kleine gemeenten zoals in de gemeente Barendrecht, zodat het heel veel aandacht krijgt van de politiek en van het ambtelijke apparaat van de lokale overheden. Dat blijkt bijvoorbeeld uit het veiligheids- en jeugdbeleid van de gemeente Barendrecht. Hieronder staan twee alinea’s uit de beleidsstukken van de gemeente Barendrecht die een beeld geven van de situatie. Er wordt bij de titel ‘aanleiding’ verdere aandacht gegeven aan de reden waarom ik dit onderwerp gekozen heb als mijn afstudeeropdracht.","['hangjongeren', 'netwerkbenadering', 'sturing', 'regierol', 'percepties en netwerken']"
Realizing the Dream: Agricultural Extension for Rural Livelihoods Development in Ethiopia,"WUBNEH, FASIL KELEMEWORK",2007-12-01,,International Institute of Social Studies,"Despite several decades' efforts of agricultural extension services in Ethiopia, rural livelihoods are hardly changed. Moreover, today it is confronted with new challenges as a result of rapid national and global changes. Hence, the role of the conventional agricultural extension is questionable in its ability to support the current rural livelihoods development.
In this regard, this paper discuss past extension efforts and the need to revitalize the extension service in Ethiopia in accordance with new developments that influence rural
envirorunent.","['Agricultural extension', 'Agricultural knowledge and information system', 'sustainable livelihood approach', 'Agricultural innovation system']"
"EXPLORING NGOs PARTNERSHIP WITH TRADE UNIONS: The Case of Commercial, Plantation and Textile Unions in Kenya","Mwanzia, Joel Nthei Mwanzia",2007-12-01,['Schiphorst Freek'],International Institute of Social Studies,,"['Commercial', 'Plantation', 'Textile', 'Unions', 'Kenya']"
"Formal land registration and security of access for the rural poor, a case study of Kyenjojo local government in Uganda.","violet, Kyomuhendo",2007-12-01,"[""O'Laughlin Bridget""]",International Institute of Social Studies,"Access and security of tenure is important for rural livelihoods since majority derive· their sustenance from land. The traditional systems of owning land that are common means available to the rural poor, are believed to be insecure and inhibit investment
and increased agriculture productivity. As a result, African countries have promoted formal land registration and titling through land reforms, which is premised to guarantee tenure security and enhance
investment. This paper analyses the impact of the land registration process itself on the
rural poor and uses Kyenjojo local government-Uganda, as a case study. The results of the study show that the registration process has not served the·rural poor hence weakened land rights. A conclusion is drawn that customary certificate of
ownership and certificate of occupancy would be a viable option to a land title for customary tenants, bona fide and lawful occupants respectively.","['land registration', 'security of tenure', 'land rights']"
"Making of the Tribal Bill, 2006- Whose interest?","Singh, Bishwajit Kumar",2007-12-01,['Buchy Marlene'],International Institute of Social Studies,"For social ecologists and activist, the statutory recognition . of forest dweller's individual/communal ownership over forest land and resources in India is an historical moment in reversal of marginalization of Forest Dwellers (FDS), opening up new horizons for them. The enactment of ""The Scheduled Tribes
and other traditional Forest Dweller (Recognition of Forest Rights) Bill"" in Dec, 2006 herein referred to as the ""Tribal Bill"" has been considered as a· remedy to undo historical injustice meted out to the forest dwellers regarding title, access,
management and use of forest land and forest resources taken away during consolidation of the state forests during medieval period, colonial period as well as in independent India. That is why, this policy is supposed to provide. an institutional framework for recording and subsequent recognition of forests rights (Ministry of Tribal Affairs, Government of India 2005).","['community', 'policy', 'social activists']"
The Impact of Local Economic Development Services of Pueblos en Acci6n Comunitaria (PAC) on rural livelihood in Nicaragua,"Diaz Ramirez, Amanda Patricia",2007-12-01,['Helmsing A.H.J.'],International Institute of Social Studies,"Nowadays, rural households are facing difficult transformations in the agricultural market environment. Three of the main challenges in the pro-poor agricultural growth initiatives are (Hazell, 2004):

• Liberalization and globalization: they are affecting the marketing chain, which means that small farmers compete in more demanding markets.
• Protectionist agricultural policies of industrialized countries: these make difficult for small farmers to access rich countries' agricultural markets, and also subsidized imports create unfair competition in local markets.
• Structural adjustment programs: these programs have outcomes such as the inadequate access to key inputs and services, including farm credit; the removal of subsidies, making the inputs more expensive for small farmers; the elimination of price stabilization, exposing them to volatile prices; and, the state agencies removal, making a void in the agricultural marketing chain.","['Livelihood', 'Rural', 'voluntary']"
The politics of conflict transformation in -Ghana's northern region: The Role of NGOs,"Wumbla, Ben Kasimu",2007-12-01,['Salih Mohamed'],International Institute of Social Studies,"Ghana is an ostensibly a peaceful state; yet its northern region in particular and the whole of the 'north' in general is beset with violent conflicts which are characterized by both intra/inter-ethnic warfare. These conflicts cannot simply be ignored. It seems the state has failed to impartially mediate to find a sustainable panacea to the conflicts. This created a space for Non-Governmental Organizations (NGOs), generally tagged as politically neutral interlocutors, to directly engage in
transforming the conflicts into a form that engenders peaceful and constructive cohabitation among the different ethnic groups in the region.
The central tasks of this research is therefore to investigate ·whether the involvement of NGOs in conflict transformation in the Northern Region has a potential to end the violence or it was a cynical and self-interested manoeuvre by the state to cede off some of its core functions and responsibilities onto NGOs.
Conflict transformation is unavoidably a political issue and requires political decisions to address them. But in these days of neo liberal triumphalism, the state's role is reduced to only the core functions. Even more disturbing these days is that, some of the core responsibilities of the state - provision of security, it
seems, though implicit, are getting privatized especially with NGOs engaging in conflict transformation beyond their traditional role of relief services provision.
Particularly central to this study also is to explore and understand how NGOs engage in conflict transformation and whether they facilitate or inhibit conflict transformation. It is also in the interest of this paper to investigate why the conflicts
are difficult to resolve despite both the state and the NGOs interventions. I argue that conflict transformation is inherently political and NGOs will be largely influenced by their donors' interests or become state bandwagons in their practice
rather than transforming the conflicts into a form likely to engender development.","['Africa', 'Political', 'Conflict']"
"Decentralisation in Bhutan: Is it born and nurtured in the ""right cradle""","Chophel, Tshering",2007-12-01,['Awortwi Nicholas'],International Institute of Social Studies,"Different countries varying greatly in historical terms and political contexts adopt different incarnations of decentralisation, with not only great diversity in degree but also great disparity in its measurement. There is no single 'decentralisation model' and, it is not a 'one size fits all' panacea to all development ailments
(Sharma, 2005a: 39).","['Bhutan', 'Decentralisation']"
Children's participation in child neglect proceedings in Uganda: An analysis of Inclusion and Resistance in KANUNGU District,"Thaddius, Besiga Agapto",2007-11-30,['Truong Thanh-Dam'],International Institute of Social Studies,"This study examines the issue of child neglect from the perspective of children's rights to
participation as stipulated by Uganda's Children statute 1996. The study situates child
participation in the proceedings of the probation and welfare office in Kanungu District
financial year 2001-2002. Drawing from published and unpublished literature - including
individual case reports of child neglect handled by the welfare office - my personal reflection
and experience as the head of probation and welfare office Kanungu district, the study shows
a clear tension between the universal norms of children's rights as stipulated in the UN-CRC
- integrated in the Ugandan Children Statute - and the diverse meanings of child
participation derived from the social construction of childhood and gender, both of which are
embedded in local power structures and norms. The paper delineates the key principles that
underpin the concept of child participation as adopted in the probation and welfare office and
traces the ways in which practices have adhered to, adjusted or resisted these principles.
Decision makers at the local level do not always respect the principles stipulated in the
Children's Statute - being overwhelmed by the diverse community needs and e~pectations.
Children's participation remains the showpiece of many campaigns for children's rights.
Neither childhood nor gender are natural, but products of society, cultural and history. If
'childhood' and 'gender' are taken as the artefacts of the creation of meanings by human
societies, then intervention in child neglect cases must discern these meanings and situate
them in families and in society. Understanding participation from the perspectives of children
can help develop more critical reflections among adults concerned with child neglect, and can
promote reflexive debates about formal standards in order to find ways to improve practices
of child participation.",
Invisible workers? : women homeworkers in the garment industry of Pakistan,"Naz, Farah",2007-11-15,['Kurian Rachel'],International Institute of Social Studies,"This paper focuses on women homeworkers in the garment industry of Pakistan. The
paper has the objective of analyzing the challenges faced by women home-based
workers. The paper is also an endeavour to understand the ways through which
women's involvement in homework has empowered or constrained them in terms of
access to their labour rights and entitlements in Pakistan. Existing labour rights
entitlements available to homeworkers at the national and the international level are
first reviewed and assessed. The study also introduces the local and global context in
which homeworkers are situated and their work is analyzed both at the level of the
labour market and at the household level, in order to explore the implications of global
supply chains for their empowerment and agency. The paper argues that women's
involvement in homework within the private sphere ofthe household held implications
for their labour and other human rights in Pakistan. Women's involvement in
homework brings some positive changes in the life of a few women, but the process of
change is very slow and choices are limited for homeworkers in general. However,
despite the limitations of homework there is also some, limited, scope for women's
empowerment through establishment of different support mechanisms.","['Home-Based Work', 'Supply Chain', 'Labour Rights', 'Garment Industry', 'Pakistan']"
Building capital : The role of migrant remittances in housing improvement and construction in El Salvador,"McBride, B.C.",2007-11-08,['Fransen J.'],Institute for Housing and Urban Development Studies,"This study argues and provides evidence that migrant remittances act as a critical form of capital for improving the housing circumstances of the majority of households that receive them in the study locale. Remittances _ the funds sent by labor migrants to their home countries _ have come to light over the past decade as one of the most important capital flows to developing countries, playing as big a role in family budgets as they do in national macroeconomic forecasts. In many contexts throughout the developing world, households use largely autonomous and informal methods to improve their housing, but a lack of capital can inhibit them from fully addressing their housing needs. This study was inspired by the idea that remittances may be providing such capital. To date, little has been written about how migrant remittances are used to build and improve housing. This study examines the role that remittances play in the housing process and its outcomes in a rural area of El Salvador. The main instrument of the research _ an in-depth survey administered to 100 households _ sheds light on what roles remittances play in accessing housing inputs of capital, materials, land, and labor and what impact they have on the housing circumstances of receiving families. The findings tell us that remittances _ a largely informal financial flow _ have been integrated as a vital form of funding into a largely informal context of housing improvements. Remarkably, remittances have not supplanted informal systems of housing production, but have enhanced receiving households' capacity to address their own housing needs, increasing their access to capital, land, labor, and materials. Compared to their non-remittance counterparts, remittance households have been significantly more likely to spend more on improvements, build new houses, utilize paid labor, and buy land for housing. These expenditures have changed the face of housing in the study locale, especially in the case of the new houses that represent over half of housing expenditures. This study concludes that households have extensively used remittances as a capital input to housing. Most poignantly, they have enabled the poorest remittance households to make improvements that have been nearly unattainable for poor non-remittance households. This study affirms the methodological importance of looking at the local context of remittance uses in order to understand how these global flows are utilized and how they benefit remittance households. This local perspective is particularly important when remittances are received in places where informal systems could hide their patterns of use. Furthermore, it gives a glimpse of the role _ both effective and potential _ that these global flows of capital could play in improving housing circumstances in other developing world contexts where migrant remittances intersect with acute housing needs and informal housing strategies.","['housing improvement', 'construction']"
THE II\IIP ACT OF COMMUNITY-BASED ECOTOURISM PROJECTS IN AMBORO NATIONAL PARK,"Soria Merino, Fabian Eduardo",2007-11-01,['Pellegrini Lorenzo'],International Institute of Social Studies,"This research will examine selected Community Ecotourism projects in the
Amboro National Park in Bolivia, which have been established by local
environmental NGOs. The objective is to investigate the impact of these projects in
the livelihoods and social relations in the communities. Furthermore, the analysis
will also allow policy recommendations some extent. The main question that
concerns us is if the projects have been effective in reducing or alleviating poverty
and vulnerability, whilst providing environmental sustainability.
The research will also provide insight into the impact of the projects on social,
cultural and economic structure of the communities. Furthermore, it will also show
whether the beneficiaries see Community Ecotourism projects as an important
income and activity diversification option, and if they see the projects as
enVironmentally sustainable. These issues can determine the final outcome of the
project, and thus become decisive to evaluate if such projects can be used as a
strategy to improve living conditions and reduce poverty.
The research relies on interviews and data collected during fieldwork in
Bolivia in July-August 2007. Four different Community Ecotourism projects in the
Amboro National Park were visited, as well as key informants and stakeholders.","['COMMUNITY-BASED', 'Impact', 'ECOTOURISM']"
Invisibility of the elderly in hiv/aids: Policy and Practice in Ghana,"Dzakuma, Dzinedzormi Worlaedem Abla",2007-11-01,['Messkoub Mahmood'],International Institute of Social Studies,"The study zeroes in on an important but neglected issue ofHIV/AIDS provisioning for the elderly in Ghana. The paper aimed to bring to the fore the invisibility of the
elderly in accessing intervention services. This was done based on the framework of Devereux and Cook (2000), 'Does Social Policy Meet Social Needs '? Constraints that the elderly PL WHAs encounter are illuminated. Alternative ways of service provisioning and non-contributory pensions have been advocated for.
These mechanisms when put in place, it is believed, will enhance the inclusion of
the elderly.","['poverty', 'Gender']"
Co-management for fish conservation In rural Philippines:,"Valones, Roderick M.",2007-11-01,['Guimaraes Joao'],International Institute of Social Studies,"Using a case in rural Philippines, this study examines the effectiveness of the organisations of the State, the private sector, and the community in regenerating fishery resources, conserving marine habitat, and deterring illegal fishers. It also
investigates the role of institutions in the functioning of participating organisations and the way they influence the cooperation and complementation between and among organisations in the management of common pool resources within marine protected areas. Furthermore, it examines the effects of cooperation and complementation of the different organisational arrangements on fishery resource conservation. The lessons from the case study provide an understanding on the effective arrangements in managing the commons in marine ecosystems.","['Private Sector', 'fishery', 'ecosystems']"
Watchdog NGOs in Malawi: The Case of Centre for Human Rights and Rehabilitation in Malawi (CHRR),"Yasulu, Tapiwa Uchizi N",2007-11-01,['Biekart Kees'],International Institute of Social Studies,"This study is an investigation on the factors that impede upon the functions of watchdog NGOs in Malawi using the Centre for Human Rights and Rehabilitation (CHRR) as a case study. Using participatory data collection tools such as focus group discussions and one-to-one interviews, information on good governance, human rights and freedom were collected from target groups and watchdog organizations.
The key findings are categorized in two ways. First are the challenges related to CHRR itself which amongst many of them are external than internal. The other findings affect
all NGOs in this sector. The key findings in this study were that of the tension and suspicious kind of the state and watchdog NGOs relationship. This hinges upon the aspect of trust and the political space where both of them are to interact. The practice of
state accountability happens to be problematic as well for NGOs since the state in itself is not accountable to its citizens. However, amongst NGOs, there are internal factors that
contribute to their lack of effectiveness. There is inadequate internal accountability. Corruption and lack of financial accountability remains a greatest weakness for them.
This has affected their credibility amongst the duty bearers whom they want to hold them accountable as well as citizens they claim to represent. The citizens as well have let down
these NGOs in the sense that people are not inclined to get involved in controversial political and economical issues. This is a biggest challenge since, Watchdog NGOs relies heavily on the participation of grassroots in order for their claims to be legitimized and sustained.
By giving details of what they are involved in, their limitations and challenges, opportunities for improvements were identified including need to strengthen strategies that focus on capacity building on the part of the grassroots population as well as improving on networking so as to reduce the competition spirit that exists amongst them. Therefore, this study about watchdog NGOs in Malawi has laid groundwork-for further
research aimed at re-shaping the understanding of how to make watchdog NGOs serve the cause of development better.","['internal re-organisation', 'politics']"
Situation Types in Language.,"Schrammeijer, M.",2007-10-25,['Madden C.J.'],Erasmus School of Social and Behavioural Sciences,"Two experiments examined whether situation types (Vendler, 1957) are represented differently during sentence comprehension. In the first experiment participants read sentences of different situation types followed by a star-clicking task. Situation type did not influence response times on the subsequent task. The second experiment showed that matching situation types did not prime each other, but participants judged achievement sentences more accurately than accomplishments and activities. These results suggest that situation types are not represented differently, but we argue that their underlying characteristics may affect sentence processing causing task specific effects. Implications of these data with respect to the classical and experiential based theories are also discussed.","['Situation Types', 'Language']"
"Arbeid Adelt, vraag of feit.","Steen, B. van der,
    
    
  


Wemmers, C.
     and 
    
  


Poppel, L. van",2007-10-25,"['Kooten G. van', 'Quak A.S.']",Erasmus School of Social and Behavioural Sciences,,"['Arbeidsmotivatie', 'arbeidsorientatie', 'arbeidsethos', 'generaties']"
Beleidsvervreemding binnen de Dienst Sociale Zaken en Werkgelegenheid Rotterdam. Een studie naar beleidsvervreemding onder klantmanagers.,"Tahtahi, F.",2007-10-25,"['Bekkers V.J.J.M.', 'Steijn A.J.']",Erasmus School of Social and Behavioural Sciences,,"['Beleidsvervreemding', 'Sociale Zaken en Werkgelegenheid', 'Rotterdam', 'klantmanagers']"
De effecten van kwantiteit en aanvangsleeftijd van kinderopvang op emotie regulatie.,"Meijer, V.",2007-10-25,"['Schenk J.', 'Henrichs J.']",Erasmus School of Social and Behavioural Sciences,"Geen effecten gevonden van langdurige en vroegtijdige nonmaternale care, wel effect gevonden van meer dan 32 uur per week doorbrengen in de creche.","['kinderopvang', 'emotie regulatie']"
Distributions of fixation durations and visual acquisition rates.,"Lugtigheid, A.J.P.",2007-10-25,"['Frens M.', 'Zeelenberg R.']",Erasmus School of Social and Behavioural Sciences,"In this paper, we investigated fixation durations and distributions of visual acquisition times in two experiments. In the first experiment, we reanalyzed fixation data obtained from previous experiments involving visual search and showed that: (a) the distribution of fixation durations is best described by the lognormal distribution and (b) there is a strong linear relationship between the mean fixation duration and the standard deviation of fixation duration. In the second experiment, we investigated how much of the variability in fixation durations can be explained by variability in visual acquisition rates (which we defined as the combined processes of the sampling of the retinal image and the processing of visual information). We designed a two-alternative forced choice discrimination task that mimics a visual search paradigm, but in which the maximal duration of visual acquisition was manipulated. We found a linear relationship between the mean required stimulus duration and the standard deviation of required stimulus duration that was almost identical to the relationship found in experiment 1 and conclude that variability of fixation durations can be explained by the variability in visual acquisition rates.","['Distributions', 'fixation', 'durations', 'latency', 'visual', 'acquisition']"
"Besluitvorming en individuele verschillen in besluiteloosheid, depressie, piekeren en obsessief-compulsieve neigingen.","Booster, E.",2007-10-25,['Rassin E.G.C.'],Erasmus School of Social and Behavioural Sciences,"In deze studie zijn besluitvormingsstrategieën, besluiteloosheid en hun relatie met bepaalde klinische stoornissen onderzocht. Deelnemers aan het onderzoek vulden vier vragenlijsten in, waarna ze in een behavioral process paradigma een keuzevak moesten kiezen. Er waren twee condities waar tussen de informatie over de keuzevakken varieerde. Op  basis van eerder onderzoek was de verwachting dat men er langer over zou doen om een besluit te nemen en meer intradimensionaal zou zoeken als de alternatieven minder van elkaar verschillen. Er bleken echter geen significante verschillen te zijn tussen de twee condities. Wel bleek dat personen die hoog scoren op besluiteloosheid, depressie en piekeren er significant langer over deden om een besluit te nemen dan personen die laag scoren. Bij het nemen van het besluit was er verder sprake van tunnelvisie.","['besluitvorming', 'besluiteloosheid', 'depressie', 'piekeren', 'obsessief-compulsieve neigingen']"
Which areas of the brain say “ouch”? An fMRI study exploring the neural basis of pain.,"Hemmen, J. van",2007-10-25,"['Gootjes L.', 'Strien J.W. van']",Erasmus School of Social and Behavioural Sciences,"The aim of this study was to a) determine which brain areas are involved with the processing of painfully hot stimulation and b) investigate whether individualized and standardized painfully hot stimuli lead to the same activation patterns. Nineteen participants underwent functional magnetic resonance imaging (fMRI) scanning while receiving neutral (32°C), warm (37°C) and painfully hot stimuli on the hand. Half of the painfully hot stimuli were standardized (46°C) and the other half were individualized, using the pain threshold temperature as stimulation temperature (46-48°C). Significant increases of activation during individualized painfully hot stimulation compared to baseline were observed in the insula, anterior cingulate cortex, amygdala, basal ganglia, orbital part of the frontal gyrus, rolandic operculum, superior temporal pole and the superior temporal lobe. These results show great overlap with previous research using fMRI or positron emission tomography (PET). When comparing standardized and individualized painfully hot stimulation, no significant differences in activation were found. The results suggest that the used protocol is a good tool to investigate the neural basis of pain.","['Pain', 'fMRI', 'Thermal stimulation']"
"Dutch urban policies that promote pedestrian and bicycle mobility : case studies of Rotterdam, Groningen, and Delft","Scubelek, J.R.",2007-10-01,['Mingardo G.'],Institute for Housing and Urban Development Studies,"In the United States, decreased physical mobility and increased automobile dependence is a significant problem.  Current regulations and policies promote urban environments that adversely impact residents' health.  In fact, there is a growing body of evidence which documents the adverse health impacts of common land use patterns in the United States.  A wide range of zoning, development, and transportation regulations and guidelines that restrict mixed-use development and compact urban design result in travel distances that are often too great to walk or bike.  On the other hand, nearly half of all automobile trips in the United States are two miles or shorter.  Yet, due to the fact that current regulations and policies do not even require pedestrian or bicycle facilities to be constructed, the option to walk or cycle to a destination is severely inhibited.  Given the growing health, environmental and economic externalities associated with this type of urban environment, a change in regulations and policy is needed. After examining the above mentioned problems in the United States, I formulated the objective to learn from The Netherlands, which has succeeded in making cycling and walking a safe and attractive alternative to driving.  Living in The Netherlands and experiencing this first-hand furthered my interest in learning how the Dutch had achieved such high cycling rates and contributed to pedestrian oriented development.  Therefore, I decided to look at Dutch policies that promoted pedestrian and bicycle mobility.  Moreover, I wanted to not only explore the urban policies in The Netherlands to gain a critical understanding of how these policies promote pedestrian and bicycle mobility but also to see what provisions could be used as examples for improving walking and cycling conditions in the United States.  Accordingly, the most transferable measures that were found are applied to the Sustainable Community Development Code (SCDC) of the Rocky Mountain Land Use Institute in the United States. In order to gain a critical understanding of the Dutch approach, I chose to do case studies of three cities in The Netherlands: Rotterdam, Groningen, and Delft.  These three cities all have different contexts and approaches for facilitating pedestrian and bicycle transit.  Therefore, it was beneficial to research the various perspectives.  Rotterdam, Groningen, and Delft were also beneficial cities to study based on their varying sizes: respectively large, medium-size, and small based on Dutch standards.  The theoretical framework for the research was established by conducting a literature review on urban policies that contribute to bicycle and pedestrian mobility.  The literature review revealed two broad categories for consideration: the built environment (transportation systems; land-use patterns; and urban design) and policy instruments (hard and soft).  These two categories, along with the location, established the scope for my research. I established an analytical framework to define how the data would be collected and subsequently analyzed.  The data collection has two components and is the same for each of the three cities.  The components are: (1) fieldwork, consisting of interviews and observations; and (2) desk research which is a review of the policies collected as well as a literature study.  Once the data was collected, I applied the SCDC attributes to it to determine which measures are applicable to the United States.  The SCDC is structured by policies provisions, which can be an approach to removing obstacles, suggesting incentives that might be created, or focusing on enacting standards that might be adopted to ensure progress in a particular area.  Levels of effort are then assigned to these innovative approaches. While several differences exist between The Netherlands and the United States, the Dutch approach provides many invaluable lessons for improving bicycle and pedestrian infrastructure in the United States.  Conventional wisdom might suggest that the differences in history, culture, topography, and climate are responsible for the success in The Netherlands, however, this research as well as other studies done in this field reveal that polices are the impetus for making cities either people-friendly or car-friendly.  Notably, most of the data collected pertains to bicycles as much more is needed for these systems as opposed to pedestrian facilities.  The case studies revealed that the promotion of bicycle use requires political support and continuous attention.  This not only means specific bicycle policy, but that the bicycle is applicable and supported by all policies.  The bicycle should also be regarded as a main transport mode, being taken into account along with motorized transport and public transport.  Additionally, municipalities in The Netherlands uniformly use the guidelines published in the Design Manual for Bicycle Traffic, which describes what is required for the creation of bicycle-friendly infrastructure. The Design Manual for Bicycle Traffic developed by CROW provides numerous guidelines that if applied can assist in making the bicycle a full fledge participant in an overall traffic and transport system.  In the context of The Netherlands, these guidelines demonstrate that if good functional policy guidelines are available, then they will be used and it is not even necessary to make them compulsory.  The lesson for the United States is that a uniform, functional, and knowledgeable set of policy guidelines like the one provided in the CROW manual can be the starting point for changing legislation in this field.  A small project which incorporates the necessary measures for bicycle traffic can be initiated, then if successful, can be applied in other communities and in this way standards can be developed that promote the bicycle as a main mode of transport.  The other benefit to creating a set of regulatory standards is that uniformity in these systems creates a seamless system for users, meaning that if the system is easily recognizable, then it is more comfortable to use, and thus will gain more participants and in addition increase safety as users will know how to behave.",['transport']
Interactieve beleidsvoering Gemeente Den Haag Dienst OCW.,"Dhalganjansing, A.",2007-10-01,"['Edelenbos J.', 'Daemen H.H.F.M.']",Erasmus School of Social and Behavioural Sciences,,"['Interactieve beleidsvoering', 'Gemeente Den Haag', 'Dienst OCW']"
Maatschappelijk draagvlak voor kilometerheffing.,"Bosch, M. van den",2007-10-01,['Burgers J.P.L.'],Erasmus School of Social and Behavioural Sciences,,"['Maatschappelijk draagvlak', 'kilometerheffing']"
De waarde van gewenst gedrag binnen een penitentaire inrichting. Een onderzoek naar de relatie tussen morele waarden van gevangenismedewerkers en onderlinge agressie en geweld binnen justitiele inrichtingen.,"Ramjiawan, R.S.",2007-10-01,"['Parre P. van der', 'Steijn B.']",Erasmus School of Social and Behavioural Sciences,,"['Meetbaarheid morele waarden', 'factoranalyse', 'schaaltechnieken', 'ongewenst gedrag in organisatie']"
De geringe carrièreambitie van de Nederlandse moeder. De invloed van arbeid- en zorgarrangementen.,"Aerde, J. van",2007-10-01,"['Peper B.', 'Yerkes M.']",Erasmus School of Social and Behavioural Sciences,,"['geringe carrièreambitie', 'Nederlandse moeder', 'arbeid- en zorgarrangementen']"
Wat beweegt de docent LO ? Bepalende factoren voor de werkbeleving van de LO docent.,"Matena, M.",2007-09-20,"['Jetten L.F.J.', 'Braster J.F.A.']",Erasmus School of Social and Behavioural Sciences,,"['LO docent', 'werkbeleving', 'Lichamelijke opvoeding']"
Ruimtelijke kwaliteit en beheer; geen vanzelfsprekendheid. Een evaluerende casestudy naar het proces van afspraken maken over de ruimtelijke kwaliteit en het beheer van de buitenruimte bij binnenstedelijke gebiedsontwikkeling.,"Geluk, M.
     and 
    
  


Leijs, S.",2007-09-20,"['Buuren M.W. van', 'Edelenbos J.']",Erasmus School of Social and Behavioural Sciences,,"['Publiek-private samenwerking', 'meervoudig ruimtegebruik', 'procesmanagement', 'procesvoorwaarden', 'ruimtelijke kwaliteit', 'beheer']"
