title,author,date,supervisor,faculty,abstract,keywords
Media Accountability - Holding online social platforms accountable,Anne van der Laan,2018-06-25,['P.M. Leendertse'],"Erasmus School of History, Culture and Communication","The purpose of this research is to establish whether or not traditional accountability mechanisms, such as ombudsman, NGO’s, citizen activism, code of conduct, industry codes and similar mechanisms, could be applied to online social platforms in their assumed gatekeeping position, between users and content. The research is especially concerned with the threats that come with the use of ‘personalisation’ by means of algorithmic selection and filtering. This is done by online platforms such as Facebook and Google and the majority of their peers, to ensure that content as displayed on their platforms suits the user’s individual preferences, in order to maximize the height of the user experience on their platform. However, there are side-effects of personalisation, often put under the umbrella term of ‘the filter bubble’, which are undesirable in (democratic) societies. A filter bubble occurs when a user is no longer confronted with views that are contrasting or new. The user now simply has his own views re-affirmed over and over. Whereas democracies thrive on information plurality and diversity for citizens to base their opinions upon. Traditionally, in content-distributing companies, such problems where battled by means of accountability mechanisms, to minimize government interference, which is more a facet of totalitarian regimes. This debate largely follows Hambermas’ idea of the public sphere, applied to the online world. But for platforms, these mechanisms are scarce. Thus, expert interviews were conducted to analyse whether or not these mechanisms were applicable. It became clear that, while the risks as posed by the filter bubble theory need more empirical research, there is a perceived need for more accountability mechanisms. Although the industry of platforms is difficult to define, it appears that at least a basis of legislation is required. This should take an affirmative approach, encouraging and prescribing actions to be taken by the platforms themselves as well as governments. For the platforms, codes of conduct, transparency in communication towards users and responsiveness are found to be important elements of accountability. Issues of algorithmic transparency appear still a complex subject where the opinions are divided thoroughly. Meanwhile, governments should try to stimulate independent actors such as NGO’s and citizens to get engaged in the ‘holding accountable’. This can be done through increasing media literacy, rerouting taxes into accountability initiatives, supporting independent research and the likes. Summarizing, the urgency of legislation is low. Thus, independent research must be done to find support (or not) for the perceived risks of personalisation and algorithmic filtering and selection. Meanwhile, platforms should be
2
encouraged to behave responsibly. Governments should try to keep their involvement to affirmative actions towards stimulation desired behaviour and other indirect measures, at to keep involvement in content related issues at a distance.","['media', 'business', 'Media Accountability', 'Online Social Platforms', 'Algorithmic Filtering and Selection', 'Filter Bubbles', 'Transparency']"
"Breaking through the Green Box: Sustainable Initiatives of Dutch Fashion Labels - 
An analysis of corporate communication and sustainability",Philippa Slot,2018-06-25,['A.C. Uribe Sandoval'],"Erasmus School of History, Culture and Communication","The fashion industry is in the midst of a transition that encourages the decrease of environmental impact. Amongst the various corporate practices that sustainable fashion brands have communicated, Dutch sustainable start-ups have increased significantly. Such start-ups have widely used corporate social responsibility (CSR) communication to be transparent about their practices, thus enhancing their brand reputation on social media platforms such as Instagram. Yet the integral part of the brand, which is identified as the green box, is an aspect that needs to be uncovered. The collaborative performance of the brand is estimated in the green box, by understanding how it adds to sustainability and whether such collaboration complies with its CSR communication towards its stakeholders. The sustainable practices that have been identified in this research range from innovative methods such as 3D printing, to the use of new raw materials to substitute for cotton and animal fur/skin (vegan leather or fur), and the circular economy by reusing textiles and giving it a prolonged life, which reduces waste and overproduction. Scholars have demonstrated that consumers are overwhelmed by the CSR claims of fashion brands, and therefore encouraging green washing. On the basis of such theory, this study investigates the internal green box, and how the brands communicate their CSR initiatives. The results of this research indicate that start-ups realize that it is challenging to be 100% sustainable, and therefore communicate as much as they can about their practices, making sustainability their ultimate goal. Moreover, transparency becomes a topic of debate, and whether sustainability should be communicated at the foreground, or in the background. CSR communication solely in the foreground may lead to a negative brand reputation with regards to green washing, whereas communication CSR in the background could establish the commercialization of sustainable fashion, and therefore be more beneficial for companies that want to create value whilst decreasing environmental impact. Creating a positive impact should be a standard, not solely a marketing tool due to pressure of the transition or a unique message in a market full of messages.","['media', 'business', 'Sustainable Fashion', 'CSR Communication', 'Social Media', 'Instagram', 'Brand Reputation', 'Green Box']"
Influencer Marketing – The power of self -  An explorative study about personal branding of beauty micro-influencers.,Vanessa Sieg,2018-06-25,['Vidhi Chaudhri'],"Erasmus School of History, Culture and Communication","As a direct outgrowth of social media, the idea of Influencer Marketing evolved from the
large numbers of regular social media users who developed a business acumen by displaying a
digital image of themselves to a mass audience on Instagram. In respect of this development, this
study focuse on the ways micro-influencers apply human-branding techniques in order to construct
and carve out distinct identities in an increasing mature Influencer Marketing market. One of the
most striking observations is a two-structural identity-constructing process, reaching over three
phases. Personal branding starts, first of all, at a basic level of identity construction and transitions
gradually into a consecutive, iterative process at later stages. Micro-influencers have to orchestrate
and sustain multiple social interactions with varying proximities simultaneously. Understanding the
decisive role of communication and engagement is crucial to succeed since micro-influencer's
person brand identity is intensely interwoven with follower's identity construction and, in a few
cases, partnered with other micro-influencers. By running an Instagram account, most of
interviewees recognized an acute shortage of one resource: time. To sustain the intensity of their
characteristic, one-on-one engagement, the proactive solution of delegation emerged as a deterrent,
however likely necessary approach in order to achieve growth. Deduced from findings, posting
once a day seemed to be the best communication strategy to exercise influence in an already mediasaturated,
information-rich environment and move towards a full-time profession – post by post.
While considering data privacy carefully, it is impressive how micro-influencers have mastered
controlling conversations and sensitive information across their media network.
In theory, micro-influencers are supposed to have internalized the concept of authenticity.
In reality, micro-influencers are confronted with the challenge of maintaining consistency and
therewith authenticity and the intention to cultivate a larger audience. Even though, microinfluencers
seemed to merge two contradictory aspects, authenticity and commodification,
effortlessly into one another, an internally and externally imposed pressure can be overwhelming.
By expanding their visual storytelling with (live) videos, their authenticity and thus legitimacy as
micro-influencers can be reconstructed. Overall, micro-influencers' efforts in visual storytelling can
be interpreted as tacit labor as their daily contributions are systematic and determined even if they
seem effortless for outsiders. By embarking in-depth interviews with 20 participants, this study
accentuates the way in which the process of micro-celebrification on Instagram is currently
executed. In all, results bolster the understanding of micro-influencers' person branding as a
dynamic, streaming and multiple process.","['media', 'business', 'Influencer Marketing', 'Instagram', 'Micro-Influencer', 'Personal Branding', 'Visual', 'Storytelling']"
Investigating the Impact of Cultural Dimensions on Social Media Behavior - A cross cultural study,Judith Hofmann,2018-06-25,['Joep Hofhuis'],"Erasmus School of History, Culture and Communication","In today’s world, the user rate of social media is steadily increasing. While individuals use social media for the purpose of personal communication or information exchange, global companies use it for the launch of international marketing campaigns and standardized online advertisements. As these campaigns are published across different nations, in order to produce successful online content, it is mandatory to consider cultural values. In these terms, Hofstede’s research on the so-called cultural dimensions helps to understand the complex structures of a culture and how cultural differences influence social media behaviors.
Thus, previous research already considered the relationship between cultural background and social media usage. Therefore, this research is focused on investigating how motivations for using social media depend on cultural dimensions, and furthermore how cultural dimensions affect the relationship between motivations for using social media and the actions taken on social media.
By applying a quantitative methods approach, an online survey was conducted. In these terms, 161 social media users were asked questions in regard to their cultural background and social media habits. To be more precise, the researcher gathered data to conduct a cross-cultural study and to uncover how cultural background and the corresponding motivations for using social media are related to one another. The research found out that cultural dimensions can serve as a moderator when considering the relationship between actions taken on social media and the motivations for using social media. The main findings indicated that social media behavior is related to the motivations for using social media. To be more precise, it has been found that depending on the reason for using social media, the user tends to make use of specific actions. Overall, the study recommends international marketers to closely consider the cultural dimensions of the target audience and understand how cultural differences lead to different motivations for using social media.","['media', 'business']"
"Art museums engaging audiences on social media:
the difference between established and recently opened museums",T. Stankovic,2018-06-25,['M. Willekens'],"Erasmus School of History, Culture and Communication","The purpose of this research is to analyse the art museums in Moscow and their usage of social media platforms in order to engage the audiences and attract public. The study is focused on the changes in museums’ life and their functions that happened as the result of shift from an ‘old’ to a ‘new museology’. The proponents of new museology emphasize that museums are affected by the growing importance of their visitors and need to shift toward many-to-many communication. The main aim is to compare traditional museums with the history of more than a century with the new upcoming ones. The notion of Bildung and cultural institutions historically rooted devotion to the cultivation of the society is used as an important point of this comparison. Based on Bourdieu’s social theory and the idea of struggle for organizational legitimacy it was assumed that the recently established cultural institutions that were introduced in the visitor-centered society would differ from the incumbents and may influence the changes in communication with the visitors. However, there are certain conventional procedures of the field that need to be followed in order to gain respect form the colleagues and audience. Therefore, the paper needs to see whether the difference between the new and traditional institutions is still significant. The analysis is based on the 4 interviews with museum representatives, who work on the development of social media marketing, as well as on 395 media posts, collected from Facebook and Instagram. The sequential multimethod design helps to cover the problem from different perspectives and acquire deeper knowledge of museum practices related to social media: analyse both the goals and actual content. The PR managers’ perception of the social media goals revealed that the difference certainly exists, but both traditional and upcoming museums are influenced by the era of edutainment and need to work for wider more diverse audiences, than they were used in the past – the ‘elitist’ connotation of art museums is blurring. Besides, emerging museums have more freedom to experiment, be creative and innovative while established have strict reputation and more expectations toward their activities. The research also revealed that channel choice plays important role, because each platform has its specific audiences and same museum needs to elaborate different tactics and content for each media platform. Furthermore, museums, especially traditional ones, still do not use the full potential presented by social media and maintain quite formal communication.","['media', 'culture', 'society', 'museums', 'Russia', 'social media management', 'Web 2.0', 'marketing']"
"The political power of social media in Nigeria: 

A case study of the 2014 #Bringbackourgirls campaign",W. Mshelia,2018-06-25,['D. Dumitrica'],"Erasmus School of History, Culture and Communication","The role of social media in politics has been notable in many countries over the years. The Arab Spring is one of the significant incidents that exemplified how powerful social media can be on national politics. With the help of social media, citizens were able to mobilize each other and overthrow authoritarian regimes. And since then, there have been many debates about the ability of social media to create a more democratic society. 
    	In the year 2014, a campaign began on Twitter with #Bringbackourgirls after the abduction of over 250 schoolgirls in Chibok, a community in Northeast Nigeria. The campaign which started as a local Nigerian affair eventually spread like wildfire around the world. It was a turning point because that was the first case of online activism that galvanized attention within and outside the country.
This study looked to examine how mobilizers who participated in the #Bringbackourgirls campaign and are known for active media presence consider the political power of social media. The research question to be answered is: How do grassroots social mobilizers in the 2014 Nigerian #Bringbackourgirls campaign perceive the political power of social media? The question was answered by interviewing 11 mobilizers with renowned social media presence, and thematic analysis was used to analyze the interviews. The thematic analysis was deductive based on previous studies conducted on the role of social media in activism and social movements. 
The results of the study yielded that; the participants perceive social media as a platform to pressure the Nigerian government into taking actions that favor the citizens. This point is characterized by the emphasis they laid on compelling the Nigerian government to rescue the girls as their aim of using social media during the campaign. Also, they regard social media as a facilitator of strong collective action, and a platform to create collective identity despite the religious and ethnic diversity in Nigeria. And lastly, as means to mobilize people quickly as well as garner support for the campaign. They also mentioned factors such as digital divide, vulnerability to attacks and weak ties as drawbacks to the political power of social media.","['media', 'culture', 'society', 'digital activism', 'social movements', 'social media', 'social mobilizers', '#Bringbackourgirls campaign']"
"Kwaliteitsjournalistiek in tijden van clicks
Een kwalitatief onderzoek naar de rol van webstatistieken en online reacties van het publiek
in de werkpraktijken van Nederlandse journalisten",S. van IJsselmuide,2018-06-25,['M. Slot'],"Erasmus School of History, Culture and Communication","De opkomst van sociale media als distributieplatformen voor digitale journalistiek heeft ervoor
gezorgd dat de wensen en interesses van het publiek steeds belangrijker zijn geworden voor
journalistieke organisaties. Er wordt daarom in de journalistiek in toenemende mate gebruikgemaakt
van webstatistieken en online reacties van het publiek om de mening en het leesgedrag van de
doelgroep te achterhalen (Lawrence, Radcliffe, & Schmidt, 2017; Tandoc, 2014). Hoewel deze
vormen van online technologie inzichten bieden voor journalisten, waarschuwen wetenschappers
ook voor een te grote invloed van het publiek op journalistieke beslissingen (Tandoc, 2014; Vu,
2013). Deze master thesis gaat dieper in op de rol die webstatistieken en online reacties van het
publiek spelen in de werkpraktijken van journalisten. Aan de hand van een thematische analyse van
twaalf kwalitatieve interviews met journalisten, wordt antwoord gegeven op de vraag: Op welke
manier spelen webstatistieken en online reacties van het publiek een rol in de werkpraktijken van
journalisten die werken bij Nederlandse kwaliteitskranten en -tijdschriften?
De resultaten laten zien dat zowel webstatistieken als online reacties van het publiek een rol
van betekenis spelen in de werkpraktijken van journalisten. Aan de hand van de benadering van
technologische affordances (Bucher & Helmond, 2017) die in dit onderzoek wordt gebruikt, kan
gesteld worden dat beide vormen van online technologie het mogelijk maken voor journalisten om
feedback te krijgen op hun werk. Webstatistieken bieden kwantitatieve en indirecte inzichten en
online reacties zeggen op een meer directe en kwalitatieve manier iets over de mening van het
publiek. Hoewel journalisten waarde hechten aan beide vormen van feedback, wordt het belang van
deze graadmeters gerelativeerd omdat journalisten vinden dat zij een onvolledig beeld geven.
Webstatistieken beïnvloeden de werkpraktijken van journalisten op veel verschillende
manieren: journalisten houden ze in de gaten, maken onderwerpkeuzes op basis van de cijfers,
worden ervan op de hoogte gehouden, praten er met elkaar over en worden onbewust en onofficieel
beoordeeld op basis van de online data. De online leescijfers spelen een rol in alle drie de niveaus
van journalistieke werkpraktijken die in deze thesis worden onderscheiden: routines, kenmerken van
de organisatie en maatschappelijke functies. De grootste invloed is echter zichtbaar in de routines
van journalisten. Online reacties spelen vooral een rol in de routines van journalisten: de reacties
worden gelezen, afgewogen en er wordt in sommige gevallen op ingegaan. Ook dienen journalisten
altijd bereikbaar te zijn voor hun lezers.","['media', 'cultuur', 'journalistieke werkpraktijken', 'digitale journalistiek', 'webstatistieken', 'online reacties van', 'het publiek', 'technologische affordances']"
"Refugees in the Digital Age:
Investigating Refugees’ Perceptions regarding Digital Privacy on Social Media Platforms",I. Athanasiadis,2018-06-25,['P. Arora'],"Erasmus School of History, Culture and Communication","In recent years, thousands of people prominently coming from Middle East, forced to leave their home countries and move to Europe in order to escape from the ongoing violence and conflicts in their region, and at the same time to protect themselves and their families. It is quite well known nowadays that this refugee crisis that Europe witnesses is considered to be the biggest refugee crisis after the World War II. According to migration literature, digital technologies are an essential tool for refugees not only to overcome numerous obstacles they might face during their resettlement, but also to maintain ties with their country of origin. In this context, this research explores refugees’ perceptions on digital privacy when using these technologies in the Netherlands. The censorship and the violations of personal privacy that these people have experienced or witnessed by the local authorities in their home states, raise questions regarding their present digital behaviour; how they use these technologies, if, and how, they manage to protect their personal privacy. Great attention was given by the academia to the relationship between the digital technologies and refugees in a more practical way. The current literature focuses on how new technologies facilitate refugees’ resettlement and integration into the host society. Less emphasis has been placed on refugees’ notions regarding their digital privacy when using them. Therefore, this thesis examines refugees’ perceptions and experiences through interviews referring to the digital privacy.  
  A total amount of ten in-depth interviews were conducted with refugees who are currently residing in the Netherlands. The qualitative content analysis by in-depth face-to-face interviews was considered to be the most suitable method of answering the research question of this thesis as it examines individual’s experiences, feelings, notions and behaviours. The thematic analysis revealed five themes which explain refugees’ digital behaviour and perceptions regarding privacy: (1) the use of digital technologies, (2) refugees’ perceptions of integration, (3) datafication, (4) digital privacy and trust, and (5) privacy management and protection. These themes depict the way refugees use new technologies in their everyday life and how it has been influenced by the various privacy protection strategies that individuals have adapted in order to protect their privacy. Furthermore, this thesis provides a critical evaluation of its limitations and offers few suggestions for further research in order to gain a better understanding of the issue.","['media', 'business', 'Refugee crisis', 'Integration', 'Privacy and trust', 'Digital technologies', 'Social media', 'Datafication', 'Privacy protection']"
"‘Duimpje omhoog’ voor politiek?
Een onderzoek naar de rol van social influencers in politieke communicatie",C. van den Boomgaard,2018-06-25,['C. Aalberts'],"Erasmus School of History, Culture and Communication","Social influencers are social media users with a large number of followers on several social media
platforms. Due to this great public magnitude they have become celebrities who can be used for
commercial purposes by both companies and stand-alone advertisers. Therefore, social influencers most
of the time represent or promote a certain brand or product. Social influencers are often specialized in
subjects that are related to lifestyle, beauty, fashion, food and games. Additionally, they share their life,
interests and thoughts with their followers. They do this, among other things, by means of a vlog. Vlogs
can be described as video diary entries that reflect the life of the vlogger. Until recently politics seemed
to be a topic that social influencers do not talk about in their vlogs, however during the Dutch
parliamentary elections in 2017 some social influencers did mention politics in their vlogs. Social
influencers serve as a reliable source for their audience, which mainly consists of young people who
lack political involvement. It is, therefore, interesting to see how social influencers present politics to
this specific audience. This research aims to explore the way social influencers talk about politics in
their vlogs. The research question how social influencers present politics to their audience during the
parliamentary elections in 2017 has been answered by using both quantitative content analysis and
qualitative content analysis. This research shows that a marginal number of social influencers talk about
politics in their vlogs. The social influencers that do talk about politics are talking about this subject in
four different ways. They present politics as fun, talk about politics in a positive manner, and playful
way. Additionally, social influencers are critical about politics. It seems that they lost faith in politics,
and they therefore have an indifferent and negative attitude towards it. Moreover, social influencers are
reserved when they mention politics. They do not express their political preference and state that is
unusual to talk about politics in their vlogs. Lastly, they motivate their followers by urging them to vote
and inform themselves about politics. When talking about politics in these four different ways, social
influencers show journalistic characteristics. They are independent, impartial and speak about politics
in an objective manner. They also promote politics in a similar way to celebrity endorsement.","['media', 'journalistiek', 'social influencers', 'vlogs', 'vlogging', 'YouTube', 'social media', 'user generated content', 'politics', 'political communication', 'decentralization', 'mediatization', 'media', 'journalism', 'celebrity', 'endorsement']"
"Angela Merkel: van Mädchen en Mutti tot Powerfrau
Een analyse van de beeldvorming van Angela Merkel in de Britse en Nederlandse dagbladpers ten tijde van de Duitse verkiezingen van 2017",L. Tiggelman,2018-06-25,['B. Kester'],"Erasmus School of History, Culture and Communication","Op 24 september 2017 werd Angela Merkel voor de vierde keer gekozen als bondskanselier van Duitsland. Dit ging niet zonder slag of stoot: extreemrechtse partij Alternative für Deutschland behaalde veel stemmen en Merkels partij de CDU boekte de grootste nederlaag sinds 1949. De verkiezingsuitslag weerspiegelt het gekantelde beeld dat al langer over Merkel bestond. Waar zij eerder op handen werd gedragen in zowel binnen- als buitenland, klonken er in de aanloop naar de verkiezingen veel negatieve geluiden. Binnen deze context van veranderde populariteit van de Duitse politicus is het interessant te bekijken welk beeld nu van Merkel wordt geschetst in de dagbladenpers. In dit onderzoek is dan ook bekeken hoe Angela Merkel werd geportretteerd in de drie weken vóór en de week na de Duitse verkiezingen van 2017 in de Nederlandse en Britse kranten. Er is gekozen voor een comparatief onderzoek naar deze twee landen omdat zij historisch en politiek gezien ver uit elkaar liggen, niet alleen wat betreft relatie met Duitsland, maar ook in hun houding tegenover Europa. Er wordt hiervoor een kwalitatieve onderzoeksmethode gebruikt, waarbij een inhoudsanalyse is uitgevoerd op 60 dagbladartikelen. Binnen deze analyse wordt er, naast het verschil tussen Nederland en Groot-Brittannië, tevens gekeken naar het verschil in beeldvorming tussen populaire en kwaliteitskranten. 
Uit de analyse is gebleken dat Merkel wordt geportretteerd als standvastige, terughoudende vrouw, die als anker van stabiliteit wordt gezien in een onrustige wereld vol instabiele mannelijke leiders. Daarbij wordt zij vaak als boegbeeld van Europa gepresenteerd, en wordt zij nog steeds vaak in één adem genoemd met haar beroemde ‘Wir schaffen das’-beleid uit 2015. In relatie tot dit laatste wordt zij ook gekoppeld aan het idee van schuld en verraad. Merkel is een van de weinige grote vrouwelijke leiders van wereldformaat, en het valt dan ook op in de resultaten dat haar ‘vrouw-zijn’ geen grote (beperkende) rol speelde in de beeldvorming over haar persoon. Ze krijgt daarentegen juist eigenschappen toegewezen die gebruikelijk aan het masculiene gender worden toegeschreven, en lijkt daarmee als vrouw de masculiene hegemonie te bevechten en tegen de gebruikelijke genderrelatie (en in zekere mate –hiërarchie) in te gaan. De verschillen die bestaan tussen de Britse en Nederlandse dagbladpers zijn grotendeels af te leiden uit de bestaande (politieke) verschillen tussen de landen, en de manier waarop zij tegen Europa aankijken. Verder is duidelijk geworden dat de Nederlandse pers in een iets neutralere toon over de Duitse bondskanselier schrijft dan de Britse, en dat vooral de verschillen tussen de Britse kwaliteitspers en tabloids duidelijk waarneembaar zijn. Vooral in relatie tot de vluchtelingenproblematiek en Brexit laten de laatste zich vaak negatief uit over Merkel.","['media', 'journalistiek', 'media', 'journalistiek', 'Merkel', 'beeldvorming', 'gender', 'Duitse politiek', 'personalisering', 'Othering', 'Europa']"
"“Zonder Twitter kan je niet echt goed fan zijn 
van iets”
De beweegredenen van fans om te participeren in activiteiten van online fangemeenschappen van DIY-popartiesten",R. Visser,2018-06-25,['S. Driessen'],"Erasmus School of History, Culture and Communication","Enkele wereldberoemde artiesten van dit moment, zoals Justin Bieber en Shawn Mendes, zijn ontdekt op sociale media. In dit onderzoek staan de fangemeenschappen van deze en soortgelijke artiesten centraal. Er is getracht meer inzicht te krijgen in de wijze waarop fans van DIY-(pop)artiesten participeren in online fangemeenschappen op sociale media en hun motivaties om actief deel te nemen in het fandom. Door te richten op fangemeenschappen van artiesten die hun carrière begonnen zijn op sociale media wordt een leemte in de literatuur over (online) muziekfandom gevuld. Om de onderzoeksvraag – wat zijn de beweegredenen van fans om te participeren in online fangemeenschappen van DIY-popartiesten op sociale media? – te beantwoorden is een casestudy gedaan en zijn interviews gehouden met twaalf jongvolwassen Shawn Mendes fans. Uit de interviews konden drie hoofdthema’s geïdentificeerd worden die informatie geven over de constructie van het fandom van de DIY-popartiest en hun beweegredenen om deel te nemen aan online fanactiviteiten. Ten eerste blijkt dat de fans met name participeren in het fandom om contact te houden met medefans. Door onbegrip over hun fan zijn in het ‘echte leven’ keren de fans naar het online fandom op Twitter om daar te kunnen praten over het fan object. Door middel van hun Twitternaam laten ze anderen weten dat zij deel uitmaken van het Mendes Army. Binnen de fangemeenschap wordt een onderscheid gemaakt in soorten fans, hun leeftijd en het aantal volgers dat ze hebben. Hierdoor ontstaat een gevoel van hiërarchie en status binnen het fandom. Het fandom kan daarom het best omschreven worden als een taste community (Van Dijck, 2012), aangezien het voornamelijk de interesse in het fan object is dat het fandom bindt. De hoeveelheid kennis en het aantal volgers bepalen ook de betrokkenheid van fans in de fan labor – het tweede thema - binnen de gemeenschap. De fans volgen update accounts (‘grote accounts’ met veel volgers) om op de hoogte te blijven van zowel de carrière als het persoonlijke leven van de artiest. Dezelfde ‘grote accounts’ starten ook acties, zoals streaming parties, met betrekking tot promotie van muziek van het idool. Deze vorm van fan labor is een nieuwe bevinding binnen onderzoek naar muziekfandoms en lijkt met name voor te komen bij fans van DIY-popartiesten die op deze manier bij proberen te dragen aan het succes van hun idool. Ten slotte zijn de fans actief op sociale media omdat ze daar tot in zeker mate in contact kunnen komen met de artiest en op deze wijze een bepaalde interactie met hun idool kunnen hebben. Het beeld dat ze van de artiest hebben door deze connectie proberen ze te valideren door concerten te bezoeken en de artiest ‘in het echt’ te ontmoeten. Dit verkennende onderzoek naar fandoms van DIY-popartiesten laat de constructie van deze online fangemeenschap zien en presenteert de online activiteiten van de fangemeenschap en de motivaties van de fans om daaraan deel te nemen. Voor toekomstig onderzoek wordt een vergelijkend onderzoek aangeraden om meer inzichten te krijgen in de fandoms van deze nieuwe type beroemdheden.","['media', 'cultuur', 'DIY-artiest', 'online fandom', 'user agency', 'participatiecultuur', 'fan labor', 'Shawn Mendes']"
DE NEDERLANDSE BIOSCOOP IN HET DIGITALE TIJDPERK,C. Berg,2018-06-25,['E. Hitters'],"Erasmus School of History, Culture and Communication","Online streamingdiensten als Netflix worden in dit tijdperk van digitalisering steeds groter en populairder bij het mediapubliek. De jeugd van 16 tot en met 23 jaar behoort tot een generatie digital natives voor wie deze online platforms en functies erg aantrekkelijk zijn. Tegelijkertijd zijn deze jongeren een belangrijke bezoekersgroep voor de Nederlandse bioscopen. Voorgaande onderzoeken voorspellen directe concurrentie van online film voor het bioscoopbezoek, gezien jongeren als fervente internetgebruikers tegenwoordig steeds meer cultureel actief zijn op het internet.
Dit probleem vormde relevantie voor de onderzoeksvraag: Op welke manieren wordt het Nederlands bioscooppubliek van 16 tot en met 23 jaar gemotiveerd om online dan wel offline films te kijken in het tijdperk van digitalisering?. Dit rapport past de uses and gratifications theorie toe in een kwalitatief onderzoek naar een antwoord op deze vraag. Met behulp van individuele interviews met zestien jongeren is er meer inzicht verkregen in hun behoeftes en motivaties voor het kijken van on- en offline film. Deze methode bood een waardevolle toevoeging aan voorgaande onderzoeken van kwantitatieve aard, die weinig achterliggende informatie gaven over publieksmotivaties.
Voorgaande onderzoeken beschrijven wel veranderingen in de consumptiepatronen van het mediapubliek als gevolg van digitalisering. Zo wordt gesteld dat het nieuwe mediapubliek actiever is in haar keuzes door het groeiende aanbod, waarbij meer voorkeur is voor diversiteit en mobiliteit boven kwaliteit in mediaconsumptie. Daarnaast wordt het publiek meer aangestuurd door gepersonaliseerde content. Ook geven onderzoeken aan dat jongeren meer behoefte hebben aan beleving en interactiviteit in de bioscoop om nog een duidelijke meerwaarde te bieden aan het (gratis) thuis-filmaanbod. Hierdoor is merkbaar dat bioscopen tegenwoordig veel investeren in beeld- en geluidtechnieken.
De jongeren uit het huidige onderzoek blijken echter met name waarde te hechten aan de bioscoop als een sociaal uitje. De beleving en interactie die in voorgaand onderzoek worden benadrukt, blijken opvallend minder van belang dat wordt gedacht. De jongeren vinden met name de geluidseffecten wel mooi, maar geven veelal aan dat zij een bioscoopbezoek alleen plannen op basis van sociale behoeftes en de aantrekkingskracht van de inhoud van films. Dit geeft aan dat integratieve en affectieve motivaties voor een bioscoopbezoek het belangrijkst zijn, waarbij zeer weinig behoefte blijkt aan belevingstechnieken als 3D-film.
Voor het kijken van online film zijn procesgerichte motivaties van belang bij de jongeren uit dit onderzoek. De jongeren worden aangespoord om online te kijken door het gemak en de variatie die online platforms met zich meebrengen. Hier geldt de aantrekkingskracht van het motto: wat je wilt, wanneer je het wilt, waar je het wilt en hoe je het wilt, zoals voorgaand onderzoek dit ook stelt. De jongeren kijken thuis wanneer het hen uitkomt en laten zij hier leiden door het beschikbare aanbod en reclames die hen aanspreken op basis van hun behoeftes.
De resultaten maken duidelijk dat online film inderdaad zorgt voor andere motivaties, maar dat deze geen directe concurrentie vormen voor het bioscoopbezoek. Online is aantrekkelijk door functionaliteit, en offline door filmkwaliteit en sociale waarde.","['media', 'cultuur', 'Digitalisering', 'Jongeren', 'Bioscoopbezoek', 'Online film', 'Uses and gratifications']"
"Guilty and in debts: Who is paying the bill?
A qualitative content analysis of the portrayal of poverty in the documentary series ‘Schuldig’",I. Rots,2018-06-25,['I. Awad Cherit'],"Erasmus School of History, Culture and Communication","The twenty-first century is an era increasingly being dominated by the logics of the neoliberal market, which goes accompanied by a declining welfare state and the subsequent emergence of the participatory society, all of which together lead to the paradoxical effect of a growing rather than a decreasing, new kind of poverty: debts. However, this ‘neoliberal poverty’ that debts are, is structurally made invisible through the strategy of depoliticization that favors this participatory policy. A contemporary and increasingly popular way of executing this strategy throughout the media, is the genre that British scholars labelled ‘poverty porn’, that upholds an anti-welfare message through representing poverty in a stigmatized, stereotypical, and individualized manner that neglects important structural causes of poverty. The case of the Dutch documentary series ‘Schuldig’ about people in debts in a neighborhood of Amsterdam, challenges this logic due to an approach that seems to offer an alternative to poverty porn and was acclaimed by many. Moreover, the series has contributed to opening up a public and political debate that effectively seems to tackle poverty. Goal of the current study is to examine the precise formula of Schuldig, through answering the research question ‘In light of conventional media representations of poverty, what makes the case of Schuldig a relatively novel and unique discourse about poverty?’, through the implementation of a discourse analysis on newspaper coverage on Schuldig as well as on the series itself. Starting from concrete elements that are evidence of the concept of poverty porn and the discourse of neoliberalism and participatory society, findings of the analyses show that the series Schuldig has adopted elements of poverty porn in such a way that it transforms so-called ‘judgement shots’, aimed to evoke moral disgust, into the conveyance of a message that favors the poor. Using the rhetoric of dissociating, “self-Othering”, the addition of context, and a multifaceted view of the poor, the case shows that the concept of poverty porn is not simply a black versus white issue, but can be implemented in more elaborate ways in order to foster a diverse debate that can lead to political and societal change. Moreover, with these findings, the case of Schuldig delivers a relevant contribution not only to the dominant portrayal of poverty, poverty porn, but also it sheds new light on more conventional media framing of poverty such as Iyengar’s thematic and episodic framing, and the Othering framing as posed by Krumer-Nevo and Benjamin (2010).","['media', 'culture', 'society', 'neoliberalism', 'participatory society', 'depoliticization', 'poverty porn', 'Othering']"
