title,author,date,supervisor,faculty,abstract,keywords
Revisiting the Role of Social Capital in Development,"Khan, Md Shahnewaz",2015-12-11,['Murshed Syed Mansoob'],International Institute of Social Studies,"In this paper, I have examined the role of social capital in economic growth and institutional development by using panel data 1990-2010. I have used two variables as measures of social capital - the Indices of Social Development (ISD) data of a. interpersonal safety and trust and b. civic activism. For measuring institutions, I have used the ICRG bureaucratic quality index and the Polity 2 index of the Polity IV data. I have used cross sectional and pooled panel OLS, and panel fixed and random effects models to examine the impacts. My panel data analysis strongly supports the positive and significant contributions of civic activism on economic growth. However, my findings do not confirm significant impact of trust on growth. My estimation results give some indicative evidence of a significant and positive effects of civic activism on the political institution based polity 2 index, thus lending support in favour of the view that Citizens matter for democracy.","['social capital', 'trust', 'civic engagement']"
Responses to Environmental Rangeland Degradation in Lyantonde District in Uganda,"Komuhangi, Allen",2015-12-11,['Koot Stasja'],International Institute of Social Studies,,
Regional Government Budgets and Human Development Outcomes Across Indonesia’s Provinces : (Study Case of Provinces in Indonesia,Ika Hardina Lubis,2015-12-11,['Wagner Natascha'],International Institute of Social Studies,"This research paper aims to examine the effect of government spending, particularly in education and healthcare, on human development outcomes in 33 provinces of Indonesia from 2002 until 2012. The Human Development Index (HDI) is used to indicate the level of human well-being, as it has been proposed by the United Nation Development Program (UNDP) to compare human capabilities across diverse localities. The model built in this paper employs panel regression, and shows a variety of expected and unexpected relationships between HDI and several dependent variables. Health, agriculture and household expenditures each had a positive effect on HDI, while education and infrastructure expenditure were not significantly related. On the revenue side of provincial budgets, this paper finds that original income (PAD) had a much more position impact of HDI as all three forms of central government transfer: general allocation funds (DAU), special allocation funds (DAK) and revenue sharing
funds (DAK). The outcomes suggest that the significant variety of revenue sources and expenditure strategies among Indonesia’s provincial governments also translated into strongly divergent human development outcomes.","['Human Development Index (HDI)', 'public expenditures', 'government income', 'central government transfers', 'decentralization', 'capabilities approach']"
Pro-Poor Growth in Indonesia : Community Driven Development Approach,Desiwanti Astuti,2015-12-11,['Papyrakis Elissaios'],International Institute of Social Studies,"Poverty is a scourge for development of a country. Besides inhibiting the economic growth, poverty may also cause multidimensional problems. Thus, to solve poverty matters, many governments attempt to promote poverty alleviation programs in their countries. Currently, Community-Driven Development (CDD) Program has become one of the systems which is often practiced by developing countries in order to manage the poverty rate. Its basic concept is very simple. It empowers the communities, especially the poor, to unleash them from the shackles of poverty. In Indonesia, the government implements CDD Program through the so-called Program Nasional Pemberdayaan
Masyarakat (PNPM) as the basis of the poverty reduction campaign. In its implementation, PNPM program requires the poor communities to get involved in such actions as participation in planning, implementation, monitoring and evaluation of the programs.
A study of the success of the PNPM to eradicate poverty was conducted shortly after the
program was launched in 2007. The results of the latest studies suggested that the PNPM will likely be able to reduce the number of poor people in Indonesia. Nevertheless, after running for several years, the program was terminated by the new regime at the beginning of 2015. Departing from this issue, this study aims to investigate the effectiveness of PNPM as a means of alleviating poverty. Since most of the previous studies only focused on certain areas, this research paper is trying to formulate the role of PNPM at the national level. This study has come up with a conclusion that the PNPM is a workable instrument to achieve pro-poor growth, the growth which favours the poor. By limiting the definition of poverty in absolute terms, any increase in the PNPM funds, accompanying the economic growth, will likely reduce poverty more.","['poverty', 'community-driven development', 'PNPM', 'pro-poor growth']"
"Minorities within a Minority: Teduray-Lambangian Women and the Quest for Peace in Mindanao, Philippines","Dinglasan, Anna Kristina M.",2015-12-11,['Žarkov Dubravka'],International Institute of Social Studies,"The signing of the Comprehensive Agreement on the Bangsamoro, which
guarantees the right to self-determination of the Bangsamoro people through
the creation of an autonomous Bangsamoro political entity, hopes to bring the
promise of peace in Mindanao to fruition. However, while it is aimed at addressing
decades of discontent among the Moros, the peace process is yet to
deal with issues that have plagued non-Moro indigenous people, among them
the Teduray-Lambangian, who claim close to 300,000 hectares of land and
foreshore areas within the proposed autonomous political entity. This paper
explores how conceptions of land and space are attached to identity constructions,
producing dominant narratives and silencing others. It looks at the socio-
economic context of the conflict in Mindanao and how it has produced the
dominant Bangsamoro identity. It also examines state and mainstream discourses
on indigeneity and how Teduray-Lambangian women have navigated
through these to bring attention to experiences of land dispossession and discrimination
which have produced gendered experiences for the women in the
tribe. Examining the intersections of indigeneity, territory and gender allows us
to locate the role of Teduray-Lambangian women in the tribe’s struggle for the
protection of their ancestral domain and their contributions to the peace process.
Throughout the paper, the researcher refers to data gathered from
qualitative interviews with women community leaders from the tribe. Reflections
and analyses are informed by various theorizations on gender and intersectionality,
indigeneity, and on space/place.","['Mindanao', 'conflict', 'indigenous people', 'gender', 'intersectionality', 'indigeneity', 'land', 'territory', 'space/place']"
From inclusion to exclusion? The case of ex-workers of garment industry in Bangladesh,"Ahmed, Mostafiz",2015-12-11,['Chhachhi A.'],International Institute of Social Studies,"This research is about a ‘forgotten class’—those garment workers of Bangladesh who have left this industry. Although this industry has employed several mil-lion women and included them in formal labour market, it is highly criticized due to its failure to provide them with a sustainable and decent livelihood choice. Consequently, women workers leave the job within a very short span after starting. This trend raises a broad question—what happens to the lives of these ‘once included workers’ after their departure. This has remained an unex-plored area.
Under purview of this broad question, I have tried to find answer of three specific questions—why do women workers depart from garment industry and what are their post-factory livelihood options? what are ex-workers’ experience and perception of working in garment? and, what changes ex-workers experi-ence in post-factory life in terms of their living condition and status? I have followed a qualitative approach and employed case-study method. Findings reveal that throughout the work life in garment, although very short, workers become ‘floating’, move from one factory to another in search of better condi-tion due to some specific forms of labour market insecurities, and the end of this ‘floating phase’ is departure. Both workplace related factors (excessive work pressure, labour control practice and behaviour of managerial staffs, breach of contract) as well as non-workplace related factors (patriarchal dominance, mar-riage, concerns for social reproduction and care economy) are responsible for departure. Whatever the reason, exclusion from formal labour market has pushed some ex-workers to informal sector work and has made some others jobless. The immediate impact of exclusion is income poverty and dependency, which has significant implications for other social and non-economic arenas of life especially in self-worth, self-esteem, status and recognition, mobility, and stigmatization. As a whole, exclusion shows a clear downward mobility, which is not a simple process and involves many factors.","['Readymade garment (RMG)', 'Social exclusion', 'Labour turnover', 'Empowerment']"
"Impact of Social Cash Transfer on Multidimensional Poverty: A Case Study of Social Cash Transfer Program in Senjeh District, Bomi County in Western Liberia","Jacobs, George Paygar",2015-12-11,['Berner Erhard'],International Institute of Social Studies,"The role of money in the fight against poverty has been relegated to that
of enhancer. But on the contrary, social cash transfer, the provision of social
income to the poor is being hailed as a magic bullet in the fight against poverty.
This led me to the re-evaluation the role of money in poverty alleviation beyond
income.
This paper draws on a set of capabilities and functionings to explore the
extent to which money impacts multidimensional poverty using the social cash
transfer as a conduit. It compares social cash transfer beneficiaries and nonbeneficiaries
in Senjeh District, Liberia, using a nested quasi-experimental case
study design and mixed methods data collection technique.
The results show mixed outcome between the case and control groups on
two sets of dimension-human development and infrastructure. The program
reverses and widens the poverty gap between the beneficiaries and the nonbeneficiaries,
and made the beneficiaries to leapfrog. This is due to mass poverty
and the very narrow poverty gap between the two groups. Consequently,
these results are unacceptable from a social policy perspective because social
programs are meant to narrow poverty gaps and not to create, reverse or enhance
them. However, the results on the other hand demonstrates that without
money the poor are unable to convert access to improve infrastructures into
desire capabilities and functionings as manifested by the control group. And
that money has an immeasurable impact on multidimensional poverty as indicated
by the leapfrogging of the beneficiaries above the non-beneficiaries of
the program.
This paper therefore concludes that if the little money provided by SCT
can create such a gap in human development between the two groups, it means
that SCT can be very effective if well designed, considering the context. It also
demonstrates that the more access the poor have to money the better they will
be. Therefore money has impact on multidimensional poverty and is fundamental
in the fight against poverty, and securing well-being for the poor.","['Social cash transfer', 'multidimensional poverty', 'mass poverty', 'targeting']"
"Making feminism pro family. A study of women’s waged-labor participation inside the poverty-ridden households in Tbilisi, Georgia","Chubabria, Tamar",2015-12-11,['Pegler Lee'],International Institute of Social Studies,"The proposed research is a qualitative study undertaken among the povertyridden
households residing in Tbilisi, Georgia. The central research question
is: How can a gender justice perspective interpret interaction between women’s
waged-labor participation and emancipation? The research has three subquestions:
1) Has increased access to waged-labor for women ensued in gender
justice? 2) Did poor material conditions, necessitating waged-labor participation
of women, help or hinder gender justice in Georgia? 3) Do the social protective
forces in the society envision gender justice and female emancipation in
it? The findings of the research are premised on the analysis of the empirical
material collected through in-depth individual and group interviews during the
field work. The paper attests that in the periods of capitalist economic crisis
(poverty, job market insecurities, unemployment), it is necessary for feminism
to avoid a fight for female emancipation to mean deterioration of social relations
and solidarity networks, but rather to mean a struggle for establishing
equality and egalitarian society. Theoretical framework developed in the paper
is underpinned by the ‘double-movement’ theory by Karl Polanyi and the ‘triple-
movement’ theory by Nancy Fraser. The chapters discussing the collected
empirical material evidence the social protective reflex of the society towards
the condition of social rupture. The findings of the paper explain what feminist
struggles shall be envisaging as emancipatory strategies amid the given social
dynamic.","['waged-labor participation', 'emancipation', 'gender justice', 'social rupture', 'social protection', 'patriarchy']"
The New Soya Frontier: Labour Process of the Self-Made Man in Global Value Chains,"Delgado Ángel, Paola Andrea",2015-12-11,['Pegler Lee'],International Institute of Social Studies,"The reconfiguration of global production and the impacts where this process
take place has been focus of different studies. Value chain analysis looks at
the different elements (governance and upgrading etc.) that shape the process
of production, transformation and distribution of a good or service in different
parts of the globe. Recently, attempts have been made in order to integrate
what occurs inside the chains and its evolution (vertical elements) with the impacts
of these chains/networks in the world where people live and make their
lives (horizontal elements). This paper is an additional contribution to understand
the different outcomes of value chains in the horizontal realm by analyzing
the soy chain in Amapá, the new frontier for expansion of this grain in
Brazil. I will contribute to the debate by bringing up three contributions: a different
actor –medium-size producers-, ideas from Labour Process (LP) Theory
to understand their positionality, and an uncertain place (workplace) where
producers and soy chain are embedded. Within this framework this paper focuses
on how seeking new agricultural frontiers transformed medium size producers
positionality in value chains.
This paper is an invitation to first: think about production processes beyond
economics and consider politics and ideology elements. Second, break
assumptions by opening the black box of a commonly demonized and rarely
studied actor –medium size producers- who is trying to upgrade their position
not only in the soy chain, but also in their lives. Finally acknowledge the presence
of tensions/ambiguities in the process of production, which put pressures
to the process of upgrading of producers and create tensions affecting peoples’
lives in the place where this chain is embedded.","['global production', 'value chains', 'governance', 'upgrading', 'labour process', 'politics of production', 'migration', 'new frontier', 'self-made man']"
Cash Transfers and Child Wellbeing in Pakistan: A Critical Assessment of Poverty Reduction Programs,"Hussain, Altaf",2015-12-11,['Chhachhi Amrita'],International Institute of Social Studies,"This study is located in the broader field of social protection explicitly looking at
cash transfer programs in Pakistan. The study adopts the 3-D wellbeing approach of
Andy Sumner as a lens to look at the cash transfer programs from the perspective of
children, exploring their material, relational and subjective wellbeing.
The analysis based on the findings of the research suggest that the narrow
conceptualization of social protection culminating in cash transfer programs cannot
be an appropriate arrangement for achieving the wellbeing of children in line with
the 3-D model. Findings reveal that cash transfers have benefited households
generally as income support; improving food consumption, attaining the school
enrolments and to some extent helping them address health issues. However, the
deep entrenched poverty, social and economic vulnerabilities and deprivations
remain the same. Most importantly, the wellbeing of children which should fulfill the
material and also relational and subjective domains remains a distant reality. Social
policy in Pakistan to deal with the issues of children has taken narrow view of their
needs through cash transfers and is limited to achieving school enrolments and
improving livelihoods ignoring the distinct nature of child poverty, deprivations,
vulnerabilities, and their rights as equal citizens. This study has brought to the fore
conflicting and contested views on wellbeing of children by parents, children and the
State indicating the deep rooted marginalization and deprivation, which has meant
that poor parents and children cannot even imagine a ‘good life’ based on a
multidimensional notion of wellbeing and are only able to either have a consumerist
notion of wellbeing or a cynical defeatist view.","['social protection', 'cash transfers', 'wellbeing', 'BISP', 'PBM', 'vulnerability', 'child poverty', 'childhood']"
"Strategic Use of Public Space: Exploring Women, Labour, LGBT, and Anti-Corruption Actions in Bundaran HI, Jakarta","Handayani, Amalia Puri",2015-12-11,['Harcourt Wendy'],International Institute of Social Studies,"This paper analyses the city square as a space for democratization by exploring
how women, labour, LGBT, and anti-corruption activist groups use the
Bundaran Hotel Indonesia, Jakarta (Bundaran HI) as a place of protest. The
analysis is done through several entry points. One is a detailed reading of how
Kompas—as printed media—represents social and political actions in Bundaran
HI. Secondly, it explores the experiences of the four different groups of activists
in using Bundaran HI as a public space with a specific focus on subjectivities,
gender relations, and embodied experiences. The findings show that
Bundaran HI is a contested space that is used strategically by civil society groups
in their own engagements as well as in their engagement with. Although there
is surveillance and containment from the state, the research shows that Bundaran
HI is perceived by the activists groups as an important place to transform
knowledge and raise awareness of their concerns. It is neither a starting point,
nor an ending point, in their struggles; it is part of the process that allows these
four movements to keep going in their struggle for democracy.","['public space', 'democratization', 'social movements', 'civil society', 'activisms', 'political actions', 'city square', 'Indonesia']"
"Eking out a Living through Street Hawking and the Dilemma of Coping with Government Harassment in Lagos State, Nigeria","Bamigboye Hamilton, Olajumoke Victoria",2015-12-11,['Berner Erhard'],International Institute of Social Studies,"This research seeks to address the lives of the hawker as witnessed by many people
in the major towns. It seeks to define the meaning of the hawkers, their work and the
limitations they face while carrying out their business. Analysis has been done to show
the composition of the hawkers regarding their marital status, educational levels and the
number of hours that these hawkers carry out their work in a day. Challenges the hawkers
face as far as the government is concerned has been discussed at length. Various
people have criticized hawker’s relationship with the government. The government has
been adamant in legalizing the hawking business, but this report has come out with the
underlying benefits of the hawking industry if well established and promoted by the government.
Hawking has been a source of employment for thousands of people both the
educated and uneducated due to expanding levels of unemployment in the country. In
turn, many people have finally found themselves in the informal sector so as to earn living
from it. At the end of the research, recommendations have been discussed that can
effectively deal with the ongoing government-hawkers relationship.","['Street Hawkers', 'Entrepreneurship', 'Vulnerability', 'Informal sector', 'Livelihood']"
"The role of non-state actors in refugee social protection: A case of South Sudanese women in Kiryandongo refugee settlement, Uganda.","Nassali, Phionah",2015-12-11,['Meskoub Mahmoud'],International Institute of Social Studies,"With the current persistent global insecurities and vulnerabilities that are
caused by a number of factors ranging from the economic, political and social
risks, Social policy has been sought as response to these challenges through its
element of social protection. To this, many governments and organisations
have sought to provide social protection to vulnerable groups of people in
such circumstances. Unfortunately social protection is often confined within
the boundaries of states leaving the fate of non-citizens especially refugees in a
state of uncertainty despite stipulated rights and protection through International
bodies like UN and OAU to host states. As host states do not fully take
up their responsibilities, non-state actors are seen to increasingly take on the
provision roles. This study focuses on examining the role of non-state actors in
providing social protection to South Sudanese women in Kiryandongo refugee
settlement in Uganda. Findings indicate success in ensuring access to services
like health education and food provisions, hence enabling refugees to live.
However the sustainability and accumulation to ensure transformation of
women from the social- structural and economic constraints through these
services is lacking and this continues to maintain the vulnerability of these
women. It is thus evident that there is need to provide services in a more sustainable
and accumulative to enable transforming refugee wellbeing.","['refugees', 'vulnerability', 'women', 'social protection', 'non-state actors']"
The Dynamics of Institutional Change: A Comparative Analysis of Port Governance in Indonesia,Murwendah,2015-12-11,['Helmsing A.H.J. (Bert)'],International Institute of Social Studies,"Little attention has been paid to analysing the ports sector as an important
economic and development catalyst in Indonesia from the institutional approach.
In fact, not only technical problems of dwelling time and port congestion
exacerbate port performance, but also complex institutional problems seriously
contribute to poorly functioning ports. Recent debates of institutional
change concerning how and why it take places can be used as a theoretical
framework to help unfold the complex situation in Indonesian port governance.
This research examines institutional change as occurred in two cases of
port governance by using the institutional change model of Buitelaar et al. for
the Port of Tanjung Perak and the Port of Lamongan Integrated Shorebase,
East Java. Both cases are thus used to reflect on the ability of institutional
change model by Buitelaar et al. to explain institutional changes in port governance.
By employing a case-study design, the study attempts to investigate
institutional problems in two distinctive ports between 1992 and 2015. A combination
of field observation and in-depth interviews with various port actors
were undertaken for data collection.
It is revealed that political lock-in and stalemates depict interactions
among port actors. Strong pressures at the national and local levels inhibit institutional
change from becoming effective. While both port operators tend to
maintain the ‘status quo’ of port ownership and concessions, the Ministry of
Transportation proposed a hegemonic discourse of the landlord port model
that does not seem to be functionally implemented in Indonesia. Furthermore,
parallel paths of sectoral and decentralization legislation have led to institutional
incoherence in terms of clashing between the sectoral and territorial dimensions.
Thus, path plasticity by restructuring the composition of Port Authority
can be proposed as a solution. These findings enhance the understanding of
institutional change process whereby power struggle strongly influence institutional
change. It reflects the need of institutional political economy approach
to examine institutional change in port governance.","['Institutional change', 'port governance', 'Tanjung Perak', 'Lamongan', 'Indonesia']"
"Marginal Identity: Narratives of Transgender People in Accessing Identification and Welfare Schemes in Bangalore

India","Narayana,  Sudhir Rangappa",2015-12-11,['Heumann Silke'],International Institute of Social Studies,"Existence of transgender people in India has been acknowledged even in ancient texts. From
having coexisted – even though not essentially as equal citizens always – and accepted largely by
the society, the transgender people became reviled and pushed to the fringes of the society over
time. Most notably from the time of the British Rule. The plight and the problems of the
transgender people were largely neglected until recently. And, the society in general lacks the
understanding of who a transgender is. In the recent years, several organisations have sprung up
that work for the betterment of the status of the transgender people. Owing to the work of these
organisations, many times led by transgender persons themselves, the awareness about the
people and their problems has grown. As a consequence, transgender people have gained access
to voting, contest in elections and even have beauty pageants. Also, there have been sporadic
policies and welfare schemes that have been started by several state governments, most notably,
Tamil Nadu and West Bengal. The Central Government’s ambitious identity scheme, ‘Aadhaar’
launched in 2010 was the first to provide for a person to declare oneself as ‘transgender’. The
Supreme Court in 2014 delivered a landmark judgment directing that appropriate steps be taken
by the Government to protect the rights of the transgender people, including the option of
according reservation in education and employment. A Private Member’s Bill was passed in the
Upper House (Rajya Sabha) of the Parliament with similar intent in April 2015. Some of the
results of the activism are noteworthy. A transgender person has become the Principal of an
educational institution in Kolkata. There is a TV anchor in Tamil Nadu conducting her own
show. A radio channel exclusively run by transgender people has started in Bangalore. And, the
latest is, a transgender person in Tamil Nadu has become a police Sub Inspector. Yet, there is
still violence against the transgender – largely by the police. Also, their sexuality continues to be
troubled with the Supreme Court upholding the validity of Sec. 377 of the Indian Penal Code
which criminalises ‘unnatural sex’.
This study has been carried out to understand the lives and difficulties of the transgender people
living in Bangalore, in the backdrop of the introduction of ‘Aadhaar’ which provides for a person
to identify one’s gender as ‘transgender’, a first in the country, and the pension scheme ‘Mythri’
launched by the Government of Karnataka, for the transgender people. This paper looks at the
experiences of the transgender people in accessing the identity and welfare schemes launched by
the governments and their adequacy, along with ascertaining their knowledge of the
developments taking place in the spheres of governance. The study used interviews to elicit
information from the transgender people, apart from relying on secondary sources of information
to set the context.",
Vietnam foreign policy: the rationale of its instruments towards China in solving South China Sea disputes since HD-981 incident in 2014,Nguyen Vinh Hien,2015-12-11,['Hout Wil'],International Institute of Social Studies,"This study aims at studying foreign policy under theoretical approaches.
This paper argues that such an integrated approach of Neorealism and Constructivism,
rather than an exclusively one-sided approach, would help to
analyze foreign policy more comprehensive. The case of Vietnam’s foreign
policy instruments in dealing with China in the HD-981 incident in South
China Sea has been chosen because it embraces all aspects of a bilateral relation,
including one of the most difficult issues is territorial disputes. The
findings suggest that: First, Vietnam relies on diplomacy rather than military
power in handling its situation in South China Sea; Second, the nature of
Vietnam’s strategy is self-help and balance of power and interest; Third,
Vietnam’s instruments aim at finding common identity to complement
mutual understanding, strategic trust for cooperation in dealing with China
in South China Sea.","['foreign policy', 'Vietnam’s foreign policy', 'China', 'HD-981', 'South China Sea', 'Neorealism', 'Constructivism']"
"Explaining Imihigo Performance in Gicumbi District, Rwanda: The role of Citizen Participation and Accountability (2009-2014)","Ndahiro, Innocent",2015-12-11,['Hintjens  Helen'],International Institute of Social Studies,"In the context of decentralisation policies in Rwanda and public management challenges, Imihigo contracts were introduced by the Government of Rwanda in 2006 as a form of public perform-ance contract implemented at District level. Imihigo contracts were intended as a tool to speed up national development. This study suggests that the success of Imihigo requires active citizen par-ticipation beyond consultation, and official accountability that engages local people in planning as well as implementation of development projects. To show this, the study uses Arnstein’s lad-der of participation model to analyse both the participation of citizens and how this relates to official accountability in Imihigo performance in one District in Rwanda. Gicumbi District was selected because of the need to explain dramatic performance inconsistencies that were experi-enced in this particular district during the years 2009 to 2014. The study highlights variations in the level of citizen participation over time, and in the degree of official accountability as useful ways of explaining these differences in Imihigo performance in Gicumbi District. Besides this, the research provides some policy recommendations, including enhanced downward accountability, which could strengthen active citizen participation. The aim is to overcome some of the gaps highlighted in this study between citizens, local officials and elected authorities, taking the case of Gicumbi. In this way, the study hopes to contribute to enhancing citizen participation and accountability as vital inputs in improving Imihigo performance in Gicumbi District.","['Imihigo', 'performance contacts', 'citizen participation', 'accountability', 'Arnstein', 'Gicumbi District', 'Rwanda']"
Improving Rural Electrification in Eastern Indonesia through Institutional Capacity Development,"Utomo, Sangaji Budi",2015-12-11,['Tankha Sunil'],International Institute of Social Studies,"Recently, there is a distinctive gap in rural electrification in Eastern Indonesia. Common perspective on rural electrification tends to recognise lack of Government financial ability and private sector absence as the influencing factor of the gap. Nonetheless, rural electrification program is also related with the institutional settings. Therefore, concerning the gap in rural electrification in Eastern Indonesia, this research attempts to elaborate on how institutional capacity determines the rural electrification program. It compares three cases that represent flop discontinued project, successful ongoing project, and prospective program. It tries to find which element of institutional capacity that can be developed for other rural electrification program in the future. This research paper recommends cost-sharing arrangement that can create the system of incentives to relevant stakeholders as an institutional capacity element to be promoted.","['Rural electrification', 'institutional capacity', 'rules', 'information', 'communication', 'cost-sharing arrangement', 'enforcement', 'monitoring']"
Regional Industrial Evolution of Palm Oil Industry in Indonesia & Malaysia,"Tirtoadi, Raymond",2015-12-11,['Knorringa Peter'],International Institute of Social Studies,"In recent years, world economy has proven as a powerful means for developing
countries to promote economic growth. However, developing countries
such as Indonesia and Malaysia to some extent have developed their economy
from resources base sector. The goal in this paper therefore, is to highlight
how Indonesia and Malaysia can move their position from producers of primary
products to become lead countries in processed palm oil industry. In many
important aspects, the development of palm oil sector is connected with institutional
environment and historical events that is embedded in countries’ economic
system. For this reason, regions’ competitiveness in palm oil industry
requires the rebuilding and improvement of obsolete structures and institutions
that allows palm oil sector to escape from “lock-in” situation.","['Path Dependence', 'Regional “lock-in”', 'Path Creation', 'Local Externalities', 'Increasing Return', 'Upgrading process', 'Palm oil', 'Competitiveness']"
Corporate Social Responsibility Learning in the Ethiopian Leather and Footwear Industry,"Bimir, Mathias Nigatu",2015-12-11,['Pegler Lee'],International Institute of Social Studies,"The past few decades have shown an increasing progress towards business role in social and environmental concerns other than business as usual. Such corporate social responsibility role became an important tool for corporate success and inclusive development all over the world despite it emerged in advanced countries. To that end, learning business organizations strive to erudite sustainability practices to meet the interests of stakeholders. Applying organizational learning concepts and norm life cycle theory, this study was carried out to investigate CSR learning in the leather and footwear firms of Ethiopia.
The study was carried out as a qualitative case study, informed by the selected leather and footwear firms, industry association and leather industry development institute. Interviews and content analysis of policy/regulatory documents were the main methods employed. The firms and the state were at the centre of the analysis. The issue of analysis was empirical CSR practice and how regulative, normative and strategic motives shape firms learning towards responsible business.
Findings show that firms’ learning social responsibility is at emergence stage with the state and foreign market pressure as key motivators. While regulating environmental and labour conditions, the state offer incentives for higher economic responsibility of firms. Then, there exists collaborative learning in the firm-state institutions affinity. The civil society organizations are away from nurturing responsible investment and are not sources of social responsibility unlike advanced nations. Because firms see each other as rival, there is isolation which deter inter-firm learning too. Responsible investment, to move forward in the industry, needs multi-stakeholder dialogue and learning platform to share experiences and develop organizational learning.","['Corporate Social Responsibility', 'Organizational learning', 'firms', 'norm life cycle', 'state']"
"Access for Women with Disabilities to Sexual and Reproductive Health Services in Lira, Northern Uganda: Experiences, Obstacles and Strategies","Emiru Amalo, Peninah",2015-12-11,['Heumann Silke'],International Institute of Social Studies,"This study seeks to understand the different challenges women with
disabilities face in accessing sexual and reproductive health services, taking the
case of Lira in Northern Uganda, as a case study. The study will be informed
by the following key concepts: gender, disability, sexuality and the principle of
access for all women to sexual and reproductive health care services. The
concepts also include an element of class, since intersectionality shows that
women without education and with a low level of economic security are the
most vulnerable to not being able to fully access sexual and reproductive health
care services. An intersectional approach highlights the hidden factors, such as
psychological and physical health problems, internalized and others’
stereotypes, negative body images, biological constrains, socio cultural beliefs,
attitudes and relationships, as well as educational and even identity factors. To
address these questions, fieldwork was conducted in Lira in July 2015, and
interviews were conducted with fourteen women with disabilities, contacted
through snowball sampling, to gain insights into their different experiences,
which I was concerned to hear from them directly rather than from ‘experts’
who might talk on behalf of disabled women. I also spoke with two District
health officials, in order to facilitate the research process, but also to
understand the official policies in place and what services the District offers in
general in terms of sexual and reproductive health services. One of the officials
provided me with activity reports, which were analyzed to see whether women
with disabilities were identified as a target group for health care programs, or
not. A third key interview was with a representative of NUWODU, the Ugandan national union of women with disabilities, who informed me of the
importance of Gender-based violence in their advocacy program was unable to
estimate the number of women with disabilities in the District from any of
these sources. Yet the fourteen interviews I conducted with the women
themselves went well, and revealed that they faced a number of different
challenges, which this study identifies. The key challenges were discrimination,
and stigma within the community, including health staff, in relation to disabled
women’s sexuality. Overall this study concludes that more needs to be done to
design specific programs to deal with the diversity of sexual and reproductive
health needs of this vulnerable, yet fully entitled, group of women, and for
strategies to improve the access of women with disabilities to sexual and
reproductive health services to be realized, more collaboration may be needed
between NUWODU, the women themselves and local government staff
responsible for provision of health care services.","['Women', 'Disabilities', 'Sexual and Reproductive Health', 'Access', 'obstacles']"
Public Subsidies to Dutch schools : The Effect of Additional Funding on Cognitive Achievement and Selection of Secondary School of Disadvantaged Students,"Peña Ramos, Adriana Cristina",2015-12-11,['Bedi Arjun'],International Institute of Social Studies,,"['subsidies', 'disadvantaged students', 'education policies', 'Dutch education system']"
The Behaviour of Microfinance Institutions in Targeting and Lending Strategies : Case of BRAC and Finance South Sudan Limited in South Sudan,"Valerio, Andrew Ohide Loting",2015-12-11,['Nicholas Howard'],International Institute of Social Studies,"Microfinance has been receiving recognition and support from international community, international organizations, NGOs and governments as a policy option for poverty reduction. Governments, donors and NGOs have adopted development strategies to support the growth of MFIs for the implementation of microfinance programs by providing financial services to the poorest segment of the population. The rapid growth of MFIs has raise concerns from both scholars and academic researchers on whether MFIs are really operating using the right strategies to serve the poor.
Therefore, base on this fundamental idea, this paper examines MFIs (FSSL and BRAC) in South Sudan looking at their targeting strategies, lending methodologies and their problems to serve the poorest. The study shows that for-profit making MFIs tend to target the productive clients and exclude the
poorest segment from their programs in terms of both targeting and lending than the no-for-profit making MFIs. Only those MFIs that have programs with well designed products within the demands of the poor may likely maintain the poorest clients.
Overall MFIs in South Sudan have low level of well designed targeting and lending strategies for serving the poor and poverty level increases due to the current conflict in the country. Government and doors should empower microfinance sector through financing MFIs, build their capacity and strengthen other poverty related development intervention programs to assist microfinance in poverty reduction.","['microfinance', 'MFIs', 'target groups', 'lending methods', 'poverty', 'poverty reduction']"
Absurdities in Aidland: Development Encounters in DRC,"Mahamuni, Srushti",2015-12-11,['Harcourt Wendy'],International Institute of Social Studies,"This research paper is a case in reflexive practice. It tells the story of paradoxes
in aidland seen and felt through the experience of a gendered, racialised
development worker (who is also the researcher) visiting aidland in Eastern
Democratic Republic of Congo, as an insider in a famous development
organization. It uses intersectionality, reflexive ethnography and constructive
complicity as its frameworks to delve into and examine the experiences of this
non-white, non-local, young, female expatriate development worker in a
predominantly northern white-expat-development arena (in DRC). This inquest
unveils the various paradoxes that lay underneath the orderly and often noble
façade of aidland. The purpose of this exposure is to first acknowledge these
paradoxes and inequalities as part of aidland and second to question how it can
overcome these contradictions so that development practice can be more than
just well meaning attempts to make a change.","['Reflexive practice', 'Critical Ethnography', 'Paradoxes', 'Aidland', 'Development workers', 'Aid Work', 'Racism', 'Gender', 'Intersectionality', 'Constructive Complicity', 'Oxfam', 'Better World']"
