title,author,date,supervisor,faculty,abstract,keywords
"Determinants of Food, Beverage and Tobacco FDI Inflow and Import for COMESA region with particular reference to Ethiopia","Hailemariam, B.",2014-09-01,"['Wall R.', 'Stavropoulos S.']",Institute for Housing and Urban Development Studies,"In a globalized world countries need to compete based on their competitive advantage to grip the pursuit of globalization so as to improve the quality of life by creating investors friendly environment for both domestic and foreign investors. For developing countries like countries in Africa, improving the competitive position in the global network is crucial since the domestic saving is hardly significant to use the comparative and competitive advantage.
The research assesses the competitiveness of Ethiopia in attracting FBT sector investment with in Common Market for Eastern and Southern Africa (COMESA) region and the country’s dependency on import of these items. COMESA has 19 member states and it is endowed with abundant natural resources (labor and land). Despite this, most countries in the region categorized as net food importing countries, less attractive for FDI and the majority of their population live in poverty. According to literatures; network, location factors and production factors can determine import and competitiveness. When firms connected and integrated to the global economy through import and FDI, their productivity increases through the technological spillovers and competitions arise from the globally competitive firms. This intern influences the position of firms in attraction of FDI and import. Since MNCs motives in locating their firms and reasons for import are different; and determined by location and production factors identifying the key factor is crucial for improving quality of life a given country or region.
In order to find the status, connectivity and position of COMESA member states in Food, Beverage and Tobacco (FBT) sector investment and import network, UCINET country to country network diagrams and charts were generated. These software packages also used to identify Ethiopia's competitors within COMESA network in attraction of FDI to FBT sector. In addition, to investigate the location and production factors that determine countries competitiveness in attracting FDI to FBT sector and import of FBT, the study employed six year balanced panel data analysis using STATA. The regression result demonstrated, market size, and health and primary education were the most significant location factor for attracting FBT sector FDI at global and regional level respectively. Regarding factors that affect FBT import; arable land per capita, availability of scientists and engineers, higher education and training, and goods market efficiency were the most significant factors that determined FBT import at global level. Intensity of local competition, quality of education, labor market efficiency and market size were the crucial factors that determined FBT import of COMESA region. The study also identified that, Ethiopia's main competitors with in COMESA network by investment number were Egypt, Kenya and Uganda. In terms of value of investment inflow Egypt was the only competitor of Ethiopia. Despite the rank, the amount of investment inflow to Ethiopia was far behind Egypt. Broad band internet subscription and GDP per capita were the most determining factors that make Ethiopia's competitors best destination for foreign investors with in COMESA region. Market size (both domestic and foreign) were highly significant factor in determining investors decision in FBT sector. This mostly because of the nature of FBT items; that most of the products are perishable. Accordingly, investors demand closest market for their products. For the sector innovation come out to be significant to affect import at global level. This could be the fact that 60% of globally imported FBT items during the periods were value added, which highly linked with innovation, research and development.","['COMESA', 'Competitiveness', 'Ethiopia', 'FDI', 'Import', 'Location factors', 'Production factors']"
The geography of foreign real estate investments,"Trujillo, A.M.S.",2014-09-01,"['Wall R.', 'Stravropoulos S.']",Institute for Housing and Urban Development Studies,"Real Estate Industry is a strategic element in urban competitiveness, economic growth and
development, as it facilitates the articulation between economic activities, local assets
(property/land) and flows of capital. Furthermore, even tough the perception is that it is a
local business, with the globalization many of the largest developers and consumers of
corporate real estate have become global (Bardhan & Kroll 2007). The foregoing has made
the industry acquire a cross-border dynamic and makes the attraction of foreign investment
into real estate development a key approach for improving the position of countries and cities
in the global economic network.
This work aims to explore the geographical structure and trends of the international Real
Estate cluster, and then recognize the correlation of the Foreign Real Estate Investments –
FREI– inward flows with competitiveness and real estate market factors of host countries and
cities. The literature review covers the theoretical background of city networks, competitiveness and
property market. These concepts try to connect the three main components of the real estate
investments: the capital (investment flow), economic activities (corporate users) and the land
(physical assets).
The Study has a quantitative approach, with the use of secondary data. The first part of this
study has a descriptive outline, comprising the trends of FREI at a global regions scale and
the geographic distribution of investment flows at country and city level. The second part has
an explanatory approach, using statistical modeling techniques to test the correlation between
investments and competitiveness, and moreover to identify the determinants for attracting
FREI.
The analysis shows that despite the globalization influence, FREI holds the concept of real
estate as “local” business in a broader scale: 62% of the links happen within countries of the
same region, evidencing that there are opportunities of complement with the surrounding
economies. Likewise, the research demonstrates that the cluster involves primarily economies
in second and third stage of development, exposing that the market is still reliant on low-risk
assets in a stable environment and that there has not been established an active industry in
developing countries. Additionally, the instability experienced over the last seven years in the sector is evidenced.
The 2007 international financial crisis had a deep impact on Foreign Real Estate Investments,
corroborating the interdependence between financial market and real estate.
This study demonstrates that location factors related to market size, labor market, financial
market and connectivity are essential for attracting inward investments. The results of the
model show that a variety of forces rule FREI, evidencing the need of having a
comprehensive approach that surpasses the notion of real estate as property and involves
other clusters
To conclude, the country and city analyses showed the diverse drivers for MNC at different
territorial scales. Without neglecting the usual national purview of the policy framework for
attracting FDI, it is important to acknowledge the relevance of local and urban scale in the
broader picture of globalization. Beyond the macroeconomic and institutional determinants,
the position of the urban nodes in the global networks matters for captivating FREI.","['Real Estate', 'FDI', 'Globalization', 'World City Networks', 'Competitiveness', 'Location Factors']"
One Bead at A time,"Auma, P.I.",2014-09-01,['Skinner J.'],Institute for Housing and Urban Development Studies,"Uganda has been experiencing a tremendous improvement in its economic performance and growth. This impressive improvement however has resulted in heighted uneven income inequality and this has slowed down the rate of poverty reduction in the country. This income inequality has increased the number of individuals living below the poverty line due to uneven patterns of success leading to high levels of poverty in the country. The women are the most affected by unemployment which has resulted in their being relegated to the informal sector due to their low skills and low levels of education.
In order to bridge the gap of low skills, unemployment and in a bid to eradicate poverty, Bead for Life a Non- Governmental Organisation in Kampala has through its programme of entrepreneurial training contributed to skills development and subsequently provided income generating activities for the women who are trained in their organisation. This study is focusing on the impact of entrepreneurial training by Bead for Life on enterprise performance and livelihood outcomes. The study areas were chosen due to the programme being urban based. Bead for life has been implementing its entrepreneurial training since 2004. The aim of the training is to create sustainable opportunities through skills development which in turn will provide income generating activities by setting up enterprises to lift the women’s families out of extreme poverty. This is done through selection criteria. The organisation expects to achieve impacts of asset accumulation and an enterprise/ business for each lady after graduation from the organisation. The extent to which the training does impact on the lives of the participants is not known and the selection criterion for who is eligible to join is not clearly spelt out.
The main objective of the study is explain the role of entrepreneurial training by bead for life on enterprise building, change in income and its influence on the different livelihood outcomes. Several relevant literature reviewed aided in deeper analysis of poverty, risk and insecurity,
Power relations, risk management strategies, entrepreneurship, cash flow management by the poor and asset building. Literature suggests that even with the opportunity of entrepreneurial training and enterprise building, the poor do have different livelihood outcomes as opposed to only asset accumulation. The study therefore focused on how entrepreneurial training by Bead for Life impacted on enterprise performance and livelihood outcomes.
The study was conducted through a quasi- experiment with a combination of the case study with two groups involved. The treatment group comprised of members who had undergone the training and the control group comprised those that had registered to join the organisation. The experiment helped to assess the impact of the programme. The research used a combination of qualitative and quantitative data which was collected using structured interviews for the survey of the control and treatment group. Semi- structured interview guides were used to collect qualitative data from the ladies who had undergone the training. The interviews helped in revealing the different reasons for the different livelihood outcomes. In order to measure the impact, the two groups created were comparable before the introduction of the training to check similarities and to see what changes had transpired in the present time. The main research findings revealed that through acquisition of new skills of book keeping among others, risk was a huddle that was easily cleared by the ladies and this led to setting up of new enterprises. Furthermore the study revealed that even with training there was still a high level of worry and concern among the ladies. The study also revealed that majority of the enterprises that were setup were survivalist in nature and they led to a change in income. There was a change in the financial and human capital but there was however no change in physical and social capital. The study revealed that with new income assets were acquired but over time risk management and survival became a priority and thus strategies like cutting down costs, selling of assets, working of long hours, setting up businesses on the side were done by the ladies in order to cope during the hard times in the households. The findings summed it up by revealing that due to the enterprises being survivalist in nature, with low and irregular incomes, assets were accumulated when an opportunity presented its self and this was used as collateral during the hard times to cope, guard against risk and for daily survival within the household.","['Bead for Life', 'entrepreneurial training', 'risk', 'survival oriented', 'enterprise', 'income', 'livelihood outcomes']"
Braziliaanse migranten in Amsterdam,"Clabbers, M.M.W. (Marijke)",2014-08-31,"['Engbersen Prof.dr. G.B.M.', 'Veld Dr. T.W.M. (Theo)']",Erasmus School of Social and Behavioural Sciences,"Dit onderzoek bestaat uit zowel kwalitatieve (N=30)als kwantitatieve (N=206) onderzoeksmethoden. Het onderzoek focust op de migratiemotieven, migratiepatronen, de rol van het sociale netwerk bij migratie en de keuze voor Amsterdam, onder Braziliaanse migranten. Het kwalitatieve materiaal biedt ondersteuning en verheldering van het kwantitatieve deel, waarop het onderzoek gebaseerd is. Naast hoofdmotief bestaan bijna altijd meerdere motieven voor migratie en er zijn geen verschillen gevonden tussen de verschillende typen migranten (gebaseerd op hoofdmotief) en het migratiepatroon, of bij het gebruik van het sociale netwerk.
Wel van invloed op patroon en netwerk gebruik zijn; leeftijd, opleidingsniveau en huidige verblijfsstatus. Het Braziliaanse sociale netwerk in Amsterdam is niet erg hecht, vanwege de grote diversiteit aan herkomstgebieden van de migranten en vanwege verschillen in opleidingsniveau en verblijfsstatus.","['Brazilian migrants', 'migrationmotives', 'migrationpatterns', 'social networks', 'Amsterdam']"
De effecten van etnische diversiteit en etnische compositie in projectgroepen,"Best, R.E. (Rita)",2014-08-31,"['Braster Prof.dr. J.F.A. (Sjaak)', 'Veld Dr. Th.W.M. (Theo)']",Erasmus School of Social and Behavioural Sciences,"Samenwerken in teamverband is  een  competentie die Hogeschool Inholland studenten wil bij brengen door middel van projectonderwijs. Een projectgroep is een onderwijsvorm waarin een student onder andere de competentie “samenwerken” ontwikkelt, specifieke leermomenten ervaart en zich verder bekwaamt in andere vaardigheden. De samenstelling van zo’n projectgroep is divers als het gaat om religie, cultuur, leeftijd, etniciteit, leerstijl, gender en vooropleiding. 

In de praktijk blijkt dat studenten die in projectgroepen hebben geparticipeerd van mening verschillen over hun ervaringen met projectonderwijs. 

In dit onderzoek zijn eerstejaars studenten betrokken die voor het eerst moesten samenwerken in projectgroepen en niet zelf konden bepalen met wie ze in een groep wilden samenwerken. In dit onderzoek staat de vraag centraal of de compositie en diversiteit van de projectgroepen invloed hebben op groepsprestaties. De compositie en diversiteit van de groep heeft betrekking op etniciteit, gender en vooropleiding. De groepsprestatie bestaat uit twee aspecten: het eindresultaat van het project en het samenwerken in de groep. 

De resultaten wijzen uit dat een toename van etnische diversiteit een negatief effect heeft op het cognitieve cijfer van de groepsprestaties. Voor het sociale cijfer van groepsprestaties blijft dit effect weg.

Uit de resultaten blijkt ook dat een toename van het percentage havo diploma’s behaald in het buitenland een negatief effect heeft op het eindresultaat van het project. Dit effect neemt toe als diversiteit in vooropleiding tegelijkertijd met etnische diversiteit en gender diversiteit wordt geanalyseerd. Verder komt uit het onderzoek naar voren dat gender diversiteit geen invloed heeft op de groepsprestaties.","['Etnische diversiteit', 'etnische compositie', 'samenwerken']"
Autonomie en coöperatief werkgedrag: Een andere manier van leidinggeven?,"Bogaards, Y.V. (Yolanda)",2014-08-31,"['Koster Dr.F. (Ferry)', 'Veen Prof.dr. R.J. van der (Romke)']",Erasmus School of Social and Behavioural Sciences,"Purpose – The purpose of this study is to explain the variation of the link between autonomy and cooperative employee behavior. Organizational literature shows various findings about the effect of autonomy on the cooperative behavior of employees. However, little research has been done to understand how organizational factors can influence the effect of autonomy on cooperative employee behavior. This study investigated the effect of the fit between autonomy and leadership styles on OCB, organizational solidarity and organizational commitment. A distinction is made between a transactional leadership style and a transformational leadership style. It was expected that a fit between autonomy and the leadership style increases the effect of autonomy on OCB, organizational solidarity and organizational commitment. 
Design/methodology/approach – Using a sample of 249 employees from different organizations, I tested the hypothesized model using linear regression analysis. 
Findings – Results from the correlation analyses showed that autonomy has a positive effect on general compliance (OCB), organizational solidarity and organizational commitment. However, regression analysis showed that the fit between autonomy and the leadership styles has no increasing effect on the cooperative behavior of employees. Implications for research and practice of our findings are discussed.","['Organizational Citizenship Behavior', 'Organizational Solidarity', 'Organizational Commitment', 'Autonomy', 'Leaderships Styles', 'Supervisor-Organization fit']"
Autonomie: Te mooi om waar te zijn?,"Meer, P. van der (Priscilla)",2014-08-31,"['Koster Dr. F. (Ferry)', 'Veen Prof.dr. R.J. van der (Romke)']",Erasmus School of Social and Behavioural Sciences,"In dit onderzoek staat de relatie tussen autonomie en het werk/privé conflict centraal. Autonomie is in 3 vormen onderverdeeld: tijdautonomie, werkmethodenautonomie en werkcriteria-autonomie (Breaugh, 1985). Het werk/privé conflict is ook in 3 vormen onderverdeeld: tijds-, spannings- en gedragsgebaseerd conflict. In dit onderzoek wordt gekeken hoe deze vormen van het werk/privé conflict en autonomie aan elkaar gerelateerd zijn. Dit wordt verklaard aan de hand van de spillover theorie en het ‘role strain perspective’. De probleemstelling wordt onderzocht aan de hand van een multi-level analyse. Er wordt gebruik gemaakt van data van de ESS en de EWCS. Op  nationaal niveau blijkt dat tijdautonomie een negatief verband heeft met het spanningsgebaseerd conflict. De andere verbanden op nationaal niveau zijn niet significant. Opvallend is, dat op individueel niveau, tijd- en werkmethodenautonomie niet altijd leiden tot minder conflict. Dit in tegenstelling tot de aanname in de populaire managementliteratuur.","['Autonomie', 'werk/privé  conflict', 'Het Nieuwe Werken', 'multi-level onderzoek']"
Sense of Urgency als motor voor veranderbereidheid?,"Vrijhof, J.M. (Martijn)",2014-08-31,"['Pruijt Dr. H.D. (Hans)', 'Braster Prof.dr. J.F.A. (Sjaak)']",Erasmus School of Social and Behavioural Sciences,"Heeft een veranderaar handvatten om een veranderproces tot een succes te maken? Metselaar & Cozijnsen (1997) hebben in 1997 evidence based onderzoek gedaan naar veranderbereidheid, waarbij de relatie is onderzocht tussen de drie factoren willen, moeten en kunnen veranderen en veranderbereidheid. Middels voorliggend onderzoek is gekeken in hoeverre Sense of Urgency (ervaren verandernoodzaak) invloed heeft op deze drie factoren, waarbij onderscheid gemaakt is tussen druk uit de externe omgeving, de formele interne omgeving en de informele interne omgeving. Geconstateerd is dat de sterkste invloed gelegen is bij de informele interne druk en dat dit effect vooral via de factor ‘willen veranderen’ loopt. Een succesvolle verandering lijkt vooral realiseerbaar als de informele opinie de verandering ondersteunt en de werknemer voelt en beredeneert dat de verandering wenselijk is.","['Sense of Urgency', 'veranderbereidheid', 'weerstand', 'organisatieverandering']"
Autonoom werken voor de goede zaak?,"Sondorp, D.J. (David)",2014-08-31,"['Koster Dr. F. (Ferry)', 'Peper Dr. A. (Bram)']",Erasmus School of Social and Behavioural Sciences,"Since the rise of the concept of work autonomy in scientific literature, positive or negative spillover from one to the other life domain has been regularly examined. The increasing fluidization of the border between professional and private life caused by the growing number of employees who are more autonomous in their work than before, is mutually resulting in positive and negative effects. Yet, researchers acknowledge that life comprises more than those two domains, almost all research concerning the influence of work autonomy on other domains outside of work is referring to a spillover effect between work and family life. 
Therefore, this research has focused on the spillover effects between work (autonomy) and civic behavior. More accurate: this research is trying to clarify and explain the link between work autonomy and civic behavior. It is found that there is a positive correlation between work autonomy and political civic behavior, meaning that more work autonomy will lead to more political civic behavior. Although we have tried to explicate the mechanisms behind this relationship using six hypotheses, only little of the effects between work autonomy and civic behavior is explained by the proposed mediation effects. Results show that there are little or no effects of mediators explaining possible spillover of affects, skills and values between work and civic behavior. Yet, it is concluded that there is one skill ‘entrepreneurial behavior’, which is partly affirming the mediation between work autonomy and political civic behavior. Also, it is unexpectedly found that people who are still thinking about work, when they are not at work, will engage in political civic behavior sooner than people who don’t. We conclude this study by emphasizing on the differences between the work-family relation and the work-civic relation, and recommend (1) to develop a special theory concerning the work-civic relation and (2) incorporate that theory into an integral theory of all the different domains people have to deal with in their life.","['Work autonomy', 'civic behavior', 'spillover']"
Doorstromen of vastzitten,"Prinse, E.A.S. (Ellis)",2014-08-31,"['Uitermark Prof.dr. J.L. (Justus)', 'Waal Dr. J. van der (Jeroen)', 'Veld Dr. Th.W.M. (Theo)']",Erasmus School of Social and Behavioural Sciences,"In dit artikel wordt met behulp van kwantitatieve data-analyse onderzocht hoe kansen van lage inkomensgroepen zich ontwikkeld hebben op de Rotterdamse woningmarkt sinds invoering van het herstructureringsbeleid in 1997. Dit beleid heeft als doel een aantrekkelijke woonstad te creëren voor midden- en hogere inkomens door aanpassing van woningvoorraad en bevolkingssamenstelling. Het beleid lijkt gebaseerd op ideeën die ontleend zijn aan de Chicago School filteringthese. Dit onderzoek focust op vier dimensies die in het beleid beschreven worden. Naast de Chicago School filteringthese is bij dit onderzoek de residualisatiethese als alternatief perspectief gehanteerd. Diverse, maar niet alle dimensies van kansen op de woningmarkt hebben zich vanaf 1997 ontwikkeld zoals te verwachten viel op basis van de Chicago School filteringthese. Woonlasten hebben zich voor lage inkomensgroepen weliswaar gematigd ontwikkeld en woontevredenheid is toegenomen, maar wachttijden in het woonruimteverdelingsysteem zijn gestegen en duur scheefwonen bij de aandachtsgroep is toegenomen, wat in lijn is met de residualisatiethese. Deze effecten werden niet voorzien in het gemeentebeleid en roepen diverse vervolgvragen op ten aanzien van passend wonen.","['herstructureringsbeleid', 'residualisatie', 'filteringthese', 'woonruimteverdeling', 'woonquoten', 'scheefwonen']"
Welke rol speelt de buurt bij de perceptie van wanorde?,"Meusen, M.L.M. (Merel)",2014-08-31,"['Waal Dr. J. van der (Jeroen)', 'Snel Dr. F.G. (Erik)']",Erasmus School of Social and Behavioural Sciences,"Deze studie onderzoekt de effecten die de demografische en fysieke buurtkenmerken op de perceptie van wanorde hebben. De demografische buurtkenmerken die in dit onderzoek aan de orde komen zijn het aandeel niet-westerse migranten, etnische diversiteit en de residentiële instabiliteit. Daartegenover staan de fysieke kenmerken van de buurt. Om dit onderzoek te kunnen uitvoeren is een multi-level analyse uitgevoerd op data van de sociale index 2010 samengevoegd met data die verkregen is via het CBS (Centraal Bureau voor de Statistiek, 2010), een interactieve kaart over bouwperioden (Esri, 2014) en een interactieve kaart over functies van gebouwen (Geodan, 2014). 
	De theorie van Sampson en Raudenbush (2004) veronderstelt dat door stereotypering een bepaald beeld over een buurt ontstaat die bijdraagt aan een toename van de gepercipieerde wanorde. Zoals door deze theorie voorspeld werd, blijkt dat het aandeel niet-westerse migranten in een buurt voor een hogere perceptie van wanorde zorgt. Volgens de constricttheorie van Putnam zorgt etnische diversiteit in een buurt voor een afname van het sociaal kapitaal van de bewoners. Uit eerder onderzoek is gebleken dat een lage sociale cohesie voor een toename van de gepercipieerde wanorde kan zorgen (Brown, Perkins, & Brown, 2004; De Hart, 2012; Reisig & Cancino, 2004; Wickes, Hipp, Zahnow, & Mazerolle, 2013). Zoals door bovenstaande theorieën wordt voorspelt leidt een hogere etnische diversiteit tot een hogere gepercipieerde wanorde en dat dit verklaard kan worden door de lagere sociale cohesie die door de diversiteit wordt veroorzaakt. Wanneer een buurt een hoge residentiële instabiliteit heeft, kan dit nadelige effecten hebben op de sociale cohesie in de buurt en daarmee ook op de perceptie van wanorde. Zoals al eerder is besproken, wordt verwacht dat een goede sociale cohesie in een buurt voor een afname van de gepercipieerde wanorde zorgt. In dit geval zou een residentiële instabiliteit dus moeten zorgen voor een afname van de sociale cohesie en daardoor voor een toename van de gepercipieerde wanorde. Er worden in dit onderzoek geen resultaten gevonden die deze theorie ondersteunen.
	Naast bovengenoemde demografische buurtkenmerken wordt in dit onderzoek ook de invloed van de fysieke buurtkenmerken op de perceptie van wanorde onderzocht. De invloed van de fysieke omgeving op de sociale cohesie en daarmee ook op de gepercipieerde wanorde vindt zijn oorsprong bij de theorie van Jane Jacobs (1992). Volgens haar heeft dit alles te maken met de diversiteit van de fysieke omgeving. Dit zorgt levendigheid en spontaniteit. Jacobs stelt onderstaande vier voorwaarde centraal die een positieve bijdrage leveren aan de sociale cohesie. Menging van primaire functies, diversiteit van de bouwperioden, de diversiteit van het stratenpatroon en de concentratie van bewoners en gebouwen. In tegenstelling tot de theorie van Jacobs worden in mijn onderzoek geen resultaten gevonden die haar theorie ondersteunen.","['Perceptie van wanorde', 'Aandeel niet-westerse migranten', 'etnische diversiteit', 'residentiële instabiliteit', 'Jane Jacobs', 'Sociale cohesie']"
De Triple Helix in perspectief,"Hooning, N.E. (Nantke)",2014-08-29,"['Teisman Prof.dr.ir. G.R. (Geert)', 'Popering-Verkerk MSc J. van (Jitske)']",Erasmus School of Social and Behavioural Sciences,"In dit rapport is onderzoek gedaan naar de verschillen en overeenkomsten in de governance structuur van de drie economische kerngebieden van Nederland: de Brainport regio Eindhoven, de Mainport regio Rotterdam en de Mainport regio Amsterdam. De nadruk van het onderzoek ligt op de uitingsvorm van de Triple Helix, een samenwerking tussen overheden, bedrijven en kennisinstellingen.","['governance', 'Triple Helix', 'governance capacity']"
Blijven(d) presteren,"Leijsen, S. (Simone)",2014-08-29,"['Steijn Prof.dr. A.J. (Bram)', 'Homburg Dr. V.M.F. (Vincent)']",Erasmus School of Social and Behavioural Sciences,"Het doel van het onderzoek is om determinanten van duurzame inzetbaarheid van medewerkers van het Erasmus MC te identificeren en hieruit HR-instrumenten af te leiden die het Erasmus MC kan inzetten om duurzame inzetbaarheid van medewerkers te vergroten door een enquête uit te zetten onder medewerkers van het Erasmus MC, thema Daniel den Hoed.
De centrale vraag van dit onderzoek luidt:
Welke determinanten van duurzame inzetbaarheid verklaren de duurzame inzetbaarheid van medewerkers van het Erasmus MC en welke HR-instrumenten kunnen op basis van deze determinanten worden ingezet voor het vergroten van de duurzame inzetbaarheid?","['duurzame inzetbaarheid', 'HRM', 'employability']"
Het traineeprogramma van de gemeente Rotterdam; succes of mislukking?,"Meer, M.E. van der (Marlies)",2014-08-29,"['Steijn Prof.dr. A.J. (Bram)', 'Buuren Dr. M.W. van (Arwin)']",Erasmus School of Social and Behavioural Sciences,"Doel van dit onderzoek is om na te gaan of de vooraf gestelde doelstellingen van het traineeprogramma van de gemeente Rotterdam worden behaald en aanbevelingen te geven tot verbetering van het traineeprogramma, door een meetinstrument te ontwikkelen en het effect van (de invoering van) het traineeprogramma in kaart te brengen. Om dit doel te bereiken is de volgende hoofdvraag binnen het onderzoek opgesteld: In hoeverre worden de doelstellingen van het traineeprogramma van de gemeente Rotterdam behaald, hoe kunnen deze resultaten worden verklaard en welke aanbevelingen tot verbetering van het traineeprogramma kunnen er gegeven worden?","['traineeprogramma', 'rendement', 'evaluatieonderzoek', 'opleidingsprogramma', 'gemeente Rotterdam']"
Geclusterd samenwerken,"Aissati, K. (Khalid)",2014-08-29,"['Eshuis Dr.ir. J. (Jasper)', 'Buuren Dr. M.W. van (Arwin)']",Erasmus School of Social and Behavioural Sciences,"De gemeente Rotterdam heeft een organisatieontwikkeling doorgemaakt waarin de clustervorming  centraal staat. De gemeente begon ooit met 33 verschillende diensten. Deze diensten hadden ieder afzonderlijk een eigen werkwijze. Voor de gemeente bleek het lastig te zijn om de organisatie op deze manier effectief te sturen. Er werd bijvoorbeeld vaak vanuit verschillende diensten zonder enige afstemming aan hetzelfde vraagstuk gewerkt. Dubbel werk, verkokering en afstemmingsproblemen waren het gevolg. Binnen de gemeente werd de clustervorming ingezet om de organisatie overzichtelijker te maken. De
gemeente wenste een organisatie vorm te geven met meer logisch inhoudelijke samenhang, duidelijke taakverdeling en verantwoordelijkheden. Om deze wens
te verwezenlijken en tegelijkertijd ook te bezuinigen, zijn er organisatieveranderingen doorgevoerd binnen de gemeente Rotterdam. De verschillende diensten
werden samengevoegd in vijf clusters. De clustervorming werd ingezet zodat er binnen netwerken effectievere samenwerkingsverbanden aangegaan kunnen
worden. Om te onderzoeken of dat ook daadwerkelijk is gelukt staat de volgende vraag centraal in dit onderzoek: ‘’Wat is het effect van de clustervorming op de
effectiviteit van samenwerken in programma’s binnen de gemeente Rotterdam?’’","['clustervorming', 'netwerken', 'samenwerking', 'programma', 'gemeente', 'organisatieontwikkeling']"
Ouderlijke begeleiding bij het kijken van televisie door kinderen,"Heinrici, Dionne",2014-08-29,['Nikken Peter'],"Erasmus School of History, Culture and Communication","Doel	Het doel van deze master thesis is om reeds uitgevoerde onderzoeken naar parental mediation bij televisiegebruik door kinderen in kaart te brengen. Er is gekeken naar de omschrijving van parental mediation, de methodologie van de studies en de uitkomsten. Zo wordt duidelijk waar al veel onderzoek naar is gedaan en waar juist nog ruimte ligt voor onderzoek.

Methode	Aan de hand van een codeerschema zijn 96 wetenschappelijke artikelen over parental mediation bij televisiegebruik van kinderen geanalyseerd. Zeven halfgestructureerde interviews met mensen uit het vakgebied hebben de bevindingen van het codeerschema getoetst en nieuwe inzichten opgeleverd.

Uitkomsten	Uit de analyses van de 96 artikelen is gebleken dat er nog veel ruimte voor onderzoek is. Er zijn veel verschillende methodes gehanteerd, parental mediation kent ontzettend veel verschillende soorten benamingen en het ontbreekt aan een duidelijke definitie van het begrip. Veel thema’s, zoals bijvoorbeeld parental mediation bij seksuele beelden op televisie, zijn slechts enkele keren onderzocht, zodat hier nog geen duidelijk antwoord op is. Hetzelfde geldt voor bepaalde variabelen. Gezinnen met bijvoorbeeld lage inkomsten zijn slechts enkele keren onderzocht. Vaak spreken de uitkomsten van dit soort  onderzoeken elkaar ook nog eens tegen. Deze thesis laat duidelijk zien waar wel duidelijke uitkomsten zijn en naar welke variabelen juist nog meer onderzoek naar kan worden gedaan.","['media', 'journalistiek', 'parental mediation', 'mediaopvoeding', 'televisie', 'active mediation', 'restrictive mediation', 'coviewen', 'ouderlijke begeleiding']"
1968: Het begin van de toekomst,"Dijke, Sanne van",2014-08-29,['Lente Dick van'],"Erasmus School of History, Culture and Communication","In 1968 verscheen in Nederland het boek Gesprek met morgen vanuit een samenwerking tussen Fred L. Polak en H.F. van Loon. Eppo Doeve, die net als Polak een populair figuur was in de jaren zestig, heeft de illustraties verzorgd. In het boek komen allerlei thema’s aan bod met betrekking tot de toekomst, met als aanleiding het door Polak geconstateerde tijdperk van de automatie. 
 	Gesprek met morgen heeft drie stappen in zijn argumentatie. Allereerst is de techniek, met name de computer en daaruit voortvloeiende automatisering, de oorzaak van vele veranderingen in de wereld. Ten tweede is een bewustzijn van de toekomst volgens Polak noodzakelijk omdat snelle veranderingen zich voor zullen doen. Ten derde is er, vanwege de snelle veranderingen, een goede wetenschappelijke begeleiding nodig die ervoor kan zorgen dat de toekomst naar eigen hand gezet kan worden. Systematisch toekomstonderzoek en toekomstscenario's zouden de mens voorbereiden op de toekomst. De tekeningen van Doeve roepen bij de lezer de vraag op hoe hij wil dat zijn toekomst eruit komt te zien. 
 	Dit onderzoek laat zien welke positie de argumentatie in het voor een breed publiek geschreven boek Gesprek met morgen in de context van de jaren zestig toegekend kan worden en hoe die positie te verklaren is. Er wordt een kwalitatieve vergelijking gemaakt tussen Gesprek met morgen en andere populaire uitingen van toekomstverhalen op basis van de wijze waarop er over techniek gesproken wordt en het doel waarmee techniek in de verhalen ingezet wordt. Het boek wordt om die reden vergeleken met de populaire geïllustreerde tijdschriften Panorama, Illustratie, (Nieuwe) Revu, Libelle en De vrouw en haar huis. Van deze tijdschriften is de gehele jaargang 1968 bestudeerd. Daarnaast wordt Gesprek met morgen in de context van de jaren zestig geplaatst. Nederland was immers snel en hevig aan het veranderen in deze periode op onder andere het gebied van politiek, religie en sociale verhoudingen. 
 	De belangrijkste conclusies zijn als volgt: de techniek en verwijzingen naar maatschappelijke veranderingen in de jaren zestig zijn het frame waarmee Polak zijn argumentatie heeft opgebouwd, maar uiteindelijk middelen om zijn eigenlijke verhaal duidelijk te maken. Er moet in Nederland erkenning komen voor het toekomstonderzoek waar Polak in Amerika al een rol in speelt en dat hij ook in Nederland wil doorvoeren. Polak schaart zich onder onderzoekers die de toekomst vrij optimistisch tegemoet zien, maar alleen wanneer die geleid wordt door een beperkte groep mensen met een wetenschappelijk gefundeerd inzicht in de toekomst.","['Polak', 'Fred', 'Doeve', 'Eppo', 'Gesprek met morgen', 'Toekomst', 'Futurologie', 'Jaren zestig', '1968']"
